AccountName,gameId,isPositive,review,Polarity
Nectarine2000,4000,Recommended,"from the creepy atmosphere to the funny bosses , random dungeons , what's not to love i recommend this game to anyone and everyone .",1
NefilimRuh,253230,Recommended,"Graphics are amazing , characters are extremely fun and cute , soundtrack is divineeee , and gameplay is so , so tight .",1
neonwhite900,238460,Recommended,"However the combination of an old DOS top down look and score based arcade action gameplay and add an amazing techno chiptune mix soundtrack and you got one hell of an addictive , replayable and down right magical game experience .",0
nerloch,698780,Recommended,"A series of programming wonders that define this game , along with equally superb music / art / story that makes this game truly memorable .",1
"O Captain, My Captain",219150,Recommended,"You don't really have too much of a reason to be killing russian mobsters but did you need one to begin with With wonderful visuals and music you might think that would mask the brutality , but due to the wonderful work of Dennaton Games you'll have no problem taking in the horrifying atrocities you've just committed .",1
ok retard,219740,Recommended,"Hotline Miami is a great indie game with a gorgeous art style due to it's pixelated graphics and bright , vivid colors , amazing music that really fits in with the atmosphere , tight responsive controls mixed with fast paced action and a brutal difficulty .",1
Orange and Green 2013,253230,Recommended,"No one should ever remember this movie or Chris Katan Lauren Michaels Smooth gameplay , Music that is so good you'll want to slap your high school music teacher for not teaching late 80s synth above classical and an art style that is fun yet disturbing .",1
Osiris!,219740,Recommended,everything about this game is great the levels are unique and fun the soundtrack is great the visuals and animations are adorable and the boss fights are awesome .,1
Pantomime (Mul's),219740,Recommended,"hours will pass by easily , The music is good , The story is ok , indie retro style , violence , and more violence , some blood , It's good .",1
Paul Memes (Memings the game),238460,Recommended,"Great story , great graphics , great gameplay , great music .",1
phillby..··¨⌬,219150,Recommended,"Fantastic music , great artwork , and very challenging levels .",1
Plutopass,219740,Recommended,"Great fun , unique art style , suiting music , what's not to like about this Harsh gameplay , fun nevertheless .",1
Poon Conquerer,113200,Recommended,"The atmosphere , the items , the characters , and the huge variety of enemies and bosses are what makes this game so great , and it will have you playing it over and over again .",1
Porcupine,253230,Not Recommended,"The full released content / game base grew by a 14MB in the past year , over two major versions ( including all assets , art , music , etc . )",0
ProfessorPJ123,113200,Recommended,"now , onto the positives , i love the pixel graphics and music , and i did enjoy some of the characters too , the idea of using your tools less energy is one i did like , even though it got annoying at times .",1
ProstataMackan,219740,Recommended,"Insanely fun and addictive Love the atmosphere of the game , and is looking forward to Don't Starve Together",1
pyumi,253230,Recommended,A challenging game while not being cheesy combined with great art direction and music .,1
RaidenPSX,253230,Recommended,"Its great , responsive controls , its bright and colourful graphics , its fantastic soundtrack , its story , just everything .",1
Raven Lynx,253230,Recommended,Pros : + Awesome soundtrack + Colorful atmosphere + Cute artstyle + Great level design + Memorable characters,1
RIPJ,219150,Recommended,"Beautiful atmosphere , pumping soundtrack gameplay that is so fast , brutal and addictive it's crazy .",1
scubasteve,219150,Recommended,"great tunes , great challenge , great atmosphere .",1
Seshlord420,219150,Recommended,"Everything about this game is awesome , the story , the layout , the soundtrack , the choices of weapons , you name it .",1
Sir Viking,113200,Recommended,"The gameplay is solid , the music is fantastic , the visuals are awesome .",1
Sir Viking,219150,Recommended,"The gameplay is solid , the music is fantastic , the visuals are awesome .",1
SpellHeart,238460,Recommended,"Puzzle platformer game with awesome cute design , NES's Chip n Dale style co op , cheerful soundtrack , killing narration by Will Stamper , level editor and KITTENS .",0
SquibTheDS (Been waiting a year),253230,Recommended,This game is pretty good The goods : Amazing voice acting Fun and likable characters Good boss fights Really good platforming Amazing soundtrack Hecking cute Collect a thon with not that many collectables Free dlc coming in the future ,1
Straylow,219740,Recommended,It plays like a shmup but feels like the original Legend of Zelda in many ways ( from level design to music and items ) .,0
T.J,219150,Recommended, pros : + great retro graphics + amazing soundtrack + good story + lots to unlock mask s + weapons F516,1
Terminal Guy,219740,Recommended,"Fantastic little game , it's got a great soundtrack , unique graphics and it's really addicting .",1
The CruSpader,219740,Recommended,It's a really cute game with really great controls and an absolutely AMAZING soundtrack that is easily worth the money .,1
The Guardian,253230,Recommended,"As for who it plays , the game is incredibly fun , and plays very smoothly , never once did I notice any dips in the quality or performance In the end , A Hat in Time is a fantastic game With bright and colorful visuals , A fun and engaging story , A memorable cast of hilarious characters ( Looking at you Snatcher , and of course , incredibly upbeat music , especially for the bosses",1
Tmast98,253230,Recommended,"Fantastic gameplay , music , art style , character design , narrative just everything I can possibly think to list .",1
Trevord70,253230,Recommended,"The art style is absurdly cute and extremely well done , the soundtrack is absolutely incredible , the characters are all fun and memorable as are the levels .",1
TsarNicholas,219740,Recommended,"The music , animations , environment , seasonal crops , quests , and endless amount of characters to talk to and work with make this game an amazing experience .",1
twitch.tv/epjCSGO,219150,Recommended,+ Beautiful + Great music + Fun The social aspect of the game is kinda boring .,1
uneven compromise,219150,Recommended,"With the use of intense , graphic and psychedelic aesthetics and visuals a soundtrack full of great synthwave and electronic tracks that fits the 80's Miami theme flawlessly and gameplay that feels responsive , challenging and fun at the same time",1
VTG1800,698780,Recommended,"Positive : Simple gameplay Quest for mission Be careful when planting , because there is a bird that can damage Atmosphere music Feature gameplay Mood social like HarvestMoon Reasonable price Season ",1
VTG1800,113200,Recommended,"Positive : Simple gameplay Quest for mission Be careful when planting , because there is a bird that can damage Atmosphere music Feature gameplay Mood social like HarvestMoon Reasonable price Season ",1
walleR (CEO of Racism),253230,Recommended,2 hours in this cute game and im already addicted to it Pros : Cute af characters Lit af soundtrack ( boss fights especially ) Many things to discover by playing the game slowly Many maps / locations Able to install steam community mods / gamemodes ,1
Wicro,4000,Recommended,This translates to a beautiful and awe inspiring in all aspects .,1
xsuperiorbeingx,219740,Recommended,"Everything is great about this game : the music , the gameplay , the strategy , even the graphics in this game are good ( even though its 8 bit like ) .",1
xsuperiorbeingx,219150,Recommended,"Everything is great about this game : the music , the gameplay , the strategy , even the graphics in this game are good ( even though its 8 bit like ) .",1
Zanda64,253230,Recommended,"Hat Kid can what Yookan't Yeah I copied that review but thats because it's 100 true Only an hour and a half into it but damn , the controls are fluent and smooth , the characters so far all have soul , the atmosphere of the worlds are great , bla bla bla ( I could go on but we'd be here for a while ) .",1
#NAME?,238460,Recommended,"Great music , very atmospheric and controls are great .",1
Saje,219150,Recommended,"On top of it all , it has a booming soundtrack , catchy graphics and non stop fun and creativity with all the masks and weapons .",1
Razonix,4000,Recommended,"The graphics are great the way they are , the soundtrack is really cool , the story is very captivating and everything was developed by only one person Bravo , man Ah , of course , there're the achievements and the trading cards available , so it's another major thumbs up for this game .",1
adam,238460,Recommended,"Though this game has a well made soundtrack , great graphics , and a creative backstory , the game lacks depth because of its poorly made combat system and over the top violence .",1
ニューロ,253230,Recommended,"The game itself is just generally really fun , whether you're exploring , you're completing objectives , it's really neat The music is great , the visuals are nice , and the atmosphere and the dialogue is really good , there's not really much to say , other than this is a brilliant game",1
appelpie,253230,Recommended,"All in all , you should definitely play this game if you're into 8 bit like graphics , top down shooters , and badass music .",1
Broocevelt,238460,Recommended,"If you're looking for a casual but fun co op puzzle platformer , with hilarious humour both in the visuals and the audio , and a narrator with a gorgeous voice , then this is the game for you and your friend ('s ) .",1
Cernepel,238460,Recommended,"Great music , and atmosphere , gamplay is okay 10/11 would answer the phone again .",1
Cole,253230,Recommended,"A Hat in Time is a FANTASTIC game , with excellent platforming , amazing gameplay , and a rich and vibrant world full of great level design and beautiful music .",1
DrunkleTom,219740,Recommended,"Overall ( good score ) An brilliant survival game which combines great gameplay , music and graphics to bring the whole don't Starve experience to life .",1
Elesh Norn,238460,Recommended,"Covered in a beautiful pixel graphics , with smart farm / fishing / dungeoneering gameplay and regular updates .",1
Rocking_Star101,238460,Recommended,"Pros : Unique game / design concept Excellent storyline Wonderful sound design ( really shines late game ) Pretty good graphics for a visual novel Gets you comfortable with the game before throwing you off a cliff into lava to cook your sanity for a bit before feasting on it don't really know if I can even call this a game , because of some of it's mechanics ( the mechanics being the Pro point here ) ",1
Combine™,253230,Recommended,J Grooves + C thun from World of Warcraft is in the game ( The Glitchy Shop Keeper sounds like him ) + Hat Girl has a beautiful spaceship home with lovely soft carpet + Hat Girl loves to sit down and relax + Hat Girl has a very adorable voice + Hat Girl needs to be protected at all costs + Hat Girl is very adorable and has a ( good score ) personality + The Haunted Mansion level spooked the hell outta me + Exploring the giant worlds are very fun + Soundtrack is very addicting and lovely + A very cute as heck game just like it said First time i've played a 3D Platformer in a very long time and this game succeeded at what it wanted to be .,1
Crit,238460,Recommended,"The graphics are charming and work really well for the title , is it Battlefield 1 running on the Frostbite engine .",1
𝓗𝓪𝓻𝓿𝓪𝓻𝓭,238460,Recommended,"I noticed a lot of the poems in Act 1 had a creepy , contrasting vibe in regards to the visuals , so I was expecting a sort of psychological thriller type storyline .",1
𝓗𝓪𝓻𝓿𝓪𝓻𝓭,698780,Recommended,"Perhaps it's because I was caught off guard by the light hearted visuals , the seemingly innocent story , the cutesy art style , and the upbeat ( and somewhat annoying ) looping tune that still haunts me as I type this review out .",1
Daeminos,238460,Recommended,"As you play through the multi faceted worlds , you explore many wonderful mysteries and beautiful biomes filled with danger and great rewards .",0
Dan Schneider's Hard Drive,253230,Recommended,"The final level , Alpine Skyline , was not only some of the best gameplay that A Hat In Time offers , it's also undeniably beautiful to look at .",1
Daveacus,219740,Recommended,This game has a beautiful way of making the collecting aspect of games fun and entertaining and it never feels like a chore because of the colorful and amazing atmosphere the game brings to the table .,1
DeathCap,238460,Recommended,You will get engrossed in the 80s Miami atmosphere with the game's stellar soundtrack and spectacular art direction .,1
Del Mingus,413150,Recommended,The retro style graphics and great soundtrack gives this game its own unique character and charm .,0
dougsavage1,698780,Recommended,The graphics bore me and the mechanics seemed tedious .,-1
DoW.Phr0stY,253230,Recommended,"Soundtrack is great and progression of the way the music plays throughout the game adds to the atmosphere of the game , definitely affecting how you feel within the game .",1
Dr. Heinz Doofenshmirtz,238460,Recommended,"First of all is this game worth its money Yes for the price of 10 you get a farming game wich is just great its full of content and will be updated ( even with a multiplayer ) its relaxing , challenging and beautiful but its not all about the farming you will get to get friends , go fishing , go mining , get married , get animals , get equipment , etc .",1
DR.TusTus,219740,Recommended,"I highly reccomened this game , not just for gorehounds , action lovers , or people with pixle graphics fetishes , but its a gurantee anyone will love this game .",1
Dreamlinker,238460,Recommended,it's psycadelic and 8bit graphics fit the game's overall style and story perfectly .,1
Dromei,219740,Recommended,Simplistic graphics hide near limitless levels of depth .,1
🌸HelloKittyKawaii🌸 ♡,253230,Recommended,"pros fun nostalgia the main character is so cute and charming beautiful maps can be downloaded endless amount of fun and collecting fairly decent sized maps beautiful graphics this game has a workshop unlike most platformers so that kind of makes it even more fun with the amazing mods that can be downloaded and you can also play as mustache girl for those who don't know , thought that was a really nice mod to add , thanks to whoever made it and keep up the great work , guys I mustache you a question but I'll shave it for later ( ) ( ) / .",1
🌸HelloKittyKawaii🌸 ♡,253230,Recommended,"this is a really fun platformer that'll give you nostalgia and I personally like the badges , you can take beautiful in game panoramas and it's just a really wacky , cute game .",1
Eddy63,219740,Recommended,it's also a proof of concept that a good game doesn't need good graphics .,-1
Edge,698780,Recommended,"Yes , the learning curve is steep , and yes the graphics are from the 1990's but that all adds to its appeal .",1
emmet,219740,Recommended,"Great game Cute visuals , nice plot , really fun to play at night when you want to pass time",1
Energonchi,219740,Recommended,"Doki Doki Literature Club on Steam is a videogame featuring a different experience a freaky bold agony start of creepy laidback glitches and frequency's of what the hell common deja vu is going on Its a visual novel with movement , sprinting with struggling attempts but it delivers the right notes of getting you splintered in the controllable set mind It may suffer some dialogue and story bits but the characters are cute and well dressed to fit the part of being unrealistic and side stepped beautiful looking A great pleasure radiated with sharp sciatic pain that is both acknowledgable with ibuprofen relief A backstory of these girls showing their horror side and obsessive minds like the star is swifting you into bloody madness I literally need to take counter medication after playing this game and beating it till the game just deletes itself spoilers alert A step class this game sets whole cardio and a good breakfast line of being interesting and ruthlessly original in some flowing parts Great graphic presentation , great ost soundtrack with a few top headoff tunes that are quivering and both shining into a stardom gaze of satisfaction Its like talking to hot girls that are now into you whatever who u are female or male and it guides you into an aftermath of bringing 6 hours of gloomy appreciation It teaches you a throne of finding out things and a mystery to alot of gamers Are you secretly anxious , then play this game now cause the best part its enhancing free no extra cost unless u buy the dlc pack which features more goodies and thats 10 bucks Its both consulting and functioning to make this game a charming blast to find out next is what stored for us novel readers and gamers I really recommend this game and it should be played at least a couple of times to withstand all the double edgy imagery and furnishing dialogue I give this game a 9 .",1
ErickaUnlimited,253230,Recommended,"it's wise to mention that the game can be requirement heavy for older machines , as the amount of detail , moving parts and extreme draw distances available can be very taxing to some users , but luckily the developers included full customization when it comes to graphics , as well as wonderful explanations on what each option does for those unfamiliar with certain terms .",1
Err,238460,Recommended,"Great gameplay , arguably replayable , interesting graphics and music , and a confusing but somewhat interesting story .",1
Ewan,219740,Recommended,"The art style , beautiful , the music , fantastic , the characters , extraordinarily made , designed and animated .",1
Exuma,253230,Recommended,"Not a single track feels out of place and every piece shapes the 80's atmosphere very well ( give my props to'm O O N , Perturbator and Sun Araw , they really know how to make music ) .",1
Faraine,238460,Recommended,But graphics aren't as important as gameplay .,0
Fnordy,219740,Recommended,"Aren't you the cutest thing ever Great game , really great to play a bit on the easy side and on the short side , sure mods can fix those things but still , HatKid is really easy to control , the worlds are great , the graphics aren't expectacular but since it's a cartoonish game the art style make it up , also , the most important , HATS ( good score ) would pay full prize for a sequel",1
Fraise,238460,Recommended,The music and visuals make this game .,1
frisbeemenace,238460,Recommended,"brutal and twisted , good atmosphere , great soundtrack .",1
genkipro,253230,Recommended,There are no other graphics options .,-1
ghostspawn,219740,Recommended,"Although its gone through its array of bugs , unbalances , and old graphics thrown out , this is very well the current peak of it's development With even better to come .",1
ghostspawn,294100,Recommended,"Birthed from the ideas of Dwarf Fortress ( except with updated , Prison architect like graphics ) , both the game , its creator ('s ) and the community surrounding it since early alphas is superb .",0
