AccountName,gameId,isPositive,review,Polarity
П3Я✪ & HOUSE,698780,Recommended,"ONLY FEW THINGS TO SAY 1 ) The creator is a talented mofo 2 ) The music adds soul to the game , I mean its like when you hear Halo Soundtrack , you remember the times when you played it and have that warm feeling inside , and at the same time feel sad because it was a masterpiece and you would give anything to erase all memories and start it all once again That's it .",1
Eigan123,253230,Recommended,"Clocking in at over 5 hours , A Hat In Time's soundtrack , almost all of which are composed by Pascal Michael Stiefel , along with a few other notable names ( Grant Kirkhope + artists with remixed renditions of specific tracks ) , is genuinely one of the best parts of A Hat In Time AND ( IMO ) one of THE MAIN reasons to get the game .",1
Eigan123,253230,Recommended,"One of the most important elements for game immersion , A Hat In Time's soundtrack is excellent , with memorable , catchy , and ambitious sections , spanning across different genres to create a defining mark and a long lasting impression .",1
emperortomato,219740,Recommended,"Most games , one of the first things I do is turn the music off .",-1
Eral,253230,Recommended,"You can listen to some of the songs on the developer's YouTuibe channel if you would like to take a look at the soundtrack before you play the game , or if you don't want to play the game but just want to see how the soundtrack is Some of my personal favourites include the main theme Doki Doki Literature club and Your Reality .",1
FAITH,413150,Recommended,Everyone thinks this is a farming simulator game but after I heard a creepy sound during the night and saw a green guy at the sea I WILL WARN YOU THAT THIS IS A HORROR GAME,0
FjurgVDPloeg,253230,Recommended,"Great game , great voice acting .",1
Flutterr,219740,Recommended,"Way more fun , lots more variety in what you do , great music , and the writing is outstanding .",1
gclef,238460,Recommended,"if you enjoy : killing your friends , 2D sidescrollers , stamper's voice , really good background music , and , a fun plot with lots to do then get this game .",1
Gene,253230,Recommended,"Fun game , good soundtrack , memorable moments .",1
GLiTCh,238460,Recommended,Heck just the trailer and the narrators voice won me over ( no homo ) ( good score ) would play again,1
Gordon Ramsay,219740,Recommended,"If you're looking for something fun , challenging with a great soundtrack I recommend this game for sure .",1
gretgor42,219740,Recommended,"The voice acting is also awesome , with every character being full of this caricaturesque charm and personality that I simply adore .",1
Hotline Ding-A-Ling,253230,Recommended,"Hotline Miami is a game of courage , persistence and most of all a willingness to venture into a time where synth music and cocaine were todays dirty beats and chronic .",0
I.E.L,253230,Recommended,This game makes me feel like I just played BattleBlock Theater ( another great platformer ) Don't get me started on the music it's just too good Voice acting is just great every character has a great voice that I won't ever forget Just buy it it's a really fun game were every single level can be a lot of fun in every kind of way,1
Ixo,253230,Recommended,This game has some very great music .,1
Keychain,253230,Recommended,"The music is STELLAR There is not a single song in the game that I don't love One issue is that the game does not keep track of your progress on certain collectables such as the pages in Time Rifts ( unless you're currently in said Time Rift ) , yarn , or tokens .",1
Killigin,219740,Recommended,"The characters you meet along the way our well written , humorous , and have some top notch voice acting .",1
Kitten,253230,Recommended,At how great this game has been To get this reaction The soundtrack is amazing So is the story The developers deserve all these praising And all the glory,1
Kiw0x,219150,Recommended,The sound of the monkey cries .,0
LordZer0,253230,Recommended,This electric game is filled to the brim with eccentric characters and spectacular music .,1
Lunchmuny,4000,Recommended,"The soundtrack is very repetitive due to the cyclical nature of the game , but the accompaniment never detracts from the moment , and after you lose your 9th colonist in a bandit attack , you'll be grateful for the sound of familiar , calm music at sunrise the next morning .",1
Mellow_Online1,698780,Recommended,"Alongside this , the soundtrack is also brilliant , and has similar effect to that of the art Conclusion I can't emphasise this much more , I really enjoyed Doki Doki Literature Club on just about every level .",1
Meneldil,219740,Recommended,"The Letterman Jacket , the old classic car , the electronic music .",0
Mittsies,4000,Recommended,"The music is dynamic too : relaxing and calm while you're building and managing your colony , then switches to a more upbeat track during combat sequences .",1
Mozo,219740,Recommended,you only get the highest quality secret soundtrack out there  ( good score ) here is a small little bit of that soundtrack .,1
Neppu Tennouboshi,4000,Recommended,"This review is more of an in depth look at why I think this game is fantastic , when it comes to many details , such as the music , the characters , and finishing by a general appreciation of the game , and the community's dedication to it .",1
Neppu Tennouboshi,4000,Recommended,"It has an incredible amount of detail put into it , memorable characters music , and it's mind-blowing that something of this quality is free when you think about it .",1
Neppu Tennouboshi,4000,Recommended,"Speaking of creepy tracks , there are several methods used for Act 2's music which keeps you at the edge of your seat , and make you understand something is very wrong .",1
Neppu Tennouboshi,219740,Recommended,"It's been more than a year , and the community is still dedicated , still making fanart of our 4 favorite characters , making remixes and original music , making mods with passion and effort put into them , and even making poems themselves , like the literature club would .",0
Neppu Tennouboshi,253230,Recommended,"With all of that being said , I love this game , I love the characters , and I find myself to be inspired by the game many times , as a music producer .",1
Nightcore20,253230,Recommended,this game is worth me spend 61 hours to get the golden cup ( beacuse this game is super awesommmme ) ( and music is awesome too :'d ),1
Oathkeeper,238460,Recommended,"And with amazing 80s style music behind you , it's even more thrilling .",1
PIXEL RAMEN,253230,Recommended,The music is awesome and the characters are pretty great .,1
PlasmaWasp,698780,Recommended,"If you don't feel like reading and doing the voice acting yourself ( it's a lot of fun to do so , I really recommend it ) , you can always watch my and LaserBee's voice acting on Youtube ",1
Rens Agatha,253230,Recommended,also ts fit with the game and theres no bug with the sound or bad Quality with the sound effect .,1
Rob,238460,Recommended,"While the game has no voice acting , it's a very small and feable problem compared to the excellent story line .",-1
Scooter,253230,Recommended,"The heart , the charm , the attention to detail , the humor , the music , it's all here .",1
sharktemplar,253230,Recommended,I genuinely think the game would have had better characters and made me care about / enjoy them way more had it omitted voice acting entirely and instead gone for some carefully selected gibberish sounds in a Banjo Kazooie / Undertale style of character speech .,-1
Shining_Falcon,219740,Not Recommended,"There is hope in that they are taking their time developing the sequel , having each route be a different writer's take on the narrative , and adding voice acting to the original game .",0
Shining_Falcon,253230,Not Recommended,"They each have strengths ( and Lucid 9 has future voice acting and an upcoming follow up ) , but they each fail to deliver emotional closure , respect for their characters , and endings that are worth the journey of nightmarish vistas and unsettling subject matter .",0
steven14329,219740,Recommended,The story is wacky and the soundtrack is great .,1
Strats,219150,Recommended,Great music and story with no downtime makes you finish the game .,1
Temko,219740,Recommended,"I personally am not a fan of the sound design and assets , as i feel they are very sub par in conveying information .",-1
Tummy,219150,Recommended,I really recommend this But i also recommend to play it with a controller : ) The music is awesome,1
TweakFreak,253230,Recommended,The funniest part are the voice overs and the story line .,1
Vladdy Daddy,238460,Recommended,Who can argue with a soundtrack like this bad boys,1
Water Enthusiast,219740,Recommended,It's one of the best I've heard in a game and it adds a lot of personality to the characters and makes them much better ( you also have an option to turn off the voice acting if you do not like it ) .,0
WhiteAndBlack,253230,Recommended,"The Characters This game is so full of love and identity that makes it stand out from other ones , from the way that Hat Girl moves and just or the way the music dynamically changes according to the part of the ship that we're in , but mostly from the characters that we'll meet in our adventure .",1
worldend dominator,238460,Recommended,A suprisingly fun game with a great soundtrack and story .,1
xBEASTMADNESSx,219150,Recommended,I would recommend this game to anyone who loves retro games and / or great music,1
XenoSkelbedo,219740,Recommended,"I was unaware of this game's existence until I stumbled across a certain soundtrack that has something to do with the expiration of written legal agreements , bought the game , and discovered , Christ , the rest of the game is just as good .",0
Z~,219150,Recommended,The music really gives it the sci fi western frontier feeling of Firefly .,1
#NAME?,238460,Recommended,BattleBlock really a great game and i will recomend the game for people especially the ones that will enjoy the great humor and music .,1
*Furious Train Whistling*,219740,Recommended,"The music is great , the gameplay is phenomenal , the story is .",1
:wq,253230,Recommended,"Gear with Breakfast has also put up the full soundtrack on YouTube , so go check it out The platforming is solid .",0
@uRoN,219150,Recommended,"This game is pretty easy conceptually , but everything looks great , from gameplay to soundtrack .",1
[Panteri] Skukuy,253230,Recommended,"The gameplay is fun and smooth , the sound quality is top notch , and Stampers voice ( The narrator ) is pure sex to my ears .",1
51JBerger,219740,Recommended,"A must buy 3D Platformer that has very fun gameplay , great characters and an awesome soundtrack .",1
A Real Kneeslapper!,238460,Recommended,"But , from what I've played , I can tell you exactly what it does and doesn't have : Pros : * Replayability to the extreme * Godly music * Really enjoyable boss fights * Sense of progression * Almost unable to qUIT IT * Lots of classes and unique weapons to choose from * Many mods to choose from if you get bored of the main game * Able to choose how you want to play the game , i .",1
A Real Kneeslapper!,219740,Recommended,"But , from what i've played , I can tell you exactly what it does and doesn't have : Pros : * Replayability to the extreme * Godly music * Really enjoyable boss fights * Sense of progression * Almost unable to qUIT IT * Lots of classes and unique weapons to choose from * Many mods to choose from if you get bored of the main game * Able to choose how you want to play the game , i .",1
☂︎ Orbfer,4000,Recommended,"The most disturbing game i ever played , smart way to make horror in the game and very good music .",1
Aavak,219150,Recommended,"Rimworld also boasts some amazing audio assets and impressively atmospheric music that really helps to set the mood in the game The difficulty is highly customizable , and combined with the detailed scenario editor , allows you to tailor each game to suite your particular skill level .",1
Aavak,219740,Recommended,"Rimworld also boasts some amazing audio assets and impressively atmospheric music that really helps to set the mood in the game The difficulty is highly customisable , and combined with the detailed scenario editor , allows you to tailor each game to suite your particular skill level .",1
Ace Inkwell,253230,Recommended,i have to say this game wins hands down the music is amazing and the gameplay is just great i use this game if im fealing P .,1
arseholetep the insufferable,113200,Recommended,this is a game not for everyone it is bloody and quite horrible at times but the music is brilliant the game itself is incredibly hard it has some religious type stuff which might offend you if you were over sensitive about this sort of thing but it is worth picking up,1
Ashley Heart,253230,Recommended,"This game is amazing , a must buy everything from the platforming to the cuteness OVERLOAD this game has had me smiling from the very start , and to top this lovely cake Is the awesome levels , great soundtrack , and Hats ALL THE HATS , so would I recommend this game The answer is YES",1
♥ Onee~Chan ♥,698780,Recommended,"No Voice Actors : Similarly I don't really think it is a con , as I find that without voice actors , it suits this VNs story a lot , but hey that's my own opinion : P Gameplay : ( Also not a con for me too XD ) This game does not have much choices to pick from and have simple minigames like picking out the words to your poem .",1
b,253230,Recommended,"Positive : The music , art , and characters make A Hat in Time an adorable 3D platformer that is all age appropriate in terms of content and difficulty ( though some levels might prove to be challenging for younger audiences kind of like Super Mario 64 ) .",1
BrandonGiesing,219740,Recommended,"It's super charming ( story , characters , etc ) , has amazing music , and controls well .",1
bronzeParadox,238460,Recommended,"Honestly , Hotline Miami is one of my favourite games to date , It's fast paced gameplay , endless action , multiple masks ( each with a special effect to go with them ) , and a beautiful soundtrack all contribute to this masterpiece .",1
Brosocrates,253230,Recommended,"The writing is spot on , the music is incredible , the characters are endearing and memorable , and the gameplays incredibly well .",1
Brosocrates,253230,Recommended,"Several times I found myself just wandering around , honking my scooter horn at NPCs and enjoying the music , and just discovered some new puzzle or hidden goodie completely by accident .",1
Cade,219740,Recommended,"I hope that anyone who likes the genre , great writing , fantastic music , and genuinely perfect controls picks this up , because they will not be disappointed .",1
Cap'n Alex,238460,Recommended,"What's not to love The gameplay is swift and keeps you on your toes , the controls are easy to learn and are responsive , the story is interesting ( though very confusing , the second game completes the puzzle mostly ) and the aforementioned soundtrack is just the cherry on the top .",1
Carabinx,253230,Recommended,The music One of the funnest games I have played in a long time Easy to play .,0
CheeseCrackers,219740,Recommended,The soundtrack is amazing and so is the gameplay .,1
Chip,219740,Recommended,"I loved every minute of this game the soundtrack , the level design are just fantastic When I get more money I'll probably get the soundtrack because it's just that catchy .",1
Choppytehbear,219740,Recommended,"good Addictive like heroin good just gameplay at walls is better don't Have you ever wanted to manage a colony of psychopaths that create funiture made of human skin , only to be wiped out by a swarm of man hunting yorkshire terriers good Very good too bad Bad Perfect background music .",1
ChristofOtiz,219150,Recommended,"Melee weapons produce no sound , and killing with enemies won't alert other guards within an earshot .",0
Chunk,238460,Recommended,"Awesome trippy and addictive gameplay and music , definitely recommend buying and playing with a controller .",1
Commander Ace,219740,Recommended,This game is violent hell and has a great soundtrack : ),1
Cup of n00bles,219740,Recommended,"Sound effects make collecting items , attacking enemies and interacting with the environments even more enjoyable ( my favorite is hitting a friendly NPC and getting that squeaky toy sound ) .",1
ЩĄ | Killer7,219740,Recommended,Awesome short Indie game with solid gameplay and a amazing music / soundtrack highly recommended B + solid game : ),1
D3THTR00P3R,219150,Recommended,Super addictive and the soundtrack is beast .,1
DarkDachshund,219740,Recommended,"Between the fluid movement , locales filled with collectibles and secrets , memorable characters brimming with personality , and an expansive , euphoric soundtrack , almost everything about the game is nearly flawless .",1
dead54turner,698780,Recommended,some of my fav music and lots of good wholesome fun .,1
DeathShred,219740,Recommended,GTA 2 Rampage with an emphasis on stealth and good music .,1
DiatheDragon,253230,Recommended,The music is perfect as well as the gameplay .,1
Dinamitestick,238460,Recommended,"Great game Fast paced , full of gore , versatile weapons , great storyline with a twisting plot , also enjoying the soundtrack .",1
Displeased Duck,219740,Recommended,The music is fantastic and the game provides a great challenge .,1
dnlhrnz,219740,Recommended,"Solidly designed levels , an excellent soundtrack and a main character that controls like a dream .",1
DUDE_,219150,Recommended,"Awesome soundtrack , great gameplay , buy this now",1
🌸HelloKittyKawaii🌸 ♡,253230,Recommended,"cons glitches some of the dialogue could have been better and they could have gotten better voice actors the game could run a little smoother the settings could have been more simplified probably not worth 30 dollars but definitely worth the 12 dollars I paid for the Humble Monthly I feel like they need to add more hats and abilities since that's kind of the main feature of the main character , her hats do special powers I really hope they keep improving this game and make it even better Cons aside , this game is worth it .",-1
Engineer,253230,Recommended,"This game is worth x3 times its price The music is kickass , the gameplay is challenging yet addicting .",1
ErickaUnlimited,253230,Recommended,"You'll scavenge a town run by gangsters , a movie studio , a haunted forest and a foggy alpine mountain range in your quest to locate all your missing time pieces all the while being treated to some of the most marvelous level design and voice acting available .",1
Every Day is Exactly the Same,219150,Recommended,"A game both stress reducing and stress inducing , beserker rage your way through the various levels , driven insane by 80's synth music while you turn your victim's heads into strawberry jam with a baseball bat , you monster .",1
Fides,253230,Recommended,The music was astounding and the levels were great .,1
Foxxys856,4000,Recommended,the gameplay is easy to pick up the music is immersive the easy of the controls,1
Fronkle,219740,Recommended,"Well boy oh boy do I love to be proven wrong on stuff like that This game is amazing It has the controls of Super Mario Odyssey , The movement of Super Mario Sunshine , The feel of Super Mario Galaxy , And the level design of Super Mario 64 / Sunshine All on PC Not to mention the fantastic music and characters I regret doubting this game and was lucky to receive it for free or else I probably would have just shelved it as a failed Mario clone .",1
Geckoarcher,413150,Recommended,"Upon opening it , the upper left hand corner flashed , the underworld music started playing , and my character was completely invisible .",0
genkipro,219740,Recommended,"Pros : + In depth survival simulation in an interesting setting , and it's FUN + Excellent game design and balancing + Great music ",1
GetSchmittOn,219740,Recommended,"The controls are smooth and feel natural , the humor is in a great spot where people of all ages can find things to laugh at , the music is fantastic , and the overall story told is a joy to watch unfold .",1
ghostgombaa,219150,Recommended,The Binding of Isaac is a magnificent RPG game with a fantastic story soundtrack .,1
Good Hunter,219740,Recommended,I will not deny that it is a very intense level in terms of sound design and level creation for a survival horror .,1
Gunsaremagic,219740,Recommended,Really awesome 3D platformer it has a big open levels / a great soundtrack / mods / coop / shared / split screen ( good score ) fkin love it,1
Hahe,253230,Recommended,"Really fun with its simple gameplay , the music is awesome .",1
hazzadude,294100,Recommended,It is addicting as hell and is especially fun to play when listening to music .,1
Highzenbirg,219740,Recommended,"Whether you run in guns blazing , or pop in without a sound , the gameplay always seems frantic .",0
Hobo,219150,Recommended,"Sprinting through a three story building owned and currently occupied by the Russian mafia wearing a latex animal mask , kicking in doors , firing full auto SMGs and emptying both barrels of a side by side shotgun into a mafioso wearing a cheap white suit before picking up a pot of boiling hot water and pouring it over a guy's face while bass bumping electronic music soundtracks the entire event .",1
HumbleMrRecker,219150,Recommended,The enemy AI can be a little weird sometimes but as a whole it was an enjoyable play with an engaging soundtrack .,1
Hydra Dominatus,219740,Recommended,Incredible and unforgiving gameplay mixed with an amazing soundtrack .,1
I throw rocks at fat girls,238460,Recommended,Probably the most well balanced game ever and the soundtrack is amazing,1
Icarus,219150,Recommended,"Great game , awesome soundtrack , plus you get to be a tiger who punches through people .",1
Inner,219740,Recommended,"It has great characters , music , map design , story , etc .",1
Internet Ham,219150,Recommended,The style and music plus the amazing story make this a game not soon to be forgotten .,1
Jakaryy,253230,Recommended,"Helps that the voice acting is purposely silly and melodramatic making it more entertaining + The soundtrack is a lot of fun to play along to and even sit back and listen to it separate from the gameplay , well worth buying it + The level design is absolutely awesome It's basically one world divided into small sections and then into levels .",1
Jester,253230,Recommended,"The story , music , gameplay , everything about this game is fantastic .",1
jicky edibles,219150,Recommended,"Love the soundtrack , adventure , events , npcs .",1
JUB JUB,219150,Not Recommended,"Maybe the game ending , with Monika's background voice declaring that there is no happiness to be found here after all really IS some commentary on how inane , stupid harem VN garbage isn't conducive to meaningful characterization or storytelling , maybe its trying to communicate something about how ultimately that kind of self serving fantasy has the opposite effect",0
Kevelinu,219740,Recommended,"The music is very fitting too The missions in the game are for the most part very creative and the concepts change all the time Some have you explore mainly , others mix things up a lot by having you confronted with creepy characters that even claim your soul , or a murder mystery Funny writing too The challenges this game offers are enjoyable and very fair , in fact I could say one of the slightly negative aspects is that this game is a bit too easy .",1
Kibs,253230,Recommended,Great music well crafted levels thus far .,1
KingSchiebi,253230,Recommended,"Hotline Miami is a frantic and brutal dexterity puzzle , wrapped in an enigmatic story and wonderful psychodelic soundtrack .",1
Logan,253230,Recommended,"Expect pons you can collect Relics , which unlock new levels , and Tokens which can be exchanged at a machine for bonus materials like hats , or soundtrack .",0
Luna,253230,Recommended,"When creepy stuff happens , the sound gets distorded , and game itself start to glitch .",0
Mădă,219740,Recommended,"I recommend this game because it's very well realized , the story is great , the narrator's voice is absolutely incredible , the mini games are funny and the end of the game is unexpected and great I want more games created by The Behemoth .",1
marach,219740,Recommended,The music is incredibly thematic and well suited the characters loveable the gameplay and tasks addictive not to mention the plethora of other things you can enjoy in this pleasantly saccharine game .,1
marccost3,219740,Recommended,Overall a challenging but great game with great music .,1
Master_Chief,4000,Recommended,"This game is completely enthralling With an amazing soundtrack , enemies that constantly keep you on the edge of your seat , an amazing difficulty scaling system , and AMZING boss battle that will leave you feeling like you're on top of the world .",1
MetaPixel_,253230,Recommended,"Tl Dr : Cute platformer with really good controls , music , and level design Extremely recommended for fans of games like Super Mario 64 , Banjo Kazooie , Yooka Laylee , Psychonauts , and other colect a ton games , ( good score ) .",1
Mevvallanneous Bob,253230,Recommended,"Moreover , the music is just plain nice to listen to by itself if you're into it Controls : While the controls may take some getting used to ( I use a 360 gamepad for games when it's available ) , that's exactly the ticket .",1
minjanoogle,4000,Recommended,The controls are fluid and soundtrack is amazing .,1
Mispooks,219740,Recommended,"From the levels , Amazing soundtrack , great controls , and Odd characters .",1
Moonjumper,253230,Recommended,Hat Kid is fun to control and the music is just great .,1
Mr. Evasive Pants,294100,Recommended,"The binding of isaac is such a underrated game , it has everything you need from creepyness to randomness , there's more than 100 + items available , more than 10 + bosses for you to fight , and the soundtrack is just kick Of course if you thought this is all piece of cake , you're wrong the game is hard and it becomes incredibly hard once you unlock more bosses , like satan or the headless Horsemen , and if you thought this was hard enough no it wasn't the Wrath of the Lamb DLC will blow your mind about how hard the game is So pratically , if you're a person that looks for a hard game that requires skill and perhaps a little bit of luck regarding the items and the random events , BUY THIS GAME if not then you're sad and i do not wish to speak with your further .",1
Mr. Kill 2,253230,Recommended,"The music is creative and fun to listen to , the characters are of an interesting and entertaining design , the gameplay is pretty solid and reminiscent of Super Mario Sunshine , Super Mario Galaxy , and a hint of the developer's mod for Team Fortress 2 that he developed , Parkour Fortress .",1
mystic,238460,Recommended,"( I'm reccomending it if you can get used to the controls and audio cut outs , other wise get it on Xbox .",-1
nasty nae nae,253230,Recommended,"It has tight controls , an incredible soundtrack , and surprisingly funny dialouge .",1
NatWutz,219150,Recommended,Graphics forget what reality is good Decent look too long at it Gameplay good Addictive like heroin good just gameplay at walls is better don't Audio good good Good too bad Audience good Human PC Requirements if you can run paint good Decent PC NASA if they have a spare computer Difficulty press A brain usage good Easy to learn / Hard to master Souls Grind to grind if u care about leaderboards / ranks good Isnt necessary to progress grind level much grind need a second life for grinding Story or Audio floating around good Awesome replace your life Game Time enough for a cup of tea good To infinity and beyond Price good There is no price the price u have some spare money left recommended could also just burn your money Bugs heard of good Minor bugs get annoying Creed : Unity game itself is a bug,1
NiKaDra,113200,Recommended,"( The entire game + all dlc + soundtrack less than 1 ) You should with no doubt play this awesome game It features hundreds of hours of gameplay for sure , along with an immense amount of bosses and items If this looks good to you I say BUY IT",0
NorseBear,219150,Recommended,Love the music and the gameplay .,1
Not Legato,253230,Recommended,"While the game suffers from a lack of difficulty and rather obvious placement of collectibles , it's a ton of fun to play , the soundtrack is fantastic and I can recommend it easily based on those things .",1
olivetho,253230,Recommended,"The gameplay strikes just the right balance between simple and complex that I would expect from a game of this type , the characters ( even the bad guys ) are lovable , the soundtrack is amazing : cheery while exploring the level , intense while you're in a boss fight , suspenseful and tense while sneaking around , and when the gameplay is relaxed the music turns into a lullaby so gentle and soothing you wouldn't want to end the level lest the song would end the story is brilliant and the devs have done a wonderful job of telling it through the eyes of a child , and the whole game is filled to the brim with childlike innocence ( well , most of it , but no spoilers ) to the extent of making you feel like you're a child again , taking you on a huge nostalgia trip back to when you were a 6 year old kid , whiling the days away playing super mario or crash bandicoot or spyro the dragon or something else entirely on whatever console you owned at the time , and having that childlike sense of wonder at the most trivial of things and not having to worry about school or money .",1
oscarsoltyk,238460,Recommended,The story is full flavor and the quality of gameplay is multiplied by the outstanding techno and instrumental music .,1
Pahchi,253230,Recommended,"If you even remotely like 3d platformers I strongly recommend A Hat In Time 10 metric tons of charm , super good level design , some of the most fitting music to a game ever and probably one of the best adventures overall in a while",1
Pikachus Bitch Boy,219150,Recommended,This game is ing rad with and epic soundtrack with fast pace and fun bloody gameplay ( good score ) IGN Would Rate Again,1
Pippers,219740,Recommended,"Other than that , this game is amazing and well worth the wait If you love those older styles of platformers you're in for a fun experience with a gorgeous soundtrack that's a delight for the ears .",1
Raerin,219740,Recommended,"the controls aren't hard to grasp , the voice acting is amazing , and the humor is top notch .",1
Razzamuffin,219740,Recommended,Quality rogue like game with vibrant art / sound that takes many a playthrough to master .,1
Rens Agatha,253230,Recommended,( Controller is full supported ) Music or Sound Im intrested with the game when first time i watch the trailer and hear the sound or music from this game .,1
ReptarWillGoOn,219150,Recommended,"Awesome soundtrack Incredible fast paced Intuitive response Rewarding experience Amazing history Hotline Miami made me feel : exhausted , dirty , needing a bath .",1
Robo,219150,Recommended,"I got trapped Judging a book by it's cover , I never thought that this would be an awesome 2'd shooter with an honestly amazing soundtrack and great game physics .",1
Rocking_Star101,253230,Recommended,"The whole experience was one big kawaii / spooky / creepy rollercoster ( in order ) , enhanced by my real life night time atmosphere ( especially once the game started bugging out , if you played the game you know what I mean ) .",1
Rurik,219740,Recommended,"Pros Nice and clear tutorial I liked soundtrack a lot Randomly generated world , story , character .",1
Salty Bob,219740,Recommended,"For everything it pays homage to , A Hat in Time adds twice as much in creative gameplay mechanics , endearing characters , and a top notch soundtrack .",1
Shearman360,219740,Recommended,"The platforming is great , the characters are great , the music is great , EVERYTHING ABOUT IT IS GREAT Every boss is so good that it feels like the final boss , and then the real final boss comes a long and blows you away A Hat in Time's bosses put Mario's bosses to shame .",1
Shinobi,219740,Recommended,The music and gameplay are both incredibly polished but I did experience some problems with the camera at times .,1
SliskinAlpha,238460,Recommended,"but , the game itself is super challenging and has an amazing soundtrack .",1
smahyt,219150,Recommended,"Fast paced gameplay , an incredible soundtrack , and a nice challenge make this game a must play .",1
Soluna,219740,Recommended,"Beneath all the ultraviolence , rock hard gameplay and amazing soundtrack lies a deep story open to interpretation .",1
Spaghetti Lee,253230,Recommended,The soundtrack is unbeatable and the gameplay is phenomenal .,1
sparky boi,105600,Recommended,"I love the music , the weapons , the enemies , and the NPC shop system This is all around amazing",1
Spectrum16,253230,Recommended,"Better than Mario Oddessy No really im serious Mario Oddessy may be longer and have more demanding platforming , But the music , characters , story , feel , design , genius writing .",1
Spookeria,219740,Recommended,"Probably the best 3D Platformer currently on the PC Great controls and camera Beautiful level design Charming characters Excellent music Worthwhile collectibles + unlockable perks WORKSHOP SUPPORT it may only have local Coop , but it's still great to enjoy the entire game together with a friend the first DLC was offered for free within the first 24h and offered a great new chapter as well as a few harder challenges from the Snatcher which even give you rewards If you are a fan of 3D Platformers and do not own the game , do yourself a favor and get this game Maybe even if you're not a fan of 3D Platformers .",1
Spooky E-boy #2403,253230,Recommended,The Music also has it's fair amount of Glitches like some sounds not working properly or not apearing at all .,-1
Steven,253230,Recommended,So it makes you always wonder what is going to happen next And let's not talk about the music that this game has you should hear it for yourself 3 If you just should have the basic game but wanted a real challenge Seal the Deal got you coverd with that It makes you think in new ways that you never thought about in the first place and it makes you feel very satisfied once you beat the level itself with our without the extra challenges .,0
Straylow,698780,Recommended,"The music is great , the gameplay is simple yet addictive , and I'm always trying to find new treasures and beat that next boss .",1
Subject153,253230,Recommended,"It is a rock solid , game , with awesome music and gameplay .",1
Sup?,238460,Recommended,"I play this game a little at the moment of writing review , but right now i can say , that the soundtrack is awesome and that gameplay is like hurricane .",1
That Cat from Makura no Danshi,253230,Recommended,"After anticipating this game for years , it was absolutely worth it for it's clean controls , lovable characters , memorable music , and overall charm .",1
ThatKieranChap,238460,Recommended,"The intense gameplay mixed with the heart pounding soundtrack make you feel so powerful but the story makes you feel so vunrable , a pawn in someones scheme .",1
ThatKieranChap,219150,Recommended,"The intense gameplay mixed with the heart pounding soundtrack make you feel so powerful but the story makes you feel so vunrable , a pawn in someones scheme .",1
The Cockatrice,253230,Recommended,( neutral score ) Audio I love it when a game offers a great soundtrack and AHiT does just that .,1
The Cockatrice,253230,Recommended,"Feel free to follow my review page The gist of it : A Hat in Time is a wonderful 3D platformer , filled with great levels , an amazing soundtrack , and a handful of charming characters you'll interact with .",1
The CruSpader,219740,Recommended,"A Hat in Time is definitely a game I think you should give a go regardless of its length and few bugs ( doesn't harm the game much ) and I would give the soundtrack a listen at some point , before or after you play the game doesn't matter .",1
The Kid-hearted Gamer,219740,Recommended,"Every single subsequent boss is honestly the best selection I have ever seen in a collectathon platformer , each with something unique to them , and amazing music that really captures the nature of the fight , particularly the fever pitch MIDI number used in the super frantic final boss fight .",1
The Kid-hearted Gamer,253230,Recommended,"Music : varied and always fitting of the settings , from the chill Mafia Town to the epic * spoiler final level * , but special mention goes to boss music , which leads into : Bosses : Honestly my favorite aspect of the game , there is all of one boss that could be considered average , that being the first against some mooks and an elite mook throwing barrels .",1
The Red Scare,219740,Recommended,"As far as criticisms go , the voice acting has a couple misses and the camera will sometimes fight to place itself in an awkward position if left on automatic .",-1
Threepw00d,219740,Recommended,"Yes , it feels heavily inspired by that legendary game , and thankfully the devs have done a wonderful job of creating a 3D platformer with tight controls , fun gameplay , awesome music and clever , funny writing .",1
TRONward to Glory!,238460,Recommended,"Such an amazing game Not sure what I like most : soundtrack , gameplay , secrets , challenge , etc .",1
Turbo Synth Vice,253230,Recommended,One of the best games on steam Pros : Amazing soundtrack Brutal fighting good plot twist ending but the one bad thing it is to short but yet thats it .,1
TV,219740,Recommended,Pros : Good soundtrack Diverse and creative level design Platforming around is very satisfying Great characters Very well done dialogue High quality comedy Pretty decent voice acting Mod support ,1
Ultra Paul,219740,Recommended,"BattleBlock Theater is a true quality masterpiece successful in every aspects : Good music Wide humor Fantastic gameplay and puzzles Online worth playing all modes are fun Complete level editor A lot of unlockable costumes / weapons Local co op Yup , they did it Without a doubt , this game deserves a place in every platformer fan's library .",1
vinc,219150,Recommended,Good gameplay and good music .,1
vladde TF:GO,219150,Recommended,"They make the gameplay a lot more enjoyable too , because when you're mowing down enemy after enemy you don't want some slow , bad music in the background .",1
Whatthefnu,253230,Recommended,"These are equippable items that offer modifiers to either your base abilities or the game itself , such as immunity to fall damage , no bonking when you accidentally dash into a wall , or even fun things like replacing the voice acting with Banjo Kazooie style mubling .",0
xJose,219740,Recommended,The music was soothing and the gameplay was really peaceful .,1
xJose,219150,Recommended,The music was soothing and the gameplay was really peaceful .,1
Yare Yare Daze,219740,Recommended,"Awesome soundtrack , great gameplay , never had so much fun with game in such short period of time .",1
