AccountName,gameId,isPositive,review,Polarity
Jorrrrrn,4000,Recommended,"the mechanics of the game are simple enough that you can keep yourself amused with minimal effort , but detailed enough that you can micromanage everything down to when your colonists eat lunch .",1
SnaggleTooth120,113200,Recommended,"the 2d mechanics are great and it is very diverse in terms of weapons , enemies , and building materials .",1
Zyga,253230,Recommended,"theres so many ways to complete everything in the game too , the speedrun strats of this game are a ton of fun , but thats not to even say that everything is mindlessly easy either , in order to do a lot of the cooler things you should be thinking outside of the box and should have a good grasp on how to control your character .",1
appelpie,219740,Recommended,"the numerous amounts of masks and weapons within the game , along with all the baddies and bosses , make the game even more exciting and intense .",1
forestfey,253230,Recommended,"5 difficulty settings , 3 so called storytellers and editable aswell as creatable scenarios offer a custom tailored experience catering to ( almost ) everybody .",1
Internet Explorer,238460,Recommended,"* customization everything can be changed whether it be with a gameplay mechanic or simple mod , it can be what you want it to be .",1
Enderkick,238460,Recommended,"the dialouge made me laugh and the controls are simplistic , great game .",1
Doomer Maximus,219740,Recommended,"however , i still enjoy a hat in time immensely and i really enjoy its very fun mechanics .",1
Tzion,238460,Recommended,( good score ) on controls .,1
ZedXtreme639,219150,Recommended,"the gameplay is great , there are plent of bosses , and you can join others who play this game .",1
masterxodin,413150,Recommended,"its multiplayer feature did require me to fiddle with my network router a bit to ensure there was an open port for others to connect through , and that was a bit of a frustration , but ultimately it worked out and it has provided many hours of enjoyable gameplay with friends .",1
Anderleit,294100,Recommended,"it boasts endless replayability , enthralling gameplay , and comedy so black it's grimdark .",1
PapeMaster TTV,253230,Recommended,always random and very addictive with high difficulty i really like it,1
JMalm,253230,Recommended,"it's not too terribly long , but there is a good amount of replay value with unlocking all of the masks and weapons which offer different strategies for each level .",1
ThatSoda,4000,Recommended,"easy game mechanics to pick up / newb friendly i give this game a ( good score ) , with mods : ( good score )",1
boyflea,253230,Recommended,a wonderfully assembled visual novel with some superb story mechanics .,1
BevaBanzai,219150,Recommended,"few to none bugs , a bit of z fighting but nothing else that i have noticed during my 70 hours of gameplay .",1
hayhaygass22,219150,Recommended,it is a really good game and is really easy to learn the controls .,1
mcpretzel,253230,Recommended,the atmosphere and the gameplay tie together to bring forth truly amazing experience .,1
BevaBanzai,113200,Recommended,"it's pixelated , it was very little in the way of a story and it's quite repetitive but oh how i love this game it has such a harvest moon feeling to it and i didn't know i craved that before i stumbeled onto this title .",1
CarrotCase,413150,Recommended,"with a hidden storyline , imaginative enemies and bosses , and a huge world of different biomes to explore , terraria is truly a game that is hard to quit .",1
cheepi pls,219150,Recommended,"the number of guns and melee weapons you can unlock is quite intriguing , as well as the masks .",1
Sazaraki,294100,Recommended,great gameplay with awesome enemies and items .,1
Kat,219150,Recommended,extensive difficulty levels + different ai storytellers ( decides what random events and when ) different biomes that result in gameplay changes required .,1
keylocke,294100,Recommended,"early access review i've been playing this game since the early alphas and the thing i like about it the most , compared to the other colony sims , is it's rts based battle mechanics .",1
Turnippz,219740,Recommended,"what can i say is a behemoth game , they always make such original , funny and entretaining content , the story is great , funny and original the gameplay is awsome and the co op is very well executed , i truly recomend battleblock theater ( good score )",1
anaid,219740,Recommended,"you're smearing the painfully purple carpets with blood of mobsters as you , some nameless masquerading dude , go through apartments with only one goal in mind : kill everyone else and get a nifty high score the core game mechanics are unforgiving , quick paced and ramps up nicely .",1
Great Hero J,4000,Recommended,"rimworld is one of those games that doesn't look like much on the surface , but once you start playing , the sheer complexity and attention to detail of the gameplay itself will blow your mind .",1
Andrew_Bishop,219150,Recommended,"if it's all about you , welcome to literature club doki doki is short dating sim with an interesting mechanic .",1
masterxodin,113200,Recommended,"hundreds of hours of gameplay later , and i have to say this is possibly one of my favorite games of all time .",1
DataSage,294100,Recommended,"farming , livestock , fishing , mining , monster slaying , romance , relationships , memorable characters , an intuitive ui and control scheme , fine attention to detail , an easy and sensible crafting system , and a logical and fitting progression that is mixed with thoughtful dialogue and nice little easter eggs that will make you chuckle all come together for an outstanding experience that will make you wish that this game could go on forever .",1
ChristofOtiz,238460,Recommended,and yet hotline miami also brings the bacon in terms of gameplay as well .,1
cosmoracer,253230,Recommended,once you figure out the extensive game mechanics and layers its really a masterpiece .,1
7.66E+16,219740,Recommended,fully accessible gameplay aside from key / control remapping .,1
mstboy3k,294100,Recommended,the characters are diverse and the controls are very intuitive .,1
isistoy,294100,Recommended,"game , per se these are the core mechanics i particularly like in rimworld : task management observation combat and survival early game : you will want to survive and experience many of the things proposed by the story teller ( new colonists joining , opportunistic events to help you start or that might kill you straight .",1
Delor,253230,Recommended,"compared to df , however , it's much more tightly focused and scoped and a lot more easy to control .",1
Tiwill,253230,Recommended,this game has amazingly fluid controls that demonstrate a masterful understanding of how a 3d platformer should feel .,1
[FLEX]ErodedWhoresThroat™,413150,Recommended,"i was wrong about both of those things , i found myself emerged almost the first few minutes of gameplay with so much to do and much to unlock .",1
Wisdom,4000,Recommended,i like building bases and cranking out units that can be used to manoeuvre and control an area and add to your territory .,1
roolo,219150,Recommended,"for those people , the mechanic isn't perfect , but for me personally it's fine .",1
CommanderRoyal,219740,Recommended,"all in all the gameplay feels solid , and it really makes me feel back to my harvest moon days .",1
genkipro,698780,Recommended,"in this case , you can take direct control over moving each colonist behind cover is a good idea but they will still actively fire on interlopers at will , so there's not too much micromanagement required .",1
Mr. Bear,219150,Recommended,there is something beautiful about rimworld's complex ( yet simple ) gameplay .,1
Potatti,219740,Recommended,"a hat in time does a fresh take on the old collectathon with fluid and intuitive controls , that make you feel right at home if you've ever played games like mario 64 or sunshine .",1
iMatrix7,4000,Recommended,2016 : ( early access ) alpha 14 highly recommended this is my review after 20 hours of intense gameplay .,1
Buheheporcodio,219740,Recommended,the gameplay is frenetic and positively infuriating .,1
Noname,219740,Recommended,mind blowing gameplay and story .,1
nope.,698780,Recommended,"it looks stylized , quite beautiful and allows for an unprecedented amount of gameplay detail and flawless performance .",1
Scorpio-Eric,4000,Recommended,"keeps you playing till end game , because of the constant equipment upgrades , and difficult gameplay .",1
Felicia Fulana,4000,Recommended,the true evolution of harvest moon's mechanics .,1
XE1R0,294100,Recommended,"i really liked it on the xbox , but when i played it on steam , the controls are better and make more sense , and the addition of the 1 .",1
Midouri ミリ,219740,Recommended,"i've added my positives and nitpicks / cons below , but overall my verdict is : if you love a collectathon game with vibrant atmosphere and experimental gameplay , this is it .",1
Cupcake Devourer,219740,Recommended,really liking the gameplay so far .,1
Cup of n00bles,253230,Recommended,the controls are amazingly tight .,1
Oh Lawd,219740,Recommended,"the designs of the characters and enemies are creative , as well as their individual attack abilities .",1
GrayStillPlays,4000,Recommended,"another part of the replayability is the extensive and highly active modding community , which have created amazing mods to keep the gameplay fresh and fun .",1
FishStyx,253230,Recommended,500 hours in i pretty much exclusively play on the hardest difficulty and get completely demolished by many different sources and yet it always ends up being fun because of the unbearably stupid stories you can set up .,1
Mavi,238460,Recommended,the gameplay is flawless as far as i can say .,1
-3xplos1on,219740,Recommended,"it's cute , funny , includes a compelling story , and great game mechanics .",1
Johnnytwobyfour,253230,Recommended,biggest pros : the gameplay is awesome .,1
GaryTheGammarid,253230,Recommended,by making modders able to improve the experience and share this work with others easily it is the players choice how he or she will play and shape their own experience and difficulty over and over .,1
Humilis,4000,Recommended,"there's a lot in here , having accumulated 40 hours of gameplay so far at time of typing , with a wealth of different things to do including exploring the world , collecting equipment , and fighting monsters to mention a few .",1
Indie,219740,Recommended,"about the gameplay , its a simple , fun , farming game where you plant crops , grow animals , and expand your farm .",1
Keychain,219740,Recommended,"the absolute joy of taking control of hat kid for the first time , discovering what kind of jumps and leaps you can do onto platforms .",1
Zyga,253230,Recommended,"never have i played a platformer to date where i've felt more in control of the character , the game is so fun to move around in , it would simply be worth it if it was only challenge levels to be quite honest cute as ( heck ) .",1
Gonzo,105600,Recommended,this game is an amazing sidescroller and gives the player so many options in gameplay,1
Vasher85,238460,Recommended,"did i mention your colonists have to repair everything in time and that weapons and clothes eventually wear out and that eventually's * * * falls from the sky in the form of ship parts that poisons the region filled with mechanoids rimworld is the most ridiculous , absurd and hilarious game i've ever played .",1
Ur hot step-bro,238460,Recommended,good tons of weapons that are all satisfying to use ( except that mother ing dart .,1
Chris Hewson,253230,Recommended,"these guys don't mess around as for gameplay , this is a game for everyone .",1
𝓗𝓪𝓻𝓿𝓪𝓻𝓭,253230,Recommended,i had originally purchased huniepop as a joke gift and ( unfortunately ) i sort of grew on the game mechanics and characters .,1
Honey Badger,219740,Recommended,"rimworld is a survival colony game in the year 5500 where you control some people that are on a planet , whether they've crashlanded , ran away from an old tribe that was destroyed by the blood machines of the gods , a rich explorer where you decided you've had enough of your cushy life in a perfect society and want to experience true consequences , or just some unlucky bastard who went under for surgery then found themselves crashing down into a planet , naked , with no supplies to help them , this game has different playstyles for everyone , varying in difficulty .",1
Elite Bean Dip,219740,Recommended,solid character progression that ties into exploring harder and harder areas all while crafting more powerful armor and weapons to fight harder bosses .,1
uNr8d,113200,Recommended,"the charachters are reasonably memorable , the humor is lite and not coying , and the gameplay itself is solid and seems to run pretty deep .",1
Avery,219740,Recommended,"this game is a delight brings back all the social and economic mechanics i know and love , very nicely done game .",1
CheekySniper,238460,Recommended,"story is great , funny gameplay , teamwork , arena with really good games like basketball or couler the world .",1
FluffyArx☆,253230,Recommended,the controls are super smooth for a 3d platformer .,1
[BE]MalachiAD,253230,Recommended,hotline miami is a really fun game for the simplicity of gameplay mechanics it offers .,1
Tel'Kaivokalma,238460,Recommended,"in a sea of games / devs that think that difficulty means moving a damage slider , this game does it right .",1
cableguy33333,698780,Recommended,"this game is hard but very rewarding , you will care about your colonists and even their slightist injury , the enemies are not clue dead either , they will look for cover to shoot from , forcing you to do the same .",1
BradmanX,253230,Recommended,a randomly generated game with a difficulty very reminiscent of the games of the 80 ' s and 90 ' s .,1
rvg,219150,Recommended,"difficulty : scales nicely with levels , low difficulty settings are nice and forgiving , perfect for a sim city run , while high difficulty settings are downright brutal .",1
DeltaDCB,219150,Recommended,"it's like shitcraft ( minecraft ) but with more weapons , armour , bosses and it's 2d .",1
Daveacus,219740,Recommended,this has honestly been one of the best games i have played this year and i personally believe it has a lot more fluidity in its controls than mario odyssey .,1
Kilianthebeast,238460,Recommended,"pretty addicting , gameplay is fluid .",1
JupiteL,253230,Recommended,"despite having clunky control and menu and missing minor feature here and there , the game offer so much things to do .",1
Lazerbeamiball,219150,Recommended,great gameplay for the money and it's fun def would buy it again at full price i've put like 90 hours on it and i still have 2 modes left to finish,1
khipkin,4000,Recommended,"if somehow none of that appeals to you , then there are also tons of well maintained community built mods that add other things , both quality of life and contentwise : zombies door mats detailed control over starting colonists horses pack hunting animals etc .",1
Yukki,113200,Recommended,"addicting gameplay , with unlockables will keep you playing and playing , you will want to get better , and complete it as many times to unlock everything .",1
bullex,113200,Recommended,"new enemies attack patterns , more bullethelly gameplay and 15 new achievements to get a must play for every hardcore isaac fan this is the ultimate edition of the game , i doubt if anybody could squeeze anything more from this flash version of the game .",1
Geldann the Drunk,219740,Recommended,the controls are fantastic the way you can transition from jump to dive to wall run then back flip flows seemlessly .,1
Great Hero J,219150,Recommended,"it has so many mechanics that are pretty good when considered individually , but what rimworld is known for is how it seamlessly integrates them together in unison , to make a simulation game unlike anything you've ever played before .",1
hazzadude,294100,Recommended,the rogue elements prevent this game from ever becoming repetitive .,1
Godot,238460,Recommended,"it's a fantastic game that can eat up hours of your time , and even though the game could be classified as repetitive or monotonous because of a seemingly simple goals , the feeling of accomplishment for achieving these goals is very fulfilling .",1
Silencer,698780,Recommended,roguelike gameplay means it's very replayable .,1
LAMBDACHI,238460,Recommended,"terraria combines creation , exploration , and combat together along with a few rpg elements for unique gameplay .",1
Geldann the Drunk,253230,Recommended,the mechanics of the game are simple but executed with great accuracy .,1
Nynzal,698780,Recommended,always keep in mind that this is still an alpha version and that there is a lot of time to implement mechanics into the game .,1
sharktemplar,253230,Recommended,"there's kitten kaboodles of unique elements and objectives exclusive to certain levels / missions to keep gameplay fresh , while making sure to never write off or ignore the fundamental platforming mechanics the game is built off of .",1
Avendril,219740,Recommended,"early access review just found out that rimworld is on steam now , played the game since alpha 11 , never a dull moment in this game , its a fantastic game with a very immersive gameplay that punishes everything you do and bearly ever rewards you .",1
Trevord70,219740,Recommended,"each level is extremely well put together and paired well with the excellent controls , which are tight , responsive , and smooth .",1
Dawolfguy,4000,Recommended,"with the dlc 3 dollars 8 dollars for probably some of the longest gameplay ( apart from skyrim and fallout , of course ) that you will see in a while .",1
Rahtahn,238460,Recommended,"yet , at the same time it is a natural evolution of harvest moon in that it adds combat and way more ways to interact with the world .",1
christopher.martinez2007,253230,Recommended,"extra opinions the dlcs in my opinion are worth every penny , they're fun , challenging , and really teach you new ways to experiment with the functions of this game and explore new varieties in it's core mechanics .",1
Poon Conquerer,294100,Recommended,it adds lots of more enemies and fun challenges that you will enjoy .,1
OuijaBread,4000,Recommended,"some may be wondering what makes this game unique from harvest moon and so far i have noticed the character customization , you have combat while in the mines , also one cool aspect is you level up each skill and with leveling up you can choose perks .",1
MaarteN,294100,Recommended,"same goes with the game dwarf fortress if you are not willing to learn the game mechanics , or you can't quite cope with loss i wouldn't recommend you this game .",1
DakkaDok,219150,Recommended,"instead , you get tons , and i mean tons of content in the form of enemies , weapons , biomes and structures to explore , bosses , armor etc .",1
strenuous creativity,253230,Recommended,"fun movement mechanics , creative levels , and a unified aesthetic all come together to make a solid game .",1
Pewt,4000,Recommended,"there's a great modding scene which provides all sorts of things , from nice visual blocks ( ceiling lamps ) to gameplay tweaks ( richer and more frequent traders ) to custom races and other much more complicated things .",1
Mavi,253230,Recommended,"i want to avoid overly praising the game and putting it on a pedestal , i am just impressed by it's bold and unorthodox approach and simple yet immersive gameplay .",1
Wicked Wonder,238460,Recommended,"it's quite addictive in its base building , resource management and invader defence mechanics .",1
★Vox,219740,Recommended,the controls feel nice and hat kid has is easy to get used to which can lead to you finding some skip areas if you look around enough .,1
chaser_r2,238460,Recommended,"features unique character generation intimate detail for pre generated stories / backgrounds fine tuned combat statistics realistic injuries / health colonists require psychological cares , such as : entertainment adequately nice and clean living environment positive social interaction wide variety of construction material , weaponry , and animal life human ( and mechanical ) enemies an entire randomly generated world to explore and a many other things i'm excluding in the sake of review length pros : great ai for your own colonists as well as enemies massive modding community for replayability multiple ways of reaching the end of the game rather helpful play along tutorial / tips gui cons : updates are slow , and typically break mods ( you'll be waiting for mod updates , as well ) lack of official content makes the vanilla game repetitive after some time sometimes i find myself growing attached to characters , and not because they're wielding expensive bionic modifications to their anatomy .",1
Ignis,253230,Recommended,50e ( but i think worth full price ) has awesome gameplay especailly its co op really funny to play with some friends in your house ( recommend controllers ) but even online is awesome .,1
JOINGIVEAWAYS.COM | LeNoXX,253230,Recommended,good game nice fast gameplay got it for 2 but i would not pay 8 for it,1
Ioplop,219150,Recommended,"in my experience , it doesn't get repetitive .",1
The Noot Noot Man,253230,Recommended,"some of the most fun you can have on a pc with simple , responsive controls , timing , and silly masks .",1
Jokkebassen,113200,Recommended,you'll get many hours of gameplay out of this game before you feel like you've exhausted all of the content .,1
Nigward,105600,Recommended,this game has way more weapons and bosses .,1
Choppytehbear,253230,Recommended,"press a brain usage to learn / hard to master good difficult souls to grind if u care about leaderboards / ranks necessary to progress good average grind level much grind need a second life for grinding grind here is more about obtaining resources , which is one of the main points of a colony management games .",1
Naalune,253230,Recommended,movement : this might control better than any other game i've played .,1
Godot,219150,Recommended,stardew valley currently offers a fulfilling single player experience where there are meaningful goals deliberately set out for you to do and even more goals that are hidden from you to keep a certain level of mystery in your gameplay .,1
Zanda64,219740,Recommended,"hat kid can what yookan t yeah i copied that review but thats because it's 100 true only an hour and a half into it but damn , the controls are fluent and smooth , the characters so far all have soul , the atmosphere of the worlds are great , bla bla bla ( i could go on but we d be here for a while ) .",1
Tuff_Cewkie,253230,Recommended,"when you have 63 hours of gameplay , and you are almost to year 3 in the first 9 days of gameplay , it must be a good game .",1
KeekLaH,294100,Recommended,"and i have to say that being in the beginning developed by a single person , its development never ceased to amaze me , adding ever more imaginative features ( good ones ) , which never ceased to embellish its gameplay .",1
MonkeyMadness20,219150,Recommended,but it has a great story behind it and some nice eastereggs : ) the gameplay is very addictive and very gory : d and it's at a cheap price i recomend this game to people who likes games that have great replay value and addictive gameplay but can also handle gory murders and slaughtering peole : p,1
engie_near,219740,Recommended,"hat kid herself controls perfectly , and the platforming is fun .",1
Pinkhibiscusx,238460,Recommended,"this game is a lot of fun , much like the zelda gameplay .",1
yee haw,253230,Recommended,"+ the game stands on it own two feet , it has its own unique and loveable characters and settings + all of the game is replayable to collect that last item or revisit a world to explore new areas + some levels are fast and easy and some are extremely complex + pure simple fun cons + sometimes the platforming controls can be a bit anoying ( wall jumps not going how you want them to ) + clipping can be a problem but i assume this will be patched in future ( mafia boss bugged several times in my run ) if you loved 3d platformers like super mario , banjo kazooie , and other iconic n64 games of the same style i would encourage you to give this game a go .",1
DG Dobrev,238460,Recommended,"boasting a rich gameplay that you can mold to your liking be it tougher , easier , or just plain sandbox where you get to build a pretty base , it is sure to please the fans of the colony management genre easily .",1
y0rkl1u,294100,Recommended,"early access review spent 14 hours within the first 2 days rimworld is a terribly absorbing , slow paced , low end machine friendly 2d game where you control multiple colonists to survive on a planet : planting crops , constructing bases , fighting off raiders , trading , crafting , and stuff .",1
Future Idiot,253230,Not Recommended,some of the platforming may be annoying but i definitely can not blame it on controls .,1
lone,219150,Recommended,deleting things in the files also acts as a gameplay mechanic with much more weight than you would expect .,1
templeH,253230,Recommended,"the gameplay is also fun , made even more so by unlocking new weapons and characters you can play as .",1
High Potent Nugs,698780,Recommended,"the amount of unlockable content is outstanding , mechanics are simple , the game is challenging , and the ambiguity of the game such as randomly generated rooms and the fact that the function of items are hidden until you use it to see for yourself is what makes this game unique and fun game to kill time .",1
Eigan123,219740,Recommended,"a hat in time even goes as far as to include a speedrun timer in the options , for those willing to take on the challenge of going fast , fast , fast and because hat kid controls quite well , particularly resourceful players will be able to discover shortcuts and different ways to finish a stage .",1
Silent Scone,238460,Recommended,brilliant fun and a classic variety of weapons .,1
Yukki,698780,Recommended,with its cheap price and over 100 hours of gameplay you dont have an excuse not to buy it now waiting for rebirth .,1
mulina60,238460,Recommended,the fishing mechanic is different than any game i've played and while it's much harder it's also much more fun .,1
chaser_r2,294100,Recommended,"you'll always have different terrain , enemies , and situations to deal with .",1
Stormo,238460,Recommended,"rimworld's gameplay is very solid , and the priorities and areas function lets you automate work , but still gives you a lot of control , eliminating the tedious parts of managing a colony but keeping the interesting ones .",1
BrainCR4MP,219740,Recommended,you get deep stories from game mechanics that randomize most things and that is rare thing in gamingworld .,1
Blitz,219740,Recommended,there are a lot of elements and core mechanics to the game that take some time to learn .,1
boob,4000,Recommended,"( shows gameplay from simon's quest of the what a horrible night to have a curse dialogue box appearing ) no need for it , but doki doki literature club doesn't have that problem , proving that day to night transitions can work when done right .",1
Elikabu,698780,Recommended,another 10h + of gameplay the last surviving run out of 10 could escape but at this point i never want to .,1
bird,219740,Recommended,"core mechanics are good , story is only explained in cutscenes , and it is your standard platforming game .",1
forestfey,238460,Recommended,"the game also features an elaborate drugs systems , but since an addiction mechanic is present and intoxication comes with side effects , i cannot see it as glorifying drug use in any way .",1
amber_titan,238460,Recommended,"every moment of this game is fun , there are times when you're basically doing the daily grind but it doesnt feel boring at all .",1
Cup of n00bles,219740,Recommended,it's a welcome feeling in a genre full of hard to control indie titles .,1
DG Dobrev,253230,Recommended,"the gameplay i will never get tired of saying that , to me , the gameplay is everything and the gameplay of rimworld is downright amazing .",1
bidoofus,219150,Recommended,"overall there is so much i could say about this game in terms of its vast amounts of content including weapons , furniture , biomes , monsters , armor , blocks , etc .",1
adam,219150,Recommended,"the combat system is well balanced , as you and the enemy can kill each other in one hit , the trial and error along with the rng of weapon drops makes it overly punishing instead of difficult .",1
CommanderRoyal,238460,Recommended,"as a great memory to harvest moon i love it , and the gameplay is just interesting enough to keep me going .",1
Indie,253230,Recommended,"what makes stardew valley special is not only the fun gameplay , but the actuall feeling and connection that you find between the town's people , and like it or not you will automaticly get involved in it , and it feels amazing to be in it .",1
Llyagushen,219150,Recommended,"that name alone should make you buy it , but the game is so awesome in all departments : gameplay , replayability , nightmarish yet funny design , insane number of items which affect your character .",1
T1TanZ,219740,Recommended,"this game is fun , but not really repetitive , but the objectives are the same .",1
Rurik,294100,Recommended,relaxing gameplay and intense replayability .,1
Anxarcule,219740,Recommended,"the customization this game allows is also what makes it potentially fun for just about anyone , and the gradual increase in difficulty keeps things interesting .",1
King Link,219740,Recommended,"some enemy was a little annoying i had to figure out how to deal with it , but i wanted to see everything and i 100 percent beat the achievements and game , because the thing is , with all those bugs , the game is still great .",1
Bartkratz,253230,Recommended,the humour makes this game special and is combined with good gameplay .,1
Crouchy,4000,Recommended,"just to remind you , this game is supposed to be early access and in alpha rimworld has various ways to customise the difficulty , which i really appreciate , so you can set the level of challenge that suits you .",1
Strelok,219740,Recommended,"a survival game thats easy to understand and control , but surprisingly in depth and filled with content .",1
Crayola,253230,Recommended,everything is tied together and let's you have a good sense of the game mechanics .,1
Meneldil,219740,Recommended,"the controls are sharp , and easy to grapsh : you use your keyboard to move , and your mose to target and hit .",1
Raven,4000,Recommended,in beta and moving towards release and the gameplay itself a great mix of base building with resource people management .,1
NoOne,698780,Recommended,"however , with the newest update likely added very new mechanics and features to be explored , the last bit can be forgotten , and besides all that , the game is great , and i will keep playing this .",1
Real Nigga,219740,Recommended,"play this amazing game , great mechanics",1
roolo,238460,Recommended,"however , this doesn't mean threats are repetitive .",1
Tornik,253230,Recommended,the gameplay is great as well .,1
BrandonGiesing,219740,Recommended,"it's super charming ( story , characters , etc ) , has amazing music , and controls well .",1
Hashshashin,238460,Recommended,if you have sat on the fence or gameplay means more than graphics then buy this you will not be dispointed .,1
CheeseMonk,4000,Recommended,"the game has surprizing variety of content : techtrees , drugs , weapons , workstations , crops , clothing , artwork , plants , animals , bionic body parts , supertech psycic items , and more yet it gives few quests and makes no demands telling you what to do with the rich environment .",1
Sithodah,219740,Recommended,"this kind of game doesnt excel on it's gameplay typically , but rimworld is compelling and tense , can just happen at the drop of hat and suddenly your colony is being overrun by maniac deer .",1
MechMK1,219150,Recommended,"the in game tutorial does a great job at explaining the gameplay basics and the controls and after an hour or two of playing around , you'll get the hang of it .",1
Malware Mal,219740,Recommended,"i'm not even good at 3d platform games and the controls were incredibly fluid , easy to learn , and responsive .",1
SylentPtr,219150,Recommended,"the story was excellent and extremely well designed , and i can't express how much i love the modification of games files to affect the gameplay .",1
Xaelon,4000,Recommended,a stellar blend of sandbox exploration and sidescrolling combat and the best fusion of game and sandbox available .,1
*:･ﾟ✧DiscoSwan･ﾟ,253230,Recommended,"controls are responsive and edges are very forgiving so its easy to pick up and play even if you don't have a controller and speaking of controls the game teaches you how to do everything from jumps , to fighting bosses just by giving you opportunities to try things out and figure things out on your own .",1
JaguarUSF,219150,Recommended,"overall , the game is more approachable that a lot of colony management simulations but still features rather deep mechanics in several areas .",1
Ghostly {WfPk},219740,Recommended,"the difficulty curve is pretty steep early on , but even after you get the hang of things , the randomness of the item spawns and level layouts keeps things fresh and a challenge .",1
Gathos,238460,Recommended,"it's incredably frustraiting to simply play it for fun , but thankfully the game has nice tiers of bosses to defeat , and some bosses are just simply rewarding to kill due to their difficulty .",1
Emilia Lunatari,4000,Recommended,"the creator continues to make plans to create even more gameplay , so i don't see myself putting down this game anytime soon .",1
[MClan] meepindoofer1,219150,Recommended,"on another note , this game has a lot of combat and adventure , but there is also a thriving building aspect , almost more expansive that minecraft , with thousands of different building blocks you can collect from throughout the world , or craft from those many resources .",1
Tetraktys,219740,Recommended,"immense emotional impact , nearly endless storyline possibilities , and complex interactive gameplay .",1
b,219740,Recommended,it doesn't feel repetitive at all .,1
Poon Conquerer,238460,Recommended,i would give it a ( good score ) due to the annoyingness of certain enemies .,1
Linstar,294100,Recommended,"the dlc unlcoks more wepons , powerups , enemies , bosses and stages so it's worth the pocket change .",1
Colonel Bernie Sanders,4000,Recommended,"terraria is a great build , dig and explore game with tons of animations , bosses and awesome weapons and items that can be crafted , acquired or found during playing this magnificent game .",1
KT_Extinction,698780,Recommended,"combat is more interesting too , with cover based shooting , melee combat , automated turrets , traps , etc .",1
sovereign incorruptibli,219740,Recommended,very tight controls,1
Mugen,698780,Recommended,through the randomly generated dungeons and over 100 items to help you kill many different types of enemies and difficult yet fun bosses .,1
alopex101,698780,Recommended,"rogue meets loz dungeons , giving amazingly addictive gameplay .",1
UkeFromHR,219740,Recommended,"beautiful top down , 8 bit gameplay .",1
iMatrix7,4000,Recommended,"storyteller who creates dynamic events during the gameplay , simulating interpersonal relationships , psychology , trading , climate , biomes , diplomacy and a lot more .",1
Okishop,698780,Recommended,"this game has a high replay value with the ever changing mazes , weapons , secerts , etc .",1
Knal1991 - Saint,219150,Recommended,still the gameplay would feel solid enough for you to get pulled in either way .,1
Ur hot step-bro,238460,Recommended,good top down gameplay .,1
Cpt. Seth,294100,Recommended,there are so many mysteries and i still feel as if i am barely scratching the surface after 40ish hours of gameplay .,1
Haladmer,238460,Recommended,"pros : random gen world small to large gameplay areas customizable challenge / gameplay settings easy start / hard to master a lot of control over the base building aspects of the game every character has it's own personality , wants , needs and desires that you need to account for .",1
Kozzy,253230,Recommended,"there is so much good with this game though , the ideas are great , gameplay is fun and you can really be creative in this game if you want to .",1
PhoenixFire42,219740,Recommended,"from the commentary , to the story line , to the gameplay , it's a great game .",1
BC,253230,Recommended,the game itself is a blast thanks to the fun levels and great gameplay .,1
ChromePlate,294100,Recommended,but thank god for mods there are sooo many cool and diffrent things to add and change or simply flavor your gameplay .,1
Mankeff,219740,Recommended,if you have played harvest moon before i strongly recomend this game because it is really simular but better gameplay with loads of more options and things to do .,1
wh1sper!,253230,Recommended,#error !,1
Jarago,219150,Recommended,rimworld offers hours of gameplay over just a single colony .,1
Pontifex Maximus,294100,Recommended,"half of the fun is in designing your base however you want to , just make sure it has some sturdy defenses since the game's surprisingly complex combat system takes such things as cover , concealment , and range into consideration .",1
FloofPuppy,253230,Recommended,controlling hat kid is fun and easy as well as challenging and with so many hats and badges to customize and equip for gameplay challenges you will br lost in this game's charm .,1
Chikami,294100,Recommended,"pros : creativity inspiring , smooth gameplay , detailed gaming mechanics and micro macro opportunities , and multiplayer will be smoothed out for use soon also , it is mod friendly you can get lord of the rings , starship troopers , medieval , cults , cluthulu , humanoids , genetic experiments , and morrre cons : you will probably study / do schoolwork less , your steam friends will either bash you for playing this instead of with them or convert and also play this game ,",1
Neppu Tennouboshi,219740,Recommended,"this is a very risky move in my opinion because the music can easily feel repetitive and annoying , however , each track has it's own feeling despite sharing lots of similarities , they express different emotions , and fit different scenarios .",1
dancinbuddha,253230,Recommended,"the depth of this game surpasses first looks its mechanics are similar to prison architect people , moods , needs coupled with the resources and supply lines ( like banished ) that need to be overseen in order to complete tasks .",1
Eral,253230,Recommended,"but it adds a nice little mechanic to the game , writing and reading poems .",1
Orpheolus,253230,Recommended,bitter difficulty is not always a bad thing .,1
DishKebab,219740,Recommended,the gameplay itself is also very fluid and a very nice puzzle / platformer indeed .,1
jamthebarbarian1,219740,Recommended,its awesome it has everything in it like bosses blocks weapons and pets u should definitely get it it is a great game : ) : ) : ) : ) : ) : ) : ) : ) : ) : ) : ),1
Vengyr,238460,Recommended,"and if you feel like you want more content , there are always mods to add new stuff or alter the gameplay .",1
Korrd,219150,Recommended,"but besides all the incredible gameplay mechanics at work farming , animal taming , base building , fortification , defense , combat the most incredible aspect of rimworld is the attachment you develop to your colonists and their stories .",1
Susie,253230,Recommended,( good score ) would buy again on another account the game has intresting mechanics : v,1
The Holy Sy,238460,Recommended,it is very difficult to accurately predict how enemies will move or react ( ex .,1
