gameId,AccountName,Date,Hours_Played,isPositive,review,is_audio,audio_polarity,is_graphics,graphics_polarity,is_gameplay,gameplay_polarity
219740,adam,"June 24, 2014",1.7 hrs on record,Recommended,"Though this game has a well made soundtrack , great graphics , and a creative backstory , the game lacks depth because of its poorly made combat system and over the top violence .",1,1,1,1,1,-1
238460,adam,"June 24, 2014",1.7 hrs on record,Recommended,"In conclusion , though this game is extremely violent and the combat / AI system is poor , I recommend playing it because of the excellent aesthetics and soundtrack the game provides .",1,1,1,1,1,-1
219150,adam,"June 24, 2014",1.7 hrs on record,Recommended,"In conclusion , though this game is extremely violent and the combat / AI system is poor , I recommend playing it because of the excellent aesthetics and soundtrack the game provides .",1,1,1,1,1,-1
219740,ahaha.wav,"October 10, 2017",31.3 hrs on record,Recommended,"3D collection platformer with surprisingly varied environments , hilarious writing , great music , responsive controls and ing adorable character designs .",1,1,1,1,1,1
253230,Ahmysin,"January 4, 2015",6.0 hrs on record,Recommended,Totally Awesome First was holding back cause of the class 2D look but the gameplay and soundtrack is totally awesome Not to mention the humor included .,1,1,1,-1,1,1
219740,Ahmysin,"January 4, 2015",6.0 hrs on record,Recommended,Totally Awesome First was holding back cause of the class 2D look but the gameplay and soundtrack is totally awesome Not to mention the humor included .,1,1,1,-1,1,1
253230,Aushy,"March 13, 2014",14.4 hrs on record,Recommended,"It sucks you in with the interesting music and art style , and keeps you there with it's intense , reaction time testing gameplay .",1,1,1,1,1,1
219740,Av,"May 6, 2018",98.9 hrs on record,Recommended,"Looks great , soundtrack is fantastic , plays great whether on controller or keyboard , and as everyone will tell you , very cute ( unless we're on about chapter 3 ) .",1,1,1,1,1,1
219740,AwooDeathSquads,"October 9, 2017",28.1 hrs on record,Recommended,"Not only It is utterly enjoyable , fun , and positively challenging at times , it also has cute visual design , great soundtrack , incredible voice acting , and levels that are actually interesting to explore .",1,1,1,1,1,1
219740,Barrel,"October 13, 2017",119.4 hrs on record,Recommended,"A cute as hell platformer with stellar controls , great music , and awesome design .",1,1,1,1,1,1
238460,BerZerK,"May 7, 2016",21.6 hrs on record,Recommended,"Hard as balls doesn't have a very satisfying story but it has great visuals , beautiful art design , challenging level design , FANTASTIC soundtrack , and smooth gameplay .",1,1,1,1,1,1
219740,Bloobite,"May 30, 2018",68.0 hrs on record,Recommended,"Hat in Time has an amazingly hilarious writing style akin to that of Earthbound or TTYD , incredibly solid gameplay mechanics on par to that of Mario Sunshine and others in the genre from the Gamecube / N64 era , a fantastic soundtrack with very memorable tracks , loveable , enjoyable and solidly designed characters with perfectly fitting voice acting , the ability to mix up mission objectives / ideas , introduce clever new mechanics in the form of hats and totally change level atmosphere without sacrificing any core elements that make the game what it is whilst keeping a coherent sense of immersion and an overall cute as heck style .",1,1,1,1,1,1
219150,Bonifatius,"June 20, 2014",3.9 hrs on record,Recommended,"This game is modern classic Soundtrack is banging , graphics is looking remarkable and shining , gameplay is furious as well .",1,1,1,1,1,1
219150,Brentius Caeterson,"October 30, 2014",84.6 hrs on record,Recommended,"Wonderful soundtrack , near flawless gameplay , and pixel gore .",1,1,1,1,1,1
219740,Broocevelt,"June 23, 2014",5.6 hrs on record,Recommended,"If you're looking for a casual but fun co op puzzle platformer , with hilarious humor both in the visuals and the audio , and a narrator with a gorgeous voice , then this is the game for you and your friend ('s ) .",1,1,1,1,1,1
219740,Caedus,Aug-07,67.5 hrs on record,Recommended,"this game is amazing , its super fun and has a very nostalgic platforming feel to it , the music is very nice , has a really cozy feel to it , the humor is awesome , and most importantly its super cute and wholesome .",1,1,1,1,1,1
253230,Cernepel,"June 15, 2015",10.0 hrs on record,Recommended,"Great music , and atmosphere , gamplay is okay ( good score ) would answer the phone again .",1,1,1,1,1,1
253230,Chum,"October 11, 2017",35.2 hrs on record,Recommended,"Then again , it's less challenging difficulty suits its overall feel good atmosphere and childlike tone .",1,1,1,1,1,1
253230,Commander Adams Springwar,"March 22, 2015",7.8 hrs on record,Recommended,Cool theme plot Good music Pixel blood gore Animal masks guns .,1,1,1,1,1,0
698780,Connor1468,"February 27, 2016",78.0 hrs on record,Recommended,"All the original music is amazing , The graphics are great And the gameplay is on point",1,1,1,1,1,1
4000,Connor1468,"February 27, 2016",78.0 hrs on record,Recommended,"All the original music is amazing , The graphics are great And the gameplay is on point",1,1,1,1,1,1
253230,Cosmoknaut,"April 27, 2016",29.9 hrs on record,Recommended,"It's Harvest Moon meets Rune Factory all the charm and dulcet atmosphere of the former meeting the faster paced , engaging pace and openness of the latter .",1,0,1,0,1,0
4000,Cosmoknaut,"April 27, 2016",29.9 hrs on record,Recommended,"it's Harvest Moon meets Rune Factory all the charm and dulcet atmosphere of the former meeting the faster paced , engaging pace and openness of the latter .",1,1,1,1,1,1
253230,CrazedG,"July 13, 2013",12.0 hrs on record,Recommended,it's pretty difficult too The atmosphere and the soundtracks are incredible with the vibe of the 80s .,1,1,1,1,1,0
219740,Crimson-Albedo,"July 23, 2018",32.3 hrs on record,Recommended,Pros + Cute + Variety of mechanics + Fun explorable levels + Nice progression of skills + Awesome soundtrack with unlockable remixes Mix Story would be forgotten without the charm,1,1,1,1,1,1
253230,Crouchy,"December 29, 2016",279.6 hrs on record,Recommended,"Early Access Review It is hard to tell that this game is in early access because there is already so much content and it is so much fun The Firefly aesthetic is simply brilliant , the music is cool and the gameplay is so addictive .",1,1,1,1,1,1
219740,Dan Classic,"June 20, 2015",7.5 hrs on record,Recommended,"I love everything about this game from the retro graphics , psycodelic story , over the top violence , and the superb soundtrack , seriously the songs are the best i've ever heard in a video game and fit perfectly .",1,1,1,1,1,1
253230,Daveacus,"December 30, 2017",19.0 hrs on record,Recommended,This game has a beautiful way of making the collecting aspect of games fun and entertaining and it never feels like a chore because of the colorful and amazing atmosphere the game brings to the table .,1,1,1,1,1,1
4000,Definitely not a Lolicon,"February 28, 2016",54.5 hrs on record,Recommended,"it's got very nice atmosphere , LOTS and LOTS of stuff to do , monsters to slay or treasures to find etc .",1,1,1,1,1,1
219740,dheart88,"December 23, 2014",11.4 hrs on record,Recommended,"once you died , you died forever and have to repeat again from the beginning ( unless you use mod that allow load on last save ) I really like the capability of modding the game I have to be honest , I still can't survive more than 20 days in game so I use the mod I mentioned before to make the game easy as I want to see the feature and memorize them before playing harsh mode pro : great sound effects good graphics great gameplay .",1,1,1,1,1,0
253230,Diopside,"August 25, 2014",2.1 hrs on record,Recommended,"The entire game flows at a remarkable pace , with pumping music and gorey visuals marking an unforgettable experience from start to finish .",1,1,1,1,1,1
219150,Diopside,"August 25, 2014",2.1 hrs on record,Recommended,"The entire game flows at a remarkable pace , with pumping music and gorey visuals marking an unforgettable experience from start to finish .",1,1,1,1,1,1
113200,downphoenix,"December 31, 2011",25.1 hrs on record,Recommended,"The gameplays , looks , and sounds great .",1,1,1,1,1,1
219740,DrunkleTom,"December 28, 2014",27.5 hrs on record,Recommended,"The people at Klei Entertainment combine great gameplay , a brilliant hand drawn art style and some brilliant music , and overall they create a world so eerie yet charming that it draws you in , asks you for more money for DLC and knows you can't resist .",1,1,1,1,1,1
219740,Edock,"August 25, 2016",72.8 hrs on record,Recommended,"Pros : Pixel art that seems to be alive Very chill soundtrack Wide variety of crops , even some that can be unlocked later Pretty high replay value Lots of NPCs you can get married to Combat is fresh to the genre .",1,1,1,1,1,1
219740,Eigan123,"November 26, 2017",63.9 hrs on record,Recommended,"This world is alive , full of details , both large and small , some random , some not , from Roomba rides , to scooter horns , to pattycake with the man in blue , to random posters plastered in various worlds , to talking owls , to curious crows , to picture taking , to jokes , to jokes WITHIN jokes , to clever responses , to humorous interactions , to easter eggs , to random jumps on floating cookies , to scary ledges , to tightrope mechanics , to engrossing music , to the vibrant surroundings and atmosphere , the list goes on .",1,1,1,1,1,1
219740,Elictus,"November 29, 2015",99.9 hrs on record,Recommended,"It's an amazing game with amazing graphics ( cartoon graphics ) , amazing music , amazing story , amazing experience , amazing concept and amazing everything : ) ( good score ) .",1,1,1,1,1,1
219150,Energonchi,"October 21, 2017",6.3 hrs on record,Recommended," Great graphic presentation , great ost soundtrack with a few top head off tunes that are quivering and both shining into a stardom gaze of satisfaction Its like talking to hot girls that are now into you whatever who u are female or male and it guides you into an aftermath of bringing 6 hours of gloomy appreciation It teaches you a throne of finding out things and a mystery to a lot of gamers",1,1,1,1,1,0
219740,Enoch,"February 27, 2016",5.5 hrs on record,Recommended,"I LOVE this game it's fun and addictive , the graphics and music is gorgeous , Highly addictive and lots to do recommended o /",1,1,1,1,1,1
253230,Ereku Toro,"February 3, 2018",31.6 hrs on record,Recommended,"The soundtrack is amazing , the art style is adorable and imaginative , and what little plot exists is driven by the game mechanics in a hilariously childish way .",1,1,1,1,1,1
219740,Err,"October 1, 2014",18.2 hrs on record,Recommended,"Great gameplay , arguably replayable , interesting graphics and music , and a confusing but somewhat interesting story .",1,1,1,1,1,1
413150,Fältmarskalk saft och bulle,"June 27, 2016",74.6 hrs on record,Recommended,Pros : * The soundtrack * The 2D design * Interessting events * Alot of unlockable areas * Character diversity * Rewards strategy of farming,1,1,1,1,1,1
219740,FantasticFaisal,"February 18, 2014",6.8 hrs on record,Recommended,"Don't Starve , well i've seen this game and watched it video's way before the update's , i don't remember how long it was new thing , the sound's , system , graphic's , it's only miss the online co op type , but it has many lovely mod's that people made , and thanks to them and the game , they've created something new , yet this game is kinda dying by time because you're all by yourself , but as single player game , it's great game indeed : 3",1,1,1,0,1,0
219740,finoma,"July 2, 2016",434.2 hrs on record,Recommended,"Atmosphere , pacing , music , palette , gameplay , hidden items , quests , farming , the hidden Dwarven items , hidden characters .",1,0,1,0,1,0
219740,Finzy,"October 15, 2017",95.5 hrs on record,Recommended,"Art direction and soundtrack are fantastic and the controls are very fluid , bouncy and never managed to annoy me through the course of the game .",1,1,1,1,1,1
253230,Fleck,"June 21, 2014",14.3 hrs on record,Recommended,"Fast paced , killer music and graphics makes for a thrilling and psychedelic experience that everyone should experience , And leaves you asking for more .",1,1,1,1,1,0
219150,Free Ass,"September 15, 2014",37.6 hrs on record,Recommended,"The art , music , gameplay , story .",1,0,1,0,1,0
253230,FREEDO,"March 20, 2015",5.6 hrs on record,Recommended,"The game is straight outta the classic console generations , utilizing the technology limitations to hone its scope to core mechanics and maximizing immersion through colorful aesthetic and sound .",1,1,1,1,1,1
253230,Futashy,"October 9, 2017",19.3 hrs on record,Recommended,"The music , characters , and little details are amazing and fun I highly reccommend for anyone who like platformers like Banjo Kazooie or Super Mario 64 and Yooka Laylee .",1,1,1,1,1,1
219740,Gerty,"January 6, 2014",8.5 hrs on record,Recommended,"It requires you to be strategic and swift , the visuals are great and the soundtrack is cool , very cool .",1,1,1,1,1,0
253230,gretgor42,"November 9, 2017",259.8 hrs on record,Recommended,"Then there's the Time Rift levels , which come in two forms : the blue form , consisting of fun linear platforming challenges with a surreal atmosphere , and the purple forms , which have you traverse a sequence of interesting explorable mini maps collecting rift pons and a set of pictures that tell a little story .",1,0,1,1,1,0
219150,Grimless,"June 23, 2014",90.7 hrs on record,Recommended,"Punishing , disturbing , tight , and atmospheric I * LOVE * The Binding of Isaac A huge mix of items , each with their own unique and sometimes mysterious effects , excellent difficulty ramp , gut wrenching enemies and environments , and little touches that makes each new game a brand new adventure .",1,1,1,1,1,1
219740,Hackdeen,"December 11, 2013",13.5 hrs on record,Recommended,"Slick controls , Merciless difficulty , Grungy soundtrack , and some of the most gore drenched pixels I've seen this side of Mortal Kombat .",1,1,1,1,1,1
219150,Hamstone,"October 30, 2012",18.4 hrs on record,Recommended,Hotline Miami is a fast paced puzzle / action game with wonderfully gory pixel art graphics tied together with an amazing 80's inspired soundtrack and motif .,1,1,1,1,1,0
238460,Hartiche,"June 27, 2016",66.8 hrs on record,Recommended,"Nice , well done , cool music , cool pixel graphics , different and interesting gameplays .",1,1,1,1,1,1
219740,HOL HORSE,"June 28, 2014",24.3 hrs on record,Recommended,"This game has a hip soundtrack , pixel gore which is too realistic , and nice controls .",1,1,1,1,1,1
219150,HOL HORSE,"June 28, 2014",24.3 hrs on record,Recommended,"This game has a hip soundtrack , pixel gore which is too realistic , and nice controls .",1,1,1,1,1,1
219150,Homura,"October 21, 2015",48.9 hrs on record,Recommended,"Not much story , simple and addictive gameplay , memorable and not so memorable bosses , somewhat dark theme to it , and a great soundtrack .",1,1,1,0,1,1
413150,Hotaru Thodt,"May 24, 2014",400.2 hrs on record,Recommended,"and highly addictive The graphics , music , everything is excellent .",1,1,1,1,1,1
113200,Hotaru Thodt,"May 24, 2014",400.2 hrs on record,Recommended,"and highly addictive The graphics , music , everything is excellent .",1,1,1,1,1,1
294100,Hyperion1911,"July 2, 2016",18.9 hrs on record,Recommended,"Awesomeeee Great art style , music , replay value , secrets , I could go on and on and all this by one man .",1,1,1,1,1,1
219150,Ioplop,Jan-27,300.5 hrs on record,Recommended,"It isn't buggy , is well optimized , has good music and graphics that work really nice , and excellent gameplay .",1,1,1,1,1,1
4000,Ioplop,Jan-27,300.5 hrs on record,Recommended,"It isn't buggy , is well optimized , has good music and graphics that work really nice , and excelent gameplay .",1,1,1,1,1,1
238460,J0P0D,"June 23, 2014",48.4 hrs on record,Recommended,This is probably my favourite platformer of all time for these reasons : hilarious narrator great platforming awesome weapons sweet art style cool music funny story good singleplayer fun with friends great multiplayer arena modes awesome level editor hundreds of hats Do I need to say anything else,1,1,1,1,1,1
253230,jbtheskater,"June 5, 2014",9.3 hrs on record,Recommended,"It has the art , the audio and the gameplay , all of which compliment each other perfectly .",1,1,1,1,1,1
238460,jc ham,"March 26, 2013",43.4 hrs on record,Recommended,"I won't spoil it , but it perfectly frames and sets up the gameplay and atmosphere .",1,1,1,1,1,1
253230,JellyElite,"October 11, 2017",42.8 hrs on record,Recommended,"Fun gameplay , amazing controls , great level design , beautiful music , and memorable characters .",1,1,1,1,1,1
4000,JohnnyTheTHICC,"March 26, 2016",20.2 hrs on record,Recommended,"Pros great pixel art scenery variety of characters remastered Harvest Moon calming challenging a good game to play when you are bored ( or angry ) Cons ( if there are any ) We need to have options to change sound , graphics etc .",1,-1,1,1,1,1
238460,kianili,"March 9, 2016",237.4 hrs on record,Recommended,"Where do I begin It's absolutely gorgeous The 2D pixel style game is challenging , fun , beautiful , and not to mention it's soundtrack It will certainly keep you couped up in your house for days It's both addictive and slow paced .",1,1,1,1,1,1
238460,KnotTheGrox,"June 28, 2014",11.5 hrs on record,Recommended,"This is a really fun game , from the bumping music to the blood splattering on the floor , it'll make anyone feel like a mass murderer",1,1,1,0,1,1
698780,Kolo,"February 22, 2017",87.2 hrs on record,Recommended,The artwork is simple but great and the music .,1,1,1,1,1,1
219150,kritty -- retired cs,"February 11, 2016",6.5 hrs on record,Recommended,This game deserves ( good score ) for best Soundtrack Graphic like combat Storyline Blood Would definently recommend this more then any other game out there .,1,1,1,1,1,1
219150,Lawbster,"March 28, 2014",30.3 hrs on record,Recommended,"The nostalgic visuals , blissful soundtrack , and gripping 80s neo noir story is absolutely compelling .",1,1,1,1,1,0
219740,Leery,"March 1, 2016",116.0 hrs on record,Recommended,"The pixel art and music are incredible , the systems well designed , and the dev of this game is very attentive to suggestions and bugs ( 3 patches to the game in 3 days , with a fourth planned on being out tonight ) .",1,1,1,1,1,1
219150,Lexiathan,"February 1, 2018",9.0 hrs on record,Recommended,"Combine this with a story that is somewhat tailored to you , a great plot , a great soundtrack , some great visuals , and just a great story overall , then boom : You have Doki Doki Literature Club .",1,1,1,1,1,0
219150,Lmerj,Jan-25,155.2 hrs on record,Recommended,Gameplay good Try not to get addicted good special dont Graphics good Good do Audio good good Good too bad Audience good Adults Everyone PC Requirements if you can run paint good Decent boi NASA if they have a spare computer Story have ( Not counting historical stuff ) isnt nothing I guess greatly told make you cry or smile alot good You make your own story Difficulity press a bunch of buttons brain usage good Easy to learn / Hard to master so easy Souls Grind if you care about leaderboards / ranks necessary to progress bit grindy sometimes grind level bit grindy good Insanity Game Time enough for a cup of tea on you good Endless Price good Just buy it the price for sale if you have some spare money left recommended throw money into a rubbish bin Bugs had any bugs good Few bugs get annoying the game game itself is a big terrarium for bugs,1,1,1,1,1,1
219740,Logan,"October 8, 2018",31.1 hrs on record,Recommended,"Well designed levels , challenging boss fights , cute cosmetics for a cute character and colorful graphic combined with superb soundtrack and interesting collectibles .",1,1,1,1,1,1
238460,Lunchmuny,Apr-09,297.9 hrs on record,Recommended,"Graphics forget what reality is good Decent look too long at it Gameplay good Addictive like heroin good just gameplay at walls is better don't Audio good good Good too bad Audience good Teens good Adults Solitare Players PC Requirements if you can run paint good Potato boiiiiii NASA if they have a spare computer Difficulity press A brain usage to learn / Hard to master good Difficult Souls Grind good Nothing to grind if u care about leaderboards / ranks necessary to progress grind level much grind need a second life for grinding Story or Audio floating around depends an DLC good Good replace your life Game Time enough for a cup of tea good To infinity and beyond Price good There is no price the price u have some spare money left recommended could also just burn your money Bugs heard of good Minor bugs get annoying Creed : Unity game itself is a big terrarium for bugs Rimworld is an achievement of game creation , and shows how a game doesn't need mind bending graphics or a life altering soundtrack to be truly amazing .",1,1,1,1,1,1
253230,Macabre Octopus,"August 20, 2013",4.8 hrs on record,Recommended,"I love the music , the visuals , the hard as nails gameplay .",1,1,1,1,1,1
219150,Macabre Octopus,"August 20, 2013",4.8 hrs on record,Recommended,"I love the music , the visuals , the hard as nails gameplay .",1,1,1,1,1,1
219740,Main Mid Gir,"February 18, 2018",34.5 hrs on record,Recommended,"Super cute , super fun , awesome soundtrack , graphics and ending .",1,1,1,1,1,1
4000,Maple,"March 21, 2015",416.1 hrs on record,Recommended,"Astonishing soundtrack , addictive gameplay , and appealing art style .",1,1,1,1,1,1
219150,Maple,"March 21, 2015",416.1 hrs on record,Recommended,"Astonishing soundtrack , addictive gameplay , and appealing artstyle .",1,1,1,1,1,1
219740,MaynezSE,"August 1, 2018",20.9 hrs on record,Recommended,"It has awesome gameplay , controls feel very responsive ( compared to , say , Yooka Laylee , which are the same genre ) , music and art design are made with so much care that they blend together quite nice .",1,1,1,1,1,1
113200,mcpretzel,"February 27, 2016",87.2 hrs on record,Recommended,The atmosphere and the gameplay tie together to bring forth truly amazing experience .,1,1,1,1,1,1
219740,Mercury,"November 15, 2017",23.8 hrs on record,Recommended,"The art style , the music , the level design , the .",1,0,1,0,1,0
219150,Mevvallanneous Bob,"February 26, 2015",17.7 hrs on record,Recommended,"From its gritty story , stylish visuals , awesome music , and absurdly fun gameplay mechanics , it'd be quite a loss to not experience the game for yourself .",1,1,1,1,1,1
219740,Midouri ミリ,"September 12, 2018",400.7 hrs on record,Recommended,"I've added my positives and nitpicks / cons below , but overall my verdict is : If you love a collection game with vibrant atmosphere and experimental gameplay , this is it .",1,1,1,1,1,0
219740,Midouri ミリ,"September 12, 2018",400.7 hrs on record,Recommended,"There isn't much of a story but what's there is layered with excellent visuals and creative , colorful and spunky characters and voice acting , cute enough to give context to your collection adventure and the final battle is quite the nice piece of art .",1,1,1,1,1,0
253230,MiniTaurus,"October 12, 2018",50.2 hrs on record,Recommended,"Cute fun game with nice music and smooth gameplay Like the title says , player can change hat to have different look and ability .",1,1,1,1,1,1
219740,Minty,"August 14, 2018",26.0 hrs on record,Recommended,tl dr A brilliant atmosphere and responsive gameplay serves as an incredible kickoff for Gears for Breakfast .,1,1,1,1,1,1
253230,minuku,"October 27, 2017",130.0 hrs on record,Recommended,"Cute as heck 3D platformer with amazing controlls and mechanics ( wall jump , dive with cancel , hooks and more ) , smart level design , enjoyable characters , perfect music and splendid voice acting .",1,1,1,0,1,1
219150,Mr. Bear,"July 20, 2016",2.7 hrs on record,Recommended,All you need is a playlist of your favorite music and a nice glass of your favorite refreshment and you're ready to create a beautiful new world .,1,-1,1,1,1,0
219740,Munchy,"April 19, 2018",5.2 hrs on record,Recommended,"The game also has a beautiful art style and fitting music for each of its unique level witch are filled with collectibles , secrets , and hats Was happy with how the gameplay on my pc and was much better than i anticipated .",1,1,1,1,1,1
219740,Munno,"December 4, 2013",24.4 hrs on record,Recommended,"Great artwork , great soundtrack , challenging , innovative .",1,1,1,1,1,1
253230,Myron,"August 11, 2018",13.6 hrs on record,Recommended,"The game has good music and its artstyle is colorful , the themes of every chapter are divirse and the character controls really well .",1,1,1,1,1,1
113200,Naju34,"January 3, 2016",338.1 hrs on record,Recommended,"A game in which grinding is actually fun and not tedious , with a very interesting class based co op , epic boss battles , amazing OST , beautiful art and sprite design , and really , really fun gameplay .",1,1,1,1,1,1
4000,Nectarine2000,"July 25, 2014",79.2 hrs on record,Recommended,"from the creepy atmosphere to the funny bosses , random dungeons , what's not to love i recommend this game to anyone and everyone .",1,1,1,1,1,0
253230,NefilimRuh,"October 24, 2018",0.2 hrs on record,Recommended,"Graphics are amazing , characters are extremely fun and cute , soundtrack is divineeee , and gameplay is so , so tight .",1,1,1,1,1,1
238460,neonwhite900,"November 7, 2013",51.7 hrs on record,Recommended,"However the combination of an old DOS top down look and score based arcade action gameplay and add an amazing techno chiptune mix soundtrack and you got one hell of an addictive , replayable and down right magical game experience .",1,1,1,0,1,1
698780,nerloch,"March 11, 2018",1.1 hrs on record,Recommended,"A series of programming wonders that define this game , along with equally superb music / art / story that makes this game truly memorable .",1,1,1,1,1,1
219150,"O Captain, My Captain","May 31, 2014",15.9 hrs on record,Recommended,"You don't really have too much of a reason to be killing russian mobsters but did you need one to begin with With wonderful visuals and music you might think that would mask the brutality , but due to the wonderful work of Dennaton Games you'll have no problem taking in the horrifying atrocities you've just committed .",1,1,1,1,1,0
219740,ok retard,"August 18, 2014",98.3 hrs on record,Recommended,"Hotline Miami is a great indie game with a gorgeous art style due to it's pixelated graphics and bright , vivid colors , amazing music that really fits in with the atmosphere , tight responsive controls mixed with fast paced action and a brutal difficulty .",1,1,1,1,1,1
253230,Orange and Green 2013,"June 25, 2014",10.1 hrs on record,Recommended,"No one should ever remember this movie or Chris Katan Lauren Michaels Smooth gameplay , Music that is so good you'll want to slap your high school music teacher for not teaching late 80s synth above classical and an art style that is fun yet disturbing .",1,1,1,1,1,1
219740,Osiris!,"December 25, 2017",27.2 hrs on record,Recommended,everything about this game is great the levels are unique and fun the soundtrack is great the visuals and animations are adorable and the boss fights are awesome .,1,1,1,1,1,1
219740,Pantomime (Mul's),"June 25, 2014",14.3 hrs on record,Recommended,"hours will pass by easily , The music is good , The story is ok , indie retro style , violence , and more violence , some blood , It's good .",1,1,1,1,1,1
238460,Paul Memes (Memings the game),"March 9, 2014",26.7 hrs on record,Recommended,"Great story , great graphics , great gameplay , great music .",1,1,1,1,1,1
219150,phillby..··¨⌬,"April 14, 2014",4.4 hrs on record,Recommended,"Fantastic music , great artwork , and very challenging levels .",1,1,1,1,1,1
219740,Plutopass,"May 12, 2014",126.0 hrs on record,Recommended,"Great fun , unique art style , suiting music , what's not to like about this Harsh gameplay , fun nevertheless .",1,1,1,1,1,1
113200,Poon Conquerer,"June 17, 2014",21.0 hrs on record,Recommended,"The atmosphere , the items , the characters , and the huge variety of enemies and bosses are what makes this game so great , and it will have you playing it over and over again .",1,1,1,1,1,1
253230,Porcupine,"November 24, 2017",8.2 hrs on record,Not Recommended,"The full released content / game base grew by a 14MB in the past year , over two major versions ( including all assets , art , music , etc . )",1,0,1,0,1,-2
113200,ProfessorPJ123,"July 8, 2016",25.7 hrs on record,Recommended,"now , onto the positives , i love the pixel graphics and music , and i did enjoy some of the characters too , the idea of using your tools less energy is one i did like , even though it got annoying at times .",1,1,1,1,1,1
219740,ProstataMackan,"October 20, 2014",31.6 hrs on record,Recommended,"Insanely fun and addictive Love the atmosphere of the game , and is looking forward to Don't Starve Together",1,1,1,1,1,1
253230,pyumi,"September 19, 2015",7.1 hrs on record,Recommended,A challenging game while not being cheesy combined with great art direction and music .,1,1,1,1,1,0
253230,RaidenPSX,"February 26, 2018",30.5 hrs on record,Recommended,"Its great , responsive controls , its bright and colourful graphics , its fantastic soundtrack , its story , just everything .",1,1,1,1,1,1
253230,Raven Lynx,"December 29, 2017",17.2 hrs on record,Recommended,Pros : + Awesome soundtrack + Colorful atmosphere + Cute artstyle + Great level design + Memorable characters,1,1,1,1,1,1
219150,RIPJ,"February 26, 2015",24.9 hrs on record,Recommended,"Beautiful atmosphere , pumping soundtrack gameplay that is so fast , brutal and addictive it's crazy .",1,1,1,1,1,1
219150,scubasteve,"January 21, 2014",1.5 hrs on record,Recommended,"great tunes , great challenge , great atmosphere .",1,1,1,1,1,1
219150,Seshlord420,"November 20, 2014",6.7 hrs on record,Recommended,"Everything about this game is awesome , the story , the layout , the soundtrack , the choices of weapons , you name it .",1,1,1,1,1,1
113200,Sir Viking,"August 26, 2011",885.4 hrs on record,Recommended,"The gameplay is solid , the music is fantastic , the visuals are awesome .",1,1,1,1,1,1
219150,Sir Viking,"August 26, 2011",885.4 hrs on record,Recommended,"The gameplay is solid , the music is fantastic , the visuals are awesome .",1,1,1,1,1,1
238460,SpellHeart,"December 23, 2014",4.9 hrs on record,Recommended,"Puzzle platformer game with awesome cute design , NES's Chip n Dale style co op , cheerful soundtrack , killing narration by Will Stamper , level editor and KITTENS .",1,1,1,0,1,1
253230,SquibTheDS (Been waiting a year),"March 2, 2018",46.2 hrs on record,Recommended,This game is pretty good The goods : Amazing voice acting Fun and likable characters Good boss fights Really good platforming Amazing soundtrack Hecking cute Collect a thon with not that many collectables Free dlc coming in the future ,1,1,1,1,1,1
219740,Straylow,"May 3, 2012",44.0 hrs on record,Recommended,It plays like a shmup but feels like the original Legend of Zelda in many ways ( from level design to music and items ) .,1,0,1,0,1,0
219150,T.J,"December 21, 2014",21.1 hrs on record,Recommended, pros : + great retro graphics + amazing soundtrack + good story + lots to unlock mask s + weapons F516,1,1,1,1,1,1
219740,Terminal Guy,"July 22, 2013",8.0 hrs on record,Recommended,"Fantastic little game , it's got a great soundtrack , unique graphics and it's really addicting .",1,1,1,1,1,1
219740,The CruSpader,"November 6, 2017",65.1 hrs on record,Recommended,It's a really cute game with really great controls and an absolutely AMAZING soundtrack that is easily worth the money .,1,1,1,1,1,1
253230,The Guardian,"October 15, 2017",8.2 hrs on record,Recommended,"As for who it plays , the game is incredibly fun , and plays very smoothly , never once did I notice any dips in the quality or performance In the end , A Hat in Time is a fantastic game With bright and colorful visuals , A fun and engaging story , A memorable cast of hilarious characters ( Looking at you Snatcher , and of course , incredibly upbeat music , especially for the bosses",1,1,1,1,1,1
253230,Tmast98,"December 31, 2018",19.8 hrs on record,Recommended,"Fantastic gameplay , music , art style , character design , narrative just everything I can possibly think to list .",1,1,1,1,1,1
253230,Trevord70,"October 12, 2017",17.9 hrs on record,Recommended,"The art style is absurdly cute and extremely well done , the soundtrack is absolutely incredible , the characters are all fun and memorable as are the levels .",1,1,1,1,1,1
219740,TsarNicholas,"March 1, 2016",65.8 hrs on record,Recommended,"The music , animations , environment , seasonal crops , quests , and endless amount of characters to talk to and work with make this game an amazing experience .",1,1,1,1,1,1
219150,twitch.tv/epjCSGO,"March 10, 2016",42.4 hrs on record,Recommended,+ Beautiful + Great music + Fun The social aspect of the game is kinda boring .,1,1,1,1,1,-1
219150,uneven compromise,"February 14, 2016",26.6 hrs on record,Recommended,"With the use of intense , graphic and psychedelic aesthetics and visuals a soundtrack full of great synthwave and electronic tracks that fits the 80's Miami theme flawlessly and gameplay that feels responsive , challenging and fun at the same time",1,1,1,1,1,1
698780,VTG1800,"March 14, 2016",0.7 hrs on record,Recommended,"Positive : Simple gameplay Quest for mission Be careful when planting , because there is a bird that can damage Atmosphere music Feature gameplay Mood social like HarvestMoon Reasonable price Season ",1,1,1,1,1,0
113200,VTG1800,"March 14, 2016",0.7 hrs on record,Recommended,"Positive : Simple gameplay Quest for mission Be careful when planting , because there is a bird that can damage Atmosphere music Feature gameplay Mood social like HarvestMoon Reasonable price Season ",1,1,1,1,1,1
