AccountName,gameId,Date,Hours_Played,isPositive,noOfHelpful,noOfFunny,review,isValid,Polarity,isSingle
adam,219740,"June 24, 2014",1.7 hrs on record,Recommended,1,0,"though this game has a well made soundtrack , great graphics , and a creative backstory , the game lacks depth because of its poorly made combat system and over the top violence .",1,1,0
doing the obvious,238460,"July 20, 2014",9.0 hrs on record,Recommended,1,0,also the well done 80s synth throwback soundtrack is fantastic .,1,1,1
REXPOWERCOLT,219150,"December 31, 2013",6.6 hrs on record,Recommended,1,0,the soundtrack alone is reason enough for purchasing this game .,1,1,1
"O Captain, My Captain",219150,"May 31, 2014",15.9 hrs on record,Recommended,1,0,"you don t really have too much of a reason to be killing russian mobsters but did you need one to begin with with wonderful visuals and music you might think that would mask the brutality , but due to the wonderful work of dennaton games you ll have no problem taking in the horrifying atrocities you ve just commited .",1,1,0
Allesmere,219150,"March 8, 2016",170.0 hrs on record,Recommended,1,0,"the art style is cute and beautiful , the music is catchy .",1,1,1
Knal1991 - Saint,253230,"December 29, 2013",10.5 hrs on record,Recommended,1,0,"the people you are so maliciously told to murder are out to murder you aswel , and why shouldn t they you are just an ordinary joe ( caught in some mysteriously strange events ) and bullets tend to give a sting to you aswel , infact so much that you will die from one bullet or golf club ( sounds strange doesn t it ) .",0,-2,-2
AdamKid,219740,"December 20, 2014",9.3 hrs on record,Recommended,1,0,"hilarious voice actor , one of the best platformers i have ever played , the music in this game is just amazing .",1,1,1
Hahe,253230,"March 26, 2013",27.0 hrs on record,Recommended,1,0,"really fun with its simple gameplay , the music is awesome .",1,1,0
Vampyri,4000,"November 2, 2014",145.3 hrs on record,Recommended,1,0,"so tboi looks good , and sounds even better .",1,1,0
Shinobi,219740,"October 22, 2017",30.4 hrs on record,Recommended,3,0,the music and gameplay are both incredibly polished but i did experience some problems with the camera at times .,1,1,0
Step Kick Kick Leap Kick Touch,219740,"October 7, 2017",22.5 hrs on record,Recommended,4,1,"the music , art design , and even graphics are phenomonal and fit the theme of the game .",1,1,0
DrunkleTom,219740,"December 28, 2014",27.5 hrs on record,Recommended,0,0,"the people at klei entertainment combine great gameplay , a brilliant hand drawn art style and some brilliant music , and overall they create a world so eery yet charming that it draws you in , asks you for more money for dlc and knows you can t resist .",1,1,0
ЩĄ | Killer7,219740,"December 17, 2012",7.5 hrs on record,Recommended,1,0,awesome short indie game with solid gameplay and a amazing music / soundtrack highly recommended b + solid game : ),1,1,0
xinoxer,219740,"May 13, 2014",666.1 hrs on record,Recommended,1,0,"if you don t like blood then this game will not catch your taste music the binding of isaac has a very ambient , atmospheric soundtrack .",1,0,1
asstastic,219740,"January 6, 2015",9.0 hrs on record,Recommended,1,0,the music is really good .,1,1,1
The Cockatrice,253230,Feb-10,14.7 hrs on record,Recommended,43,2,everyone is well acted by the voice actors and i never felt like they were just reading their lines .,1,1,1
Spooky E-boy #2403,253230,"April 12, 2014",32.9 hrs on record,Recommended,1,0,the music also has it s fair amount of glitches like some sounds not working properly or not apearing at all .,1,-1,0
Del Mingus,238460,"March 28, 2016",76.2 hrs on record,Recommended,1,1,the retro style graphics and great soundtrack gives this game its own unique character and charm .,1,1,0
xBEASTMADNESSx,219740,"June 24, 2014",8.2 hrs on record,Recommended,1,0,the amazing soundtrack is very well presented and enjoyable .,1,1,1
Nexo,219740,"September 7, 2014",9.7 hrs on record,Recommended,1,0,it s also charming in graphics and music .,1,1,0
ハスクオーボン,253230,"November 11, 2017",17.7 hrs on record,Recommended,5,0,"you deseve all praise and all credit for your work thank you for such a wonderful creative set i should also mention , the voice acting is not to bad either , and some of the characters are fun to listen to , and some , you may even recognize .",1,0,0
FROWNIES,253230,"December 18, 2013",8.2 hrs on record,Recommended,1,0,amazing soundtrack and art style .,1,1,0
Neppu Tennouboshi,253230,Jun-29,14.6 hrs on record,Recommended,60,3,"a similar method is used for natsuki s version of okay , everyone in this act , the track starts off normal , until one of the instruments produces a long , off pitch note , and continues being off pitch and off tempo , this continues as you hear a violin in the background , eventually leading to horror like ambience , while the innocent main melody is still playing , at this point in the game , you re already on edge , and this music definitely doesn t help , you almost don t want to continue , you re terrified , and that s exactly what s intended .",1,0,1
Cap'n Alex,238460,"May 8, 2016",36.4 hrs on record,Recommended,1,0,"what s not to love the gameplay is swift and keeps you on your toes , the controls are easy to learn and are responsive , the story is interesting ( though very confusing , the second game completes the puzzle mostly ) and the aforementioned soundtrack is just the cherry on the top .",1,1,0
Brambleh,238460,"September 28, 2014",10.7 hrs on record,Recommended,1,0,( good score ) hours of fun awesome voice action reasonable go pick this up its great,1,1,0
Salty Bob,219740,"October 16, 2017",20.1 hrs on record,Recommended,2,0,"for everything it pays homage to , a hat in time adds twice as much in creative gameplay mechanics , endearing characters , and a top notch soundtrack .",1,1,0
Yizz,4000,"June 25, 2016",269.4 hrs on record,Recommended,1,0,"places like the community center or the museum extend the amount of time you can spend with the game the art style is beautiful the music is amazing the game will make you happy , calm , and relaxed it is only 15 ( when not on sale ) cons : some of the characters are not as well written as others there are some small bugs , many of which have probably been fixed by the time of your reading this overall , i love this game .",1,1,0
MonkeyWrench,219740,Mar-22,35.3 hrs on record,Recommended,30,2,"you can unlock different sound tracks to play within the game world that are enabled or disabled in the hub world , but there is no explanation to any of it .",1,0,1
I.E.L,253230,"September 21, 2018",39.8 hrs on record,Recommended,2,0,this game makes me feel like i just played battleblock theater ( another great platformer ) don t get me started on the music it s just too good voice acting is just great every character has a great voice that i won t ever forget just buy it it s a really fun game were every single level can be a lot of fun in every kind of way,1,1,0
Scooty Puff Sr.,698780,Feb-13,696.0 hrs on record,Recommended,3,0,+ the soundtrack has a couple of real bangers .,1,1,1
Fides,253230,"October 16, 2017",221.8 hrs on record,Recommended,3,0,the music was astounding and the levels were great .,1,1,0
NIPScaps,253230,May-06,425.3 hrs on record,Recommended,8,2,the game has fantastic graphics and good soundtrack .,1,1,0
Blank,698780,"November 15, 2017",7.3 hrs on record,Recommended,4,0,you ll hear sounds and read things you didn t think you d read in a vn .,1,0,1
Phreeker,238460,"June 20, 2014",7.5 hrs on record,Recommended,1,0,"this game is awesome , the best thing about it is the incredible soundtrack and visuals .",1,1,0
【=◈︿◈=】| Palpe,219740,"December 25, 2017",47.3 hrs on record,Recommended,5,2,you cant make a good game without a great and memorable soundtrack .,1,1,0
your bad self,219740,"December 15, 2013",26.5 hrs on record,Recommended,1,0,"plus , very nice soundtrack .",1,1,1
ElectricBlue,219740,"August 16, 2016",297.6 hrs on record,Recommended,1,0,early access review i couldn t really get into prison architect because spending a lot of time building a machine that produces only misery was repellent for me but the basic systems and idea was sound and if there was just a different context i thought i could really get into it .,0,-2,-2
bobert awful (F+),253230,"October 27, 2012",26.6 hrs on record,Recommended,1,0,"but the artistry , soundtrack , narrative , and effort put into this game makes it ing shine .",1,1,0
l2el3ecCa,219150,"February 22, 2015",6.8 hrs on record,Recommended,1,0,"that electro dance music in the madness , blurry , high and skull cracking theme make this game is really sick .",1,1,1
Eightphoenix,219150,"December 7, 2012",10.5 hrs on record,Recommended,1,0,the soundtrack really adds to the game as well .,1,1,1
Futashy,253230,"October 9, 2017",19.3 hrs on record,Recommended,2,0,"the music , characters , and little details are amazing and fun i highly reccommend for anyone who like platformers like banjo kazooie or super mario 64 and yooka laylee .",1,1,0
Cup of n00bles,219740,"November 21, 2017",146.6 hrs on record,Recommended,6,0,"the sound fits perfectly around the game s atmosphere , providing it with all sorts of adorable and fitting sound effects .",1,1,1
LS-Kun,238460,"November 23, 2014",20.2 hrs on record,Recommended,1,0,"the narrator has a great voice , especially for all the crazy stuff that he says , from his unusual fixation on butts and farts to him commenting on smelling beef stew .",1,1,1
ahaha.wav,219740,"October 10, 2017",31.3 hrs on record,Recommended,2,0,"3d collectathon platformer with surprisingly varied environments , hilarious writing , great music , responsive controls and ing adorable character designs .",1,1,0
Mellow_Online1,219150,"October 23, 2017",8.2 hrs on record,Recommended,99,1,"i know that some people that have played the game will say that it adds towards the effect and atmosphere that is developed in the last two thirds , but the same way of presenting that same theme is used frequently in the last two thirds , that is the only time that it is dragged on and made me lose my patience a bit .",1,-1,1
totallynotjon_,253230,"October 5, 2017",28.7 hrs on record,Recommended,40,0,+ the soundtrack .,1,1,1
Bill Versos,253230,"October 21, 2017",121.9 hrs on record,Recommended,97,2,the music is also fantastic .,1,1,1
Remove Naruto's Teeth For Profit,253230,"October 12, 2017",20.2 hrs on record,Recommended,3,3,"pros : + awesome art style + great atmosphere + responsive , intuitive controls + not too hard not too easy + spookiest ghost man you ll ever sign a deal with + even the mafia members are adorable .",1,1,1
PompfMompf.com,253230,"October 6, 2017",24.0 hrs on record,Recommended,3,0,this game has it s own unique music and it s a knockout .,1,1,1
DeadCode,219740,"September 14, 2016",7.2 hrs on record,Recommended,1,0,great game with great soundtrack ),1,1,1
BumbleBeatDown,253230,"June 22, 2014",10.8 hrs on record,Recommended,1,0,"incredible addicting game , with the best soundtrack to any game i ve ever played .",1,1,1
MegaZeroTime,253230,"September 26, 2015",7.0 hrs on record,Recommended,1,0,it is the contra with cqc and insanity as well as great retro phycho soundtrack that synergize your excitement .,1,1,1
DrunkleTom,219740,"December 28, 2014",27.5 hrs on record,Recommended,0,0,music ( good score ) an excellently written set of music for every moment .,1,1,1
Gene,253230,"September 22, 2014",6.2 hrs on record,Recommended,1,0,"fun game , good sound track , memorable moments .",1,1,0
madprocess,698780,"June 22, 2014",8.7 hrs on record,Recommended,1,0,the dark music by danny baranowsky provides the perfect backdrop to the gloom and despair of the overall theme of the game .,1,1,1
Desertskunk,113200,"February 28, 2016",155.1 hrs on record,Recommended,1,0,"only complaint i actually have is that the music tracks , as fantastic as they are , tend to end far too early , leaving you only with ambient sounds .",1,-1,0
gabyswizo,113200,"March 16, 2015",4.9 hrs on record,Recommended,1,0,"the atmosphere , style and theme are truly unique and interesting as well .",1,1,1
scoot,253230,"January 9, 2018",61.6 hrs on record,Recommended,2,1,beautiful artstyle charming characters great platforming amazing music astonishing artwork great voice acting why do i even need to list this just go buy it do it buy it only 30 great game overall,1,1,1
Energonchi,219150,"October 21, 2017",6.3 hrs on record,Recommended,8,1,"great graphic presentation , great ost soundtrack with a few top headoff tunes that are quivering and both shining into a stardom gaze of satisfaction its like talking to hot girls that are now into you whatever who u are female or male and it guides you into an aftermath of bringing 6 hours of gloomy appreciation it teaches you a throne of finding out things and a mystery to alot of gamers",1,1,0
Mispooks,219740,"February 4, 2018",87.6 hrs on record,Recommended,2,0,"from the levels , amazing soundtrack , great controls , and odd characters .",1,1,0
dedminREVIVED,219740,"June 25, 2014",7.8 hrs on record,Recommended,1,0,"music , oh sweet baby jesus the music , so nice , so turnt up i cant even .",1,1,1
EleGy,219740,"June 13, 2015",16.5 hrs on record,Recommended,1,0,all this while listening to the great soundtrack of 80s styled synthwave .,1,1,1
100% Hippo,253230,"February 25, 2018",26.4 hrs on record,Recommended,4,0,"it is one of the best 3d platformers i ve played , with entertaining levels , a phenominal soundtrack , solid controls , and on top of it all , it is just so cute the platforming in the game feels really smooth and intuitive ( with the one exception of the few wires you walk on ) .",1,1,0
Commander Ace,219740,"December 13, 2014",5.9 hrs on record,Recommended,1,0,this game is violent hell and has a great soundtrack : ),1,1,0
QSecOfr,238460,"February 21, 2015",13.1 hrs on record,Recommended,1,0,"the twisted story and music fit the overall aesthetic , making it a unique enjoyable experience .",1,1,1
jaz,253230,Jun-25,98.8 hrs on record,Recommended,3,0,"definitely going to play it again some day edit : after playing through nyakuza , i discovered there are voice lines for meow and nya , clearly making this the best game ever made .",1,1,1
Hirato Kirata,253230,"February 3, 2018",15.4 hrs on record,Recommended,12,1,"or as you explore a time rift , the music will start out fairly empty and go through about 6 or so variations with progressively more instrumentation as you get closer and closer to the end .",1,0,1
JIgglyLord,698780,"January 24, 2014",114.0 hrs on record,Recommended,1,0,this game is so sad wen ur listening to sad music and u see him constantly crying try it .,1,1,1
Eral,219150,"November 22, 2017",10.1 hrs on record,Recommended,6,1,"the player is mostly accompanied by a rather calming tunes , excluding for one scene where the audio goes faster and faster to portray what is currently happening in the game s plot .",1,0,1
Sir Wilfrey,253230,"November 24, 2017",5.9 hrs on record,Recommended,2,0,"every single detail had me smirking in remembrance of a childhood long gone , and the happiness infused wonder of it all captured in everything from the music to the animation to the enemies and characters , it s all too good to be true .",1,1,0
Gene,219150,"September 22, 2014",6.2 hrs on record,Recommended,1,0,the music is so good i even had it on my phone for a while .,1,1,1
genkipro,698780,"April 17, 2017",11.6 hrs on record,Recommended,33,2,"sound the music in the game is very nice , indeed .",1,1,1
nerloch,698780,"March 11, 2018",1.1 hrs on record,Recommended,97,10,"a series of programming wonders that define this game , along with equally superb music / art / story that makes this game truly memorable .",1,1,0
The Handsome Mr. Death,219740,"December 31, 2015",52.1 hrs on record,Recommended,1,0,fantastic soundtrack that keeps you going .,1,1,1
DiatheDragon,253230,"May 1, 2014",34.6 hrs on record,Recommended,1,0,the music is perfect as well as the gameplay .,1,1,0
☂︎ Orbfer,4000,"December 23, 2017",5.2 hrs on record,Recommended,4,0,"the most disturbing game i ever played , smart way to make horror in the game and very good music .",1,1,0
❤ $wirl ❤,253230,"August 2, 2015",5.6 hrs on record,Recommended,1,0,it lures you in with some bright colors and makes you kill some people while jamming to my favorite soundtrack in a game ever .,1,1,0
Marisa,219740,"October 5, 2017",24.4 hrs on record,Recommended,3,0,"the voice acting may be a bit cheesey , but the game is fun nonetheless .",1,0,1
giggs,253230,Feb-20,46.0 hrs on record,Recommended,13,0,every track sounds unique and they all fit very well with each chapter they are featured in .,1,1,1
Kenny,253230,"May 15, 2016",19.6 hrs on record,Recommended,1,0,"a very frustrating but fullfilling game , an incredible soundtrack and an interesting storyline .",1,1,1
FalkenT,219740,"December 1, 2013",5.1 hrs on record,Recommended,1,0,it s also worth mentioning this game has a great sound track .,1,1,1
AssassinGlasgow,238460,"November 4, 2017",2.9 hrs on record,Recommended,3,0,"it s a really dark game , and the cutesy atmosphere is only a mask for a really effective bait and switch .",1,0,1
Orange and Green 2013,253230,"June 25, 2014",10.1 hrs on record,Recommended,1,0,"no one should ever remember this movie or chris katan lauren michaels smooth gameplay , music that is so good you ll want to slap your high school music teacher for not teaching late 80s synth above classical and an art style that is fun yet disturbing .",1,1,0
Ereku Toro,253230,"February 3, 2018",31.6 hrs on record,Recommended,3,0,"the soundtrack is amazing , the art style is adorable and imaginative , and what little plot exists is driven by the game mechanics in a hilariously childish way .",1,1,0
vinc,219150,"July 14, 2013",1.7 hrs on record,Recommended,1,0,good gameplay and good music .,1,1,0
Free Ass,219150,"September 15, 2014",37.6 hrs on record,Recommended,1,0,"the art , music , gameplay , story .",1,0,0
Ultra Paul,219740,"May 22, 2014",56.5 hrs on record,Recommended,1,0,"battleblock theater is a true quality masterpiece successful in every aspects : good music wide humor fantastic gameplay and puzzles online worth playing all modes are fun complete level editor a lot of unlockable costumes / weapons local co op yup , they did it without a doubt , this game deserves a place in every platformer fan s library .",1,1,0
NIPScaps,253230,May-06,425.3 hrs on record,Recommended,8,2,also this game has really good voice acting .,1,1,1
walleR (CEO of Racism),253230,Feb-14,15.5 hrs on record,Recommended,3,0,2 hours in this cute game and im already addicted to it pros : cute af characters lit af soundtrack ( boss fights especially ) many things to discover by playing the game slowly many maps / locations able to install steam community mods / gamemodes cons : needs a decent pc edit : so i finished the game ( 7 hours gameplay ) and tbh the ending was kinda but still solid gameplay so ill gv it a ( good score ),1,1,0
Vladdy Daddy,238460,"April 5, 2014",149.5 hrs on record,Recommended,1,0,who can argue with a soundtrack like this bad boys,1,1,0
Dan Schneider's Hard Drive,253230,"April 30, 2018",20.9 hrs on record,Recommended,5,1,"if you re anything like me , certain time pieces will actually disappoint you to see , because you wanted to stay in the level and listen to the music longer .",1,1,0
OblivionPenguin,253230,Jun-01,159.5 hrs on record,Recommended,72,5,"if any of this sounds even slightly interesting , i would highly advise picking up a copy at your earliest convenience and losing yourself in the outer rim .",0,-2,-2
Dan Schneider's Hard Drive,219740,"April 30, 2018",20.9 hrs on record,Recommended,5,1,"if that sounds good to you , then i would say you shouldn t hesitate to buy the game .",0,-2,-2
texdade,219150,"January 16, 2018",5.1 hrs on record,Recommended,4,0,"playthrough after playthrough the whole thing gets worse , the music creepier and glitch effects start appearing on screen , contrasting with the bright coloured art style .",1,0,0
jbtheskater,253230,"June 5, 2014",9.3 hrs on record,Recommended,1,0,"it has the art , the audio and the gameplay , all of which compliment each other perfectly .",1,1,0
Future Idiot,219740,"February 25, 2018",23.1 hrs on record,Not Recommended,20,4,any soft piano music is a huge win in my book .,1,1,1
bertri,219150,"March 14, 2016",102.3 hrs on record,Recommended,1,0,"from the start of the game , you easly get in the character body since the story is short , yet it sounds very familiar as most people has sometime felt like the character .",0,-2,-2
Vanillasushi,253230,"December 25, 2017",26.2 hrs on record,Recommended,3,0,a hat in time s soundtrack is on par with these games imo .,1,1,1
h0verkrafft,219150,"August 24, 2016",5.9 hrs on record,Recommended,1,1,amazing soundtrack .,1,1,1
@uRoN,219740,"July 1, 2016",3.4 hrs on record,Recommended,1,0,"this game is pretty easy conceptually , but everything looks great , from gameplay to soundtrack .",1,1,0
Ford,238460,"January 5, 2015",0.7 hrs on record,Recommended,1,0,"if running around , jumping , collecting three or more gems , and then reaching an exit platform sounds like fun to you , i think you d enjoy it .",0,-2,-2
Kevelinu,219740,"October 12, 2017",17.4 hrs on record,Recommended,2,0,great atmosphere .,1,1,1
Scyther,4000,Sep-10,3.7 hrs on record,Recommended,119,66,a quaint and relaxing audio visual treat .,1,1,0
xBEASTMADNESSx,219150,"June 24, 2014",8.2 hrs on record,Recommended,1,0,i would reccomend this game to anyone who loves retro games and / or great music,1,1,0
Straylow,219740,"May 3, 2012",44.0 hrs on record,Recommended,1,0,it plays like a shmup but feels like the original legend of zelda in many ways ( from level design to music and items ) .,1,1,0
Tromo,253230,"October 6, 2017",29.7 hrs on record,Recommended,4,0,"it does a lot of things right , and dear god , the soundtrack is so incredibly good .",1,1,1
LedExperience,238460,"January 1, 2014",3.4 hrs on record,Recommended,1,0,trippy music and colors .,1,1,0
JohnnyTheTHICC,4000,"March 26, 2016",20.2 hrs on record,Recommended,1,0,"cons ( if there are any ) we need to have options to change sound , graphics etc .",1,-1,0
Future Idiot,219740,"February 25, 2018",23.1 hrs on record,Not Recommended,20,4,"aside from that , i like the music in the blue time rifts since they give you the impression time really has stood still .",1,1,1
jbtheskater,219150,"June 5, 2014",9.3 hrs on record,Recommended,1,0,"the music , the art style and the atmosphere are at once simplistic and unforgettable .",1,1,0
[REB]Blackwater17,294100,"March 14, 2016",43.9 hrs on record,Recommended,1,0,"it s thoroughly and completely relaxing , you ll find yourself bobbing your head to the music that changes with the seasons and area as you go about your daily tasks that you ve set out for yourself .",1,1,1
Generic Hol Horse Main,253230,"June 18, 2015",91.7 hrs on record,Recommended,1,0,this a really good game i think the narrarator is really funny and unique i was wandering what the title music was,1,1,1
gretgor42,253230,"November 9, 2017",259.8 hrs on record,Recommended,3,0,"it s awesome how the music changes depending on what part of a level you re in , with some instruments fading in or out , i love this kind of dynamic music .",1,1,1
Yossarian the Assyrian,219740,"November 13, 2017",12.8 hrs on record,Recommended,227,8,"the soundtrack is catchy and easy to listen to , as one would expect from a visual novel .",1,1,1
Tmast98,253230,"December 31, 2018",19.8 hrs on record,Recommended,3,0,"fantastic gameplay , music , art style , character design , narrative just everything i can possibly think to list .",1,1,0
car tarp,219740,"October 24, 2018",80.4 hrs on record,Recommended,28,0,"some of the voice work is unprecedented for an independent game , and it s still skippable , if you ve already heard it .",1,-1,1
PIXEL RAMEN,253230,"July 1, 2014",18.2 hrs on record,Recommended,1,0,the music is awesome and the characters are pretty great .,1,1,0
awkwarditch,219150,"January 7, 2015",7.4 hrs on record,Recommended,1,0,"amazing soundtrack , weird and creepy story , modern classic .",1,1,0
d0fo,219740,"December 15, 2017",13.0 hrs on record,Recommended,5,0,"the character development is well made , the art is anime ish perfect for the weeb audience the game targets ( i m proud to be part of this community my brothers ) , the music fits perfectly with the ambiance the game wants to have , and the story is well paced .",1,1,0
Porcupine,253230,"November 24, 2017",8.2 hrs on record,Not Recommended,91,4,"the full released content / game base grew by a 14mb in the past year , over two major versions ( including all assets , art , music , etc . )",1,0,0
Mercury,219740,"November 15, 2017",23.8 hrs on record,Recommended,2,0,"the artstyle , the music , the level design , the .",1,0,0
Lalke,219740,"October 20, 2017",27.5 hrs on record,Recommended,3,0,"the music and atmosphere are nothing short of incredible , and those two alone might keep me coming back to replay this game .",1,1,1
Jakaryy,253230,"September 27, 2018",9.8 hrs on record,Recommended,12,0,"helps that the voice acting is purposely silly and melodramatic making it more entertaining + the soundtrack is a lot of fun to play along to and even sit back and listen to it separate from the gameplay , well worth buying it + the level design is absolutely awesome it s basically one world divided into small sections and then into levels .",1,1,0
PlasmaWasp,698780,"March 8, 2018",7.3 hrs on record,Recommended,57,12,"if you don t feel like reading and doing the voice acting yourself ( it s a lot of fun to do so , i really recommend it ) , you can always watch my and laserbee s voice acting on youtube",1,1,0
🎃They Call Him Mr. Z 🎃,253230,Jun-30,11.4 hrs on record,Recommended,11,2,+ changing the music for the chapters ( if a remix is unlocked ) .,1,1,1
sharktemplar,219740,"December 3, 2018",61.8 hrs on record,Recommended,10,2,"you would expect a sort of sly / smooth / maybe sultry tone of voice , but instead it sounds more like a girl in her early twenties who was told to try and sound like a schizophrenic in a straight jacket telling a joke , or maybe a friendly ghost for a toddler s television program .",1,0,1
No-eye-deer,253230,"April 18, 2014",5.1 hrs on record,Recommended,1,0,"amazing game , great music .",1,1,1
frisbeemenace,219150,"June 22, 2014",12.1 hrs on record,Recommended,1,0,"brutal and twisted , good atmosphere , great soundtrack .",1,1,1
Demifly,219150,"December 23, 2017",10.2 hrs on record,Recommended,16,1,"and , i m so sorry i couldn t stop my tears when i heard monika s voice at the end .",1,0,1
Neppu Tennouboshi,4000,Jun-29,14.6 hrs on record,Recommended,60,3,"speaking of creepy tracks , there are several methods used for act 2 s music which keeps you at the edge of your seat , and make you understand something is very wrong .",1,1,0
Minty,253230,"August 14, 2018",26.0 hrs on record,Recommended,73,1,style the crowning achievement of a hat in time is its atmosphere .,1,1,1
hoooo,253230,"August 20, 2014",19.8 hrs on record,Recommended,1,0,"couldnt stop headbobbing to the music , had to turn the volume down .",1,1,1
ND4SPD,219150,"December 2, 2012",18.6 hrs on record,Recommended,1,0,"fitting music and gruesome sound effects the audio varies from funny to haunting , exactly that of the atmosphere .",1,1,1
Crouchy,253230,"December 29, 2016",279.6 hrs on record,Recommended,41,3,"early access review it is hard to tell that this game is in early access because there is already so much content and it is so much fun the firefly aesthetic is simply brilliant , the music is cool and the game play is so addictive .",1,1,0
♥ Onee~Chan ♥,4000,"October 24, 2017",4.5 hrs on record,Recommended,5,0,"as such , making the atmosphere evoke much more stronger feelings into the audience , when a certain emotion is needed in that scene .",1,1,0
dead54turner,698780,"August 21, 2016",138.4 hrs on record,Recommended,1,0,some of my fav music and lots of good wholesome fun .,1,1,0
Future Idiot,253230,"February 25, 2018",23.1 hrs on record,Not Recommended,20,4,going into queen vanessa s house and trying to get away from her that music gave me vibes .,1,1,1
adam,238460,"June 24, 2014",1.7 hrs on record,Recommended,1,0,"in conclusion , though this game is extremely violent and the combat / ai system is poor , i recommend playing it because of the excellent aesthetics and soundtrack the game provides .",1,1,0
Neppu Tennouboshi,219740,Jun-29,14.6 hrs on record,Recommended,60,3,"it s been more than a year , and the community is still dedicated , still making fanart of our 4 favorite characters , making remixes and original music , making mods with passion and effort put into them , and even making poems themselves , like the literature club would .",1,0,0
pyumi,253230,"September 19, 2015",7.1 hrs on record,Recommended,1,0,a challenging game while not being cheesy combined with great art direction and music .,1,1,0
Dan Schneider's Hard Drive,253230,"April 30, 2018",20.9 hrs on record,Recommended,5,1,"the music is very dynamic , and each song has several different versions that fade in and out seamlessly depending on context .",1,1,1
gretgor42,219740,"November 9, 2017",259.8 hrs on record,Recommended,3,0,the sound effects that accompany the soundtrack are also excellent .,1,1,1
Shining_Falcon,253230,"November 22, 2017",9.9 hrs on record,Not Recommended,7,0,"they each have strengths ( and lucid 9 has future voice acting and an upcoming follow up ) , but they each fail to deliver emotional closure , respect for their characters , and endings that are worth the journey of nightmarish vistas and unsettling subject matter .",1,0,0
Rey,219740,"December 30, 2017",71.9 hrs on record,Recommended,3,0,"well i don t play a lot of platformer tho , so whatever : v heart warming atmosphere .",1,1,1
Tummy,219150,"June 29, 2014",6.9 hrs on record,Recommended,1,0,i really recommend this but i also recommend to play it with a controller : ) the music is awesome,1,1,0
ashee,238460,Sep-21,158.8 hrs on record,Recommended,22,4,whats that volcano dust in the atmosphere crops grow more slowly due to lack of sun quickly set up some internal farms .,0,-2,-2
gibby6669,238460,"January 1, 2015",10.0 hrs on record,Recommended,1,0,"great music and color styling , hard to put down until it s beat .",1,1,0
Leyrek,219740,"July 9, 2015",24.4 hrs on record,Recommended,1,0,"the soundtrack is great , though , and it runs like a charm on crappy computers .",1,1,1
Rocking_Star101,219150,"November 28, 2017",1.5 hrs on record,Recommended,6,0,"pros : unique game / design concept excellent storyline wonderful sound design ( really shines late game ) pretty good graphics for a visual novel gets you comfortable with the game before throwing you off a cliff into lava to cook your sanity fora bit before feasting on it don t really know if i can even call this a game , because of some of it s mechanics ( the mechanics being the pro point here )",1,1,0
Blank,219740,"November 15, 2017",7.3 hrs on record,Recommended,4,0,"turn your headphones up for this , you don t want to miss the sounds and the weirdness .",1,1,0
➖ S O Λ P H Y ➖,219150,"January 13, 2018",12.2 hrs on record,Recommended,211,27,"don t take this as a joke , don t let the happy music and cute girls fool you , because this game gets dark .",1,0,0
The CruSpader,219740,"November 6, 2017",65.1 hrs on record,Recommended,3,0,"a hat in time is definitely a game i think you should give a go regardless of its lenght and few bugs ( doesn t harm the game much ) and i would give the soundtrack a listen at some point , before or after you play the game doesn t matter .",1,1,0
GetSchmittOn,219740,"November 24, 2017",31.6 hrs on record,Recommended,2,0,"the controls are smooth and feel natural , the humor is in a great spot where people of all ages can find things to laugh at , the music is fantastic , and the overall story told is a joy to watch unfold .",1,1,0
jill920,219740,"December 29, 2017",19.4 hrs on record,Recommended,2,0,"it s no suprise that the game is inspired by other 3d platformers such as super mario 64 or banjo kazooie , and for these games , music has always been a great part of them and it s no exception for a hat in time .",1,1,1
I Put The Pro In Procrastinate,238460,"December 30, 2014",23.1 hrs on record,Recommended,1,0,"do you like fast paced f * * * em up games do you like jamming out to stellar music most importantly , do you like hurting other people",1,1,1
Scooter,219740,"January 22, 2018",40.9 hrs on record,Recommended,213,4,"i m a huge sucker for video game music , and i love the music in all three of these games .",1,1,1
Wegadin,219150,"July 26, 2016",42.4 hrs on record,Recommended,6,5,those were the last words heard by m before the sound of a discharging pulse rifle resounded through the air .,1,0,1
JMalm,219740,"July 20, 2014",6.5 hrs on record,Recommended,1,0,the music is catchy and is actually something i ve listened to outside of the game .,1,1,1
emperortomato,219740,"July 5, 2014",12.0 hrs on record,Recommended,1,0,"turning the music off in this game would not be advised , as it features one of the best soundtracks of any game i ve ever played it perfectly complements the 16 bit style and the atmosphere of the game , and i never got tired of listening to it .",1,1,1
I <3 SAO,219150,"October 6, 2017",0.2 hrs on record,Recommended,83,18,"me after playing this : * is thinking about this game 24/7 , has listened to the soundtrack more than any other kind of music this past two weeks and has formally adopted one of the characters *",1,1,1
Lexiathan,219150,"February 1, 2018",9.0 hrs on record,Recommended,481,23,"combine this with a story that is somewhat tailored to you , a great plot , a great soundtrack , some great visuals , and just a great story overall , then boom : you have doki doki literature club .",1,1,0
sharktemplar,219740,"December 3, 2018",61.8 hrs on record,Recommended,10,2,some characters have excellent performances from their voice talents .,1,1,1
Mavi,238460,"October 12, 2017",5.3 hrs on record,Recommended,4,0,the music and sounds are well prepared overall .,1,1,1
