AccountName,gameId,Date,Hours_Played,isPositive,noOfHelpful,noOfFunny,review,isValid,Polarity,isSingle
Great Hero J,219150,"October 20, 2018",245.6 hrs on record,Recommended,4,0,"It has so many mechanics that are pretty good when considered individually , but what RimWorld is known for is how it seamlessly integrates them together in unison , to make a simulation game unlike anything you've ever played before .",1,1,1
Maple,219150,"March 21, 2015",416.1 hrs on record,Recommended,1,0,"Astonishing soundtrack , addictive gameplay , and appealing artstyle .",1,1,0
JellyElite,219740,"October 11, 2017",42.8 hrs on record,Recommended,4,0,"Fun gameplay , amazing controls , great level design , beautiful music , and memorable characters .",1,1,0
SteveUK9799,698780,"July 14, 2017",916.2 hrs on record,Recommended,9,1,The look of Prison Architect with the difficulty of Age of Empires on a bad day and the cruelty of Binding of Isaac .,1,0,1
Emperor Gandhi,219740,"April 28, 2018",8.2 hrs on record,Recommended,64,1,Great + Tight platforming mechanics + Endearing and memorable characters + Extremely varied level design + Solid voice acting + Whimsical soundtrack + Mod support Lacking in main story content Minor technical issues,1,1,0
KeekLaH,4000,"November 26, 2017",41.9 hrs on record,Recommended,19,0,Et il a litt ralement des ANN ES de gameplay .,0,-2,-2
Sensual Zombie Fanfiction,238460,"March 7, 2017",137.8 hrs on record,Recommended,11,2,"Colonist are able to fight , marry , form freindships and make enemies or RIVALS Always changing your colonies story and never truely being the same .",1,0,1
Deph Pyro,238460,"February 24, 2015","1,023.3 hrs on record",Recommended,1,2,"We had spells , a new biome and a whole other half of the game to complete with bosses , both remade and new , as well as a new variety of weapons and armor .",1,0,1
Clauds,4000,"February 27, 2016",73.0 hrs on record,Recommended,1,1,Dungeon crawling and combat feels sloppy and stale in SV compared to Rune Factory 4 which had bosses and a great story behind it .,1,-1,1
hazzadude,294100,"March 28, 2014",298.0 hrs on record,Recommended,1,0,The rogue elements prevent this game from ever becoming repetitive .,1,1,1
Godot,238460,"March 7, 2016",239.8 hrs on record,Recommended,1,0,"it's a fantastic game that can eat up hours of your time , and even though the game could be classified as repetitive or monotonous because of a seemingly simple goals , the feeling of accomplishment for achieving these goals is very fulfilling .",1,1,1
Eddy63,219740,"July 16, 2016",584.4 hrs on record,Recommended,54,5,"Gears and weapons are degrading , especially when stored outside .",1,0,1
Silencer,698780,"November 24, 2016",989.2 hrs on record,Recommended,307,291,Roguelike gameplay means it's very replayable .,1,1,1
Nick,253230,"July 10, 2017",491.4 hrs on record,Recommended,7,0,"The latest update ( which are very frequent , despite this game being polished as hell already ) made it possible to traverse the world in a caravan and collect treasures from around the world , providing you have enough food and weapons to make it there and back alive with the booty There is a big modding community with many quality of life fixes for the game , as well as system improvements and even star wars and cthulu mods .",1,0,1
eptagz,219150,Jun-07,481.0 hrs on record,Recommended,33,45,"My first hour , learning the mechanics of the game , eight yorkshire terriers joined .",1,0,1
Choppytehbear,219740,"October 18, 2018",534.3 hrs on record,Recommended,61,5,"good Addictive like heroin good just gameplay at walls is better don't Have you ever wanted to manage a colony of psychopaths that create funiture made of human skin , only to be wiped out by a swarm of man hunting yorkshire terriers good Very good too bad Bad Perfect background music .",1,1,0
ohnofabian,253230,"January 18, 2015",10.4 hrs on record,Recommended,1,0,"The design and gameplay are awesome , i'm addicted to this game When i release prisoners i feel like playing slot games .",1,1,0
Ohaiyo Oppa,4000,"December 8, 2014",222.1 hrs on record,Recommended,1,0,"The Graphics of the game , relatively same to Half Life 2 the gameplay mechanics are different and it gives the game a brand new experience everytime you hop into this addictive , fun to play , sandbox game .",1,1,0
LAMBDACHI,238460,"May 15, 2015","1,166.0 hrs on record",Recommended,1,0,"Terraria combines creation , exploration , and combat together along with a few RPG elements for unique gameplay .",1,1,1
Geldann the Drunk,253230,"October 8, 2017",29.0 hrs on record,Recommended,3,1,The mechanics of the game are simple but executed with great accuracy .,1,1,1
Nynzal,698780,"August 7, 2016",249.1 hrs on record,Recommended,1,0,Always keep in mind that this is still an Alpha version and that there is a lot of time to implement mechanics into the game .,1,1,1
Michelin Man,698780,"May 27, 2017","1,601.4 hrs on record",Recommended,84,42,"Dark Young of Shub Niggurath ) entering my land I ignore them for the most part because they don't do much really besides occassionally killing random animals and eating them , and I let their numbers grow as a result all at once these guys apparently decided i'm tired of bear meat , let's get some humans and proceed to launch an all out assault on my colonists these ers are fast , and bolt halfway across the map in seconds at this point , however , i've become more prepared than I was before hand now I have 4 colonists all equipped with assault rifles , the one colonist who lost their foot got it replaced with a bionic one for kicking , and my monkey got both his tail and his left arm replaced with bionic replacements which I bought off a trader in exchange for the Deep One leather I think i'm adequately prepared to fend off this eldritch hoard i'm not I down two of the things , but there were around 10 or 11 of them , and the rest close in and maul my colonists I hastely have my other colonists equip weapons , but like I said these ers are fast , and as soon as they're done with my defenders they bolt towards the others who haven't even equipped anything yet the last thing that happens is I see Tali crying in her room while the Dark Young are bolting thoughout the inside of the settlement searching for more things to beat to death and eat ( good score ) would have my colonists mauled by Eldritch Horrors again .",0,-2,-2
Knal1991 - Saint,219150,"December 29, 2013",10.5 hrs on record,Recommended,1,0,"The most negative thing I can comment on is the fact that only directional keys seem to be changable , this is mostly a bother on a laptop where one often has not a mouse with wheel , and thus miss out on the lock on enemy button .",1,-1,1
Stampede444,219150,"August 18, 2015",133.1 hrs on record,Recommended,1,0,You'll hit the normal difficulty wall of what to do but then comes hard mode and it becomes an entirely new game .,1,0,1
deSignCN,219740,"March 25, 2016",4.7 hrs on record,Recommended,1,0,rifle is hard to control .,1,-1,1
sharktemplar,253230,"December 3, 2018",61.8 hrs on record,Recommended,10,2,"there's kitten kaboodles of unique elements and objectives exclusive to certain levels / missions to keep gameplay fresh , while making sure to never write off or ignore the fundamental platforming mechanics the game is built off of .",1,1,1
Gyro,219740,"July 17, 2016",55.9 hrs on record,Recommended,2,0,"There are 3 different stroytellers for you to chose from , Cassandra Classic where the challenge level increases over time in a classic style of games , Pheobie Chillax where the focus is more on basebuilding and the size and wealth of your village / colony increases the difficulty level but you have more time to prepare and recover or Randy Random where most of the rules don't apply and the RNG gods have free reign to massively p * * * you off by swamping your village / colony with goddamn pirates that somehow manage to cut off the arm of my best colonist by punching them .",1,0,1
Avendril,219740,"July 16, 2016",242.1 hrs on record,Recommended,2,0,"Early Access Review Just found out that Rimworld is on steam now , Played the game since alpha 11 , Never a dull moment in this game , its a fantastic game with a very immersive gameplay that punishes everything you do and bearly ever rewards you .",1,1,1
Jet,253230,"April 10, 2018",57.7 hrs on record,Recommended,20,1,"You'll be using your dive mechanic for speed , extra length , dodging and many sections of platforming .",1,0,1
Kemo,294100,"July 28, 2016",147.4 hrs on record,Recommended,219,9,This might not seem like an important gameplay feature but interaction with other characters is one of the main happiness modifiers .,1,0,1
SneakyFox,238460,"August 18, 2016",76.5 hrs on record,Recommended,1,0,Whilst a similar ( or indeed almost identical ) visual style has been used there are enough differences in the gameplay to set this apart .,1,0,1
violetfx,253230,"January 19, 2014",13.6 hrs on record,Recommended,1,0,Then the music becomes repetitive gameplay becomes redundant repitidundant .,1,-1,0
tyranno,113200,"November 25, 2013",25.8 hrs on record,Recommended,1,1,"In these randomly generated floors i've been randomly rambling about , you may find many things : enemies to hurt you , items to help or hurt you , shops , secret rooms found by blowing up walls , secret rooms hidden in secret rooms , and some TWISTED boss fights .",1,0,1
Trevord70,219740,"October 12, 2017",17.9 hrs on record,Recommended,2,0,"Each level is extremely well put together and paired well with the excellent controls , which are tight , responsive , and smooth .",1,1,1
Solus,253230,"August 19, 2018",16.8 hrs on record,Recommended,13,7,"The hours i've played were still a ton of fun , so if you like a cute and colourful world and don't mind somewhat simple mechanics , do play A Hat in Time .",1,1,0
Fluff-Kevlar,238460,"May 13, 2017",109.2 hrs on record,Recommended,5,0,"The combat is relatively simple , some information isn't clear on things like range , damage , cover , etc .",1,-1,1
Dawolfguy,4000,"December 12, 2013",307.7 hrs on record,Recommended,1,0,"With the DLC 3 dollars 8 dollars for probably some of the longest gameplay ( apart from Skyrim and Fallout , of course ) That you will see in a while .",1,1,1
Rahtahn,238460,"July 2, 2016",62.3 hrs on record,Recommended,1,1,"Yet , at the same time it is a natural evolution of Harvest Moon in that it adds combat and way more ways to interact with the world .",1,1,1
ChØppa,698780,"December 12, 2017",8.4 hrs on record,Recommended,914,69,"Jumping a few minutes of gameplay , a certain dark turn of event happen .",1,0,1
christopher.martinez2007,253230,May-26,26.3 hrs on record,Recommended,89,2,"Extra Opinions The DLCs in my opinion are worth every penny , they're fun , challenging , and really teach you new ways to experiment with the functions of this game and explore new varieties in it's core mechanics .",1,11,1
Ioplop,219150,Jan-27,300.5 hrs on record,Recommended,26,3,"Now , the gameplay .",1,0,1
Poon Conquerer,294100,"June 17, 2014",21.0 hrs on record,Recommended,1,0,It adds lots of more enemies and fun challenges that you will enjoy .,1,1,1
OuijaBread,4000,"February 29, 2016",190.5 hrs on record,Recommended,1,0,"Some may be wondering what makes this game unique from Harvest Moon and so far I have noticed the character customization , you have combat while in the mines , also one cool aspect is you level up each skill and with leveling up you can choose perks .",1,1,1
Spaghetti Lee,219740,"December 3, 2014",6.1 hrs on record,Recommended,1,0,The soundtrack is unbeatable and the gameplay is phenomenal .,1,1,0
The Holy Sy,238460,"September 15, 2014",4.1 hrs on record,Recommended,1,0,"Guns make a lot of noise , often attracting the attention of other enemies and making them rush you , which can quickly put you in a bad spot if you run out of ammo .",1,0,1
MaarteN,294100,"December 21, 2016",441.7 hrs on record,Recommended,135,7,"Same goes with the game Dwarf Fortress if you are not willing to learn the game mechanics , or you can't quite cope with loss i wouldn't recommend you this game .",1,1,1
Florp Incarnate,253230,"July 18, 2016",153.1 hrs on record,Recommended,4,0,"Despite being a much simpler game than DF , I still felt that the combat was implemented better .",1,0,1
★ Bartes ★,698780,"January 28, 2018",4.5 hrs on record,Recommended,4,0,This title also has an amazing soundtrack as well as well developed gameplay .,1,1,0
DakkaDok,219150,"June 24, 2015",917.4 hrs on record,Recommended,1,0,"Instead , you get tons , and i mean tons of content in the form of enemies , weapons , biomes and structures to explore , bosses , armor etc .",1,1,1
strenuous creativity,253230,"October 6, 2017",10.8 hrs on record,Recommended,2,0,"Fun movement mechanics , creative levels , and a unified aesthetic all come together to make a solid game .",1,1,1
Nerd Koopa,219740,"October 7, 2017",28.6 hrs on record,Recommended,134,9,"Hat Kid herself doesn't have much personality beyond cute and happy during most of the gameplay , but her character becomes more apparent in her diary entires , relic descriptions and the way she comments on various world objects .",1,0,1
Pewt,4000,"June 27, 2017",58.5 hrs on record,Recommended,36,0,"there's a great modding scene which provides all sorts of things , from nice visual blocks ( ceiling lamps ) to gameplay tweaks ( richer and more frequent traders ) to custom races and other much more complicated things .",1,1,1
Orpheolus,219150,"March 23, 2015",386.7 hrs on record,Recommended,1,0,Like cutting through enemies .,0,-2,-2
Mavi,253230,"October 12, 2017",5.3 hrs on record,Recommended,4,0,"I want to avoid overly praising the game and putting it on a pedestal , I am just impressed by it's bold and unorthodox approach and simple yet immersive gameplay .",1,1,1
MechMK1,253230,"July 31, 2017",258.3 hrs on record,Recommended,24,4,"In addition to choosing which storyteller you like , you can also set a difficulty , which affects how much of a curveball they are going to throw you .",1,0,1
7.66E+16,219740,"January 6, 2018",10.3 hrs on record,Recommended,78,3,5 Gameplay 10 Accessibility 9 Notes Overall rating is a combination of the gameplay ( mechanics and story ) and accessibility ( how the game includes deaf / hoh gamers ) .,1,0,1
Wicked Wonder,238460,"August 14, 2017",188.3 hrs on record,Recommended,28,3,"it's quite addictive in its base building , resource management and invader defence mechanics .",1,1,1
MattotheInkling,253230,"January 24, 2015",50.2 hrs on record,Recommended,1,0,"don't forget training cards the trading cards are very useful to warp places , getting items and defeating enemies .",1,0,1
Knal1991 - Saint,238460,"December 29, 2013",10.5 hrs on record,Recommended,1,0,"Still the game rewards you for being as reckless as possible , the more reckless you are , the longer your killing streak gets , the more points you will earn and the more weapons and masks will unlock .",1,0,1
Eddy63,219740,"July 16, 2016",584.4 hrs on record,Recommended,54,5,"Also one hare turned crazy and ran to my base ( monty python anyone ) It was an epic fight , seeing all my enemies neutralizing themselves .",1,0,1
ModdledGore,698780,"January 17, 2017",57.4 hrs on record,Recommended,21,0,"RIP Lawrence ) Stil in development Moddable Cons It can be really hard AI narrators will punish relentlessly Hard to create colonists that are effective without negetive affect on the colony or themselves ( not really a con it keeps the game balanced but some may not like it ) Still in development Costs money Tl dr : Hard colony sim , lots of customizability and funny / infuriating gameplay , still in development , comparable to dwarf fortress .",1,0,1
Subject153,253230,"September 7, 2016",11.9 hrs on record,Recommended,1,0,"It is a rock solid , game , with awesome music and gameplay .",1,1,0
Misheru-san,219740,"March 29, 2016",115.4 hrs on record,Recommended,1,0,"You waste most of you energy fishing up trash and then by the time you do catch something you pretty much instantly lose it because the mechanics are so difficult , it's such a waste of energy and time .",1,-1,1
Emalco,294100,"May 21, 2013",309.6 hrs on record,Recommended,1,0,"Rocket boots , different kinds of enemies , lot of blocks and minerals , meteorites , giant worms .",1,0,1
★Vox,219740,"July 18, 2018",15.1 hrs on record,Recommended,3,0,The controls feel nice and Hat Kid has is easy to get used to which can lead to you finding some skip areas if you look around enough .,1,1,1
Jarago,238460,"July 29, 2016",106.1 hrs on record,Recommended,2,0,There are also 5 difficulty levels to beat .,1,0,1
Hirosam,219150,May-05,58.2 hrs on record,Recommended,13,0,"No problem , There is probably something in the workshop that fixes it , or improves your gameplay .",1,0,1
chaser_r2,238460,"November 26, 2017",492.9 hrs on record,Recommended,4,0,"Features Unique character generation Intimate detail for pre generated stories / backgrounds Fine tuned combat statistics Realistic injuries / health Colonists require psychological cares , such as : Entertainment Adequately nice and clean living environment Positive social interaction Wide variety of construction material , weaponry , and animal life Human ( and mechanical ) enemies An entire randomly generated world to explore And a many other things i'm excluding in the sake of review length Pros : Great AI for your own colonists as well as enemies Massive modding community for replayability Multiple ways of reaching the end of the game Rather helpful play along tutorial / tips GUI Cons : Updates are slow , and typically break mods ( you'll be waiting for mod updates , as well ) Lack of official content makes the vanilla game repetitive after some time Sometimes I find myself growing attached to characters , and not because they're wielding expensive bionic modifications to their anatomy .",1,1,1
Ignis,253230,"December 2, 2014",12.6 hrs on record,Recommended,1,0,50e ( but i think worth full price ) has awesome gameplay especailly its co op Really funny to play with some friends in your house ( recommend controllers ) but even online is awesome .,1,1,1
emperortomato,253230,"July 5, 2014",12.0 hrs on record,Recommended,1,0,"This is because stages are just short enough that once you find your rhythm on a level , you won't have too much difficulty repeating your previous successes .",1,0,1
KT_Extinction,253230,"July 16, 2016",81.0 hrs on record,Recommended,51,3,"Rimworld's graphics are the simplistic , charming Prison Architect style , with similar mechanics in zoning and construction mechanics .",1,0,0
JOINGIVEAWAYS.COM | LeNoXX,253230,"December 9, 2013",4.0 hrs on record,Recommended,1,0,Good game nice fast gameplay got it for 2 but i would not pay 8 for it,1,1,1
Ioplop,219150,Jan-27,300.5 hrs on record,Recommended,26,3,"In my experience , it doesn't get repetitive .",1,1,1
The Noot Noot Man,253230,"March 19, 2016",9.5 hrs on record,Recommended,1,0,"Some of the most fun you can have on a PC with simple , responsive controls , timing , and silly masks .",1,1,1
MattotheInkling,4000,"January 24, 2015",50.2 hrs on record,Recommended,1,0,"The arena stage is that you can enter that you have a full HP , If you open the chest and you get the items , enemies will pop out and you need to kill it .",1,0,1
Jokkebassen,113200,"March 1, 2016",44.4 hrs on record,Recommended,1,0,You'll get many hours of gameplay out of this game before you feel like you've exhausted all of the content .,1,1,1
Nigward,105600,"August 20, 2015",93.9 hrs on record,Recommended,1,0,This game has way more weapons and bosses .,1,1,1
Choppytehbear,253230,"October 18, 2018",534.3 hrs on record,Recommended,61,5,"press A brain usage to learn / Hard to master good Difficult Souls to grind if u care about leaderboards / ranks necessary to progress good Average grind level much grind need a second life for grinding Grind here is more about obtaining resources , which is one of the main points of a colony management games .",1,1,1
goblin.queen,219150,"January 30, 2017","1,925.8 hrs on record",Recommended,5,0,"I have to keep restarting , and since it is not a quick play type of game , in fact , it might take you weeks of gameplay to finally get to end game , ie .",1,0,1
Brutal Dumbass ☢,413150,"July 3, 2016",916.5 hrs on record,Recommended,0,0,Some take hours because they rarely drop and others cause the enemy is so hard to beat and you have to do it multiple times for it .,1,0,1
Naalune,253230,"November 5, 2017",35.4 hrs on record,Recommended,3,0,Movement : This might control better than any other game i've played .,1,1,1
Orpheolus,113200,"March 23, 2015",386.7 hrs on record,Recommended,1,0,"( neutral score ) , mostly because of that difficulty spike .",1,0,1
Lil_Weeb,113200,"June 26, 2016",59.7 hrs on record,Recommended,1,2,I now have a newfound hatred for people who choose graphics over gameplay .,1,0,0
Futarias Gremory,219740,"July 4, 2014",16.7 hrs on record,Recommended,1,0,"The only things I would have to complain about , are you get almost all weapons really early compared to how far you get into the game .",1,-1,1
Meneldil,238460,"June 30, 2014",15.8 hrs on record,Recommended,1,0,"there's about thirty weapons to use , from a beer can to a M16 or a frying pan .",1,0,1
The Mute Cynic,698780,"July 17, 2016",17.5 hrs on record,Not Recommended,223,13,"Weather events are also prone to happen , but are easier to combat if you have the right heating and cooling equipment installed .",1,0,1
Godot,219150,"March 7, 2016",239.8 hrs on record,Recommended,1,0,Stardew Valley currently offers a fulfilling single player experience where there are meaningful goals deliberately set out for you to do and even more goals that are hidden from you to keep a certain level of mystery in your gameplay .,1,1,1
Zanda64,219740,"October 5, 2017",20.4 hrs on record,Recommended,30,3,"Hat Kid can what Yookan t Yeah I copied that review but thats because it's 100 true Only an hour and a half into it but damn , the controls are fluent and smooth , the characters so far all have soul , the atmosphere of the worlds are great , bla bla bla ( I could go on but we d be here for a while ) .",1,1,1
Tuff_Cewkie,253230,"July 4, 2016",142.4 hrs on record,Recommended,1,0,"When you have 63 hours of gameplay , and you are almost to year 3 in the first 9 days of gameplay , it must be a good game .",1,1,1
KeekLaH,294100,"November 26, 2017",41.9 hrs on record,Recommended,19,0,"And I have to say that being in the beginning developed by a single person , its development never ceased to amaze me , adding ever more imaginative features ( good ones ) , which never ceased to embellish its gameplay .",1,1,1
MonkeyMadness20,219150,"June 17, 2015",29.2 hrs on record,Recommended,1,0,But it has a GREAT story behind it and some nice eastereggs : ) The gameplay is VERY addictive and VERY gory : D And it's at a cheap price I recomend this game to people who likes games that have great replay value and addictive gameplay but can also handle gory murders and slaughtering peole : P,1,1,1
millseric1991,238460,"January 10, 2017",159.2 hrs on record,Recommended,62,35,I normally check the enemy's weapons to know what I a dealing with .,1,0,1
engie_near,219740,Jan-26,17.7 hrs on record,Recommended,4,0,"Hat Kid herself controls perfectly , and the platforming is fun .",1,1,1
huminado,238460,"March 5, 2017",72.3 hrs on record,Recommended,6,0,It still has very minor issues in the day to day gameplay .,1,-1,1
[MClan] meepindoofer1,253230,"September 22, 2013",570.0 hrs on record,Recommended,1,0,"Finally , the last vanilla class is Ranger , this class utilizes an array of bows , guns , or even a rocket launcher , along with a high dexterity and movement speed to stay out of the enemies way .",1,0,1
Brahmin Herder,253230,"May 22, 2017",922.1 hrs on record,Recommended,4,0,"You can customize the difficulty in many direct and indirect ways , from choosing an AI director to choosing a biome and elevation to start in .",1,0,1
Pinkhibiscusx,238460,"August 6, 2014",9.3 hrs on record,Recommended,1,0,"This game is a lot of fun , much like the Zelda gameplay .",1,1,1
yee haw,253230,"October 29, 2017",13.2 hrs on record,Recommended,102,1,"+ The game stands on it own two feet , it has its own unique and loveable characters and settings + All of the game is replayable to collect that last item or revisit a world to explore new areas + Some levels are fast and easy and some are extremely complex + Pure simple fun Cons + Sometimes the platforming controls can be a bit anoying ( Wall jumps not going how you want them to ) + Clipping can be a problem but i assume this will be patched in future ( Mafia boss bugged several times in my run ) If you loved 3D platformers like Super Mario , Banjo Kazooie , and other iconic N64 games of the same style i would encourage you to give this game a go .",1,1,1
Jeb Bush,238460,"June 27, 2014",23.4 hrs on record,Recommended,1,0,The game features a 16 bit graphics style with fast paced combat .,1,0,0
DG Dobrev,238460,"July 15, 2016",112.3 hrs on record,Recommended,60,2,"Boasting a rich gameplay that you can mold to your liking be it tougher , easier , or just plain sandbox where you get to build a pretty base , it is sure to please the fans of the colony management genre easily .",1,1,1
y0rkl1u,294100,"July 29, 2017",107.2 hrs on record,Recommended,3,0,"Early Access Review Spent 14 HOURS within the first 2 days Rimworld is a terribly absorbing , slow paced , low end machine friendly 2D game where you control multiple colonists to survive on a planet : planting crops , constructing bases , fighting off raiders , trading , crafting , and stuff .",1,1,1
Future Idiot,253230,"February 25, 2018",23.1 hrs on record,Not Recommended,20,4,Some of the platforming may be annoying but I definitely can not blame it on controls .,1,1,1
Thrill,413150,"March 2, 2016",165.1 hrs on record,Recommended,1,0,"I loved Harvest Moon and Rune Factory , but HM had gotten a little repetitive , and RF went a little crazy in its search for interesting new content , falling all the way down the crafting hole .",1,0,1
lone,219150,"October 26, 2017",12.5 hrs on record,Recommended,4,1,Deleting things in the files also acts as a gameplay mechanic with much more weight than you would expect .,1,1,1
xinoxer,253230,"May 13, 2014",666.1 hrs on record,Recommended,1,0,"Isaac's is a killer , mass muderer but that's ok : P PRO + It can be addictive + Endless replayability , every game is not the same + Awesome enemies and art design + Music is fantastiche CONS It can be addictive Isaac is naked",1,1,0
LukeNukem,253230,"December 9, 2013",4.7 hrs on record,Recommended,1,0,Great satisfying combat combined with a great soundtrack that makes you want to play it forever so for the price it's amazing and 100 worth it .,1,1,0
Sig,219150,"November 12, 2017","1,134.8 hrs on record",Recommended,113,9,Incapacitated enemies ( due to extreme pain or loss of limbs ) can be captured .,1,0,1
templeH,253230,"September 6, 2014",64.1 hrs on record,Recommended,1,0,"The gameplay is also fun , made even more so by unlocking new weapons and characters you can play as .",1,1,1
High Potent Nugs,698780,"September 28, 2014",54.5 hrs on record,Recommended,1,0,"The amount of unlockable content is outstanding , mechanics are simple , the game is challenging , and the ambiguity of the game such as randomly generated rooms and the fact that the function of items are hidden until you use it to see for yourself is what makes this game unique and fun game to kill time .",1,1,1
avaster,253230,"December 22, 2018",577.9 hrs on record,Not Recommended,78,6,"4 Mechanics Mechanics is an issue in this game , if beginner players are being welcomed with these unfinished mechanics then they wont interest in the game and simply get frustrated at the vanilla mechanics and leave if they wont know about mods .",1,-1,1
Eigan123,219740,"November 26, 2017",63.9 hrs on record,Recommended,236,9,"A Hat In Time even goes as far as to include a speedrun timer in the options , for those willing to take on the challenge of going fast , fast , fast And because Hat Kid controls quite well , particularly resourceful players will be able to discover shortcuts and different ways to finish a stage .",1,1,1
EndoNerd,113200,"August 3, 2016",176.5 hrs on record,Recommended,1,0,"Remember the days of Harvest Moon SNES How incredibly awesome the gameplay was The graphics were spot on and soothing If you are looking for a game like Harvest Moon , look no further .",1,1,0
Mittsies,294100,"December 4, 2016",476.3 hrs on record,Recommended,64,9,"During combat , you will usually draft each individual person and control them directly , otherwise your colonists will generally carry out their normal tasks rather than actually go out and fight the raiders .",1,0,1
Chum,219740,"October 11, 2017",35.2 hrs on record,Recommended,18,0,"Exploring the controls was a bit of a challenge at first , and figuring out the quirks of our protagonist's moves took some getting used to .",1,0,1
Silent Scone,238460,"January 25, 2014",16.7 hrs on record,Recommended,1,0,Brilliant fun and a classic variety of weapons .,1,1,1
Yukki,698780,"July 18, 2014",106.6 hrs on record,Recommended,1,0,With its cheap price and over 100 hours of gameplay you dont have an excuse not to buy it Now waiting for Rebirth .,1,1,1
Goat & Watch,253230,"November 17, 2017",79.1 hrs on record,Recommended,4,0,"easy to get in to , fun to play and control , visually appealing , good story , the postives just keep coming .",1,1,0
NiKaDra,253230,"July 19, 2016",15.5 hrs on record,Recommended,2,1,"( The entire game + all dlc + soundtrack less than 1 ) You should with no doubt play this awesome game It features hundreds of hours of gameplay for sure , along with an immense amount of bosses and items If this looks good to you I say BUY IT",1,1,0
kritty -- retired cs,219150,"February 11, 2016",6.5 hrs on record,Recommended,1,0,This game diserves ( good score ) for best Soundtrack Graphic like combat Storyline Blood Would definently recommend this more then any other game out there .,1,1,0
mulina60,238460,"June 13, 2016",527.7 hrs on record,Recommended,1,0,The fishing mechanic is different than any game i've played and while it's much harder it's also much more fun .,1,1,1
chaser_r2,294100,"November 26, 2017",492.9 hrs on record,Recommended,4,0,"You'll always have different terrain , enemies , and situations to deal with .",1,1,1
Fabio,219740,"August 29, 2016",617.3 hrs on record,Recommended,29,0,Pyromaniacs Late game framerate drops affect flowing gameplay .,1,-1,1
HOL HORSE,219150,"June 28, 2014",24.3 hrs on record,Recommended,1,0,"This game has a hip soundtrack , pixel gore which is too realistic , and nice controls .",1,1,0
The Holy Sy,219150,"September 15, 2014",4.1 hrs on record,Recommended,1,0,Stages are completed when all enemies have been thorughly disassembled .,1,0,1
DG Dobrev,294100,"July 15, 2016",112.3 hrs on record,Recommended,60,2,"Selectable difficulty depending on the chosen storyteller , you have 5 difficulty levels that will shape your adventure , including a permadeath option that saves the game at regular intervals , and if your colony dies , that's it .",1,0,1
Stormo,238460,"February 4, 2017",617.7 hrs on record,Recommended,148,7,"RimWorld's gameplay is very solid , and the priorities and areas function lets you automate work , but still gives you a lot of control , eliminating the tedious parts of managing a colony but keeping the interesting ones .",1,1,1
BrainCR4MP,219740,"July 16, 2016",123.3 hrs on record,Recommended,1,1,You get deep stories from game mechanics that randomize most things and that is rare thing in gamingworld .,1,1,1
Hawns,698780,"October 26, 2014",783.6 hrs on record,Recommended,1,1,"This game is awesome It allowsfor any genre , mass enemy slaughter , exploration , mining , bosses , great music , easy and hard modes , and is overall a great game .",1,1,0
Blitz,219740,"July 15, 2016",103.2 hrs on record,Recommended,742,57,There are a lot of elements and core mechanics to the game that take some time to learn .,1,1,1
roolo,253230,"August 30, 2018",882.8 hrs on record,Recommended,105,5,"I personally pretend these mechanics don't exist , so I don't keep count of my wealth , and I don't sacrifice people .",1,0,1
boob,4000,"January 18, 2018",5.7 hrs on record,Recommended,6,1,"( shows gameplay from Simon's Quest of the WHAT A HORRIBLE NIGHT TO HAVE A CURSE dialogue box appearing ) No need for it , but Doki Doki Literature Club doesn't have that problem , proving that day to night transitions can work when done right .",1,1,1
Elikabu,698780,May-03,"1,764.2 hrs on record",Recommended,130,11,Another 10h + of gameplay The last surviving run out of 10 could escape but at this point I never want to .,1,1,1
bird,219740,"July 4, 2014",6.5 hrs on record,Recommended,1,0,"Core mechanics are good , story is only explained in cutscenes , and it is your standard platforming game .",1,1,1
Carrot Tea Cake,253230,"June 18, 2018",999.6 hrs on record,Recommended,"1,322","1,036","You essentially kind of psudeo control these pawns that don't have functioning brains , and you set up schedules , work priorities , all that colony simulator stuff .",1,0,1
vladde TF:GO,238460,"April 27, 2014",15.8 hrs on record,Recommended,1,0,Until you finally kill that one last enemy .,0,-2,-2
Markus,219740,"March 16, 2017",184.9 hrs on record,Recommended,3,0,Early Access Review this is one of my experences with rimworld Day 1 in rimworld : spawn with a little group of survivors and hurry to get a sleeping place built Day 2 : get a storage room set and a garbage area and start mining for resorses and get my base built up and a prison Day 3 : a Raid begins and enemies start rushing my base i knee cap one of them the other one runs away soo i capture the kneecapped bandit day 4 : i try 4 times to get him to join me he refuses so i start taking out eyes then half way through the second eye my doctor cuts off his head by accident then my people carry him off the the garbage area Aka my mass grave sight ( good score ) would be sadistic af,0,-2,-2
Duncan,219150,"July 16, 2016",261.5 hrs on record,Recommended,4,0,"This game is kind of like dwarf fortress lite , it is simpler and better looking than DF , but has similar gameplay concepts .",1,1,0
b,253230,"December 7, 2018",23.4 hrs on record,Recommended,82,2,"This didn't bother me most of the time , but there was one mechanic that really frustrated me .",1,-1,1
forestfey,238460,"September 13, 2016","1,824.4 hrs on record",Recommended,2,0,"The game also features an elaborate drugs systems , but since an addiction mechanic is present and intoxication comes with side effects , I cannot see it as glorifying drug use in any way .",1,1,1
