AccountName,gameId,Date,Hours_Played,isPositive,noOfHelpful,noOfFunny,review,isValid,Polarity,isSingle
Pontifex Maximus,253230,"June 1, 2017",136.8 hrs on record,Recommended,14,0,THE GOOD One of the best simulations in recent memory Detailed graphics Great game mechanics A story of your own creativity THE BAD Still Early Access ( good score ) DISASTER BAD MEDIOCRE OKAY GOOD GREAT AMAZING MASTERPIECE,1,1,0
FreshTillDeath,253230,January 3,22.8 hrs on record,Recommended,2,2,"To fix it , go into the advanced graphics settings menu and turn off Predictive Traced Camera .",0,-2,-2
Dubstepxav 󰀨󰀢,253230,"November 11, 2018",89.9 hrs on record,Recommended,2,0,"99 Great game with amazing graphics , as well as a fun way to cure your boredom as you explore the creativity of the worlds .",1,1,1
oldwarrior™,219740,"July 12, 2018",2.7 hrs on record,Recommended,2,0,"A Hat in Time , It is a very nice game with nice graphics .",1,1,1
Kyousuke Azai,219740,July 27,"1,106.1 hrs on record",Recommended,55,17,"While not graphically impressive , the graphics do what they must in order to facilitate everything and clearly tell you if something wrong , you could say any more fidelity would make this game worse in a way .",1,1,0
headbanger1186,113200,"April 15, 2013",250.8 hrs on record,Recommended,1,0,"Graphics Nothing mind blowing to see here , keep in mind this is an indie title , but the visuals are very sharp and crisp and the hand drawn style is something I think everyone could appreciate .",1,1,1
ferdal1,294100,September 21,164.1 hrs on record,Recommended,158,9,"Want a more alternative path You can make clothes from animal furs , or beautiful art pieces made of rare materials .",0,-2,-2
Nexo,238460,"September 7, 2014",9.7 hrs on record,Recommended,1,0,it's also charming in graphics and music .,1,1,0
gretgor42,219740,"November 9, 2017",259.8 hrs on record,Recommended,3,0,"Which brings us to the graphics , and oh boy , this game is teeming with charm in there as well .",1,1,1
Kemo,294100,"July 28, 2016",147.4 hrs on record,Recommended,219,9,If a character with the beautiful or pretty trait attempts to romance another character it's far more likely that the character will be successful .,0,-2,-2
yung lean,253230,"December 1, 2014",1.4 hrs on record,Recommended,1,0,after playing 6 minutes of this game i feel i can successfully review it mediocre graphics semi interesting story bullet drop destruction physics extremely cheap while on sale more dlcs than civ 5 no spec ops mode no replayability 25/2 GOTY,1,1,0
Prods,219740,"July 20, 2014",10.7 hrs on record,Recommended,1,0,The first thing that stands out about this game are the graphics .,1,1,1
Alas,219740,"July 6, 2014",4.3 hrs on record,Recommended,1,0,The game also comes with a great soundtrack which enhances the retro atmosphere even further .,1,0,1
Shining_Falcon,219740,"November 22, 2017",9.9 hrs on record,Not Recommended,7,0,"For those of you who dark narratives , in games other than VNs I recommend these : Serena combines a talented production team ( fans and game developers ) , superb voice acting , haunting atmosphere , enveloping visuals , and an emotional range that is told in one hour .",1,1,0
xVanjaZ,253230,"August 10, 2014",4.4 hrs on record,Recommended,1,0,My laptop is from 2002 and It works fine on low graphics .,1,1,1
bluemuppet,253230,"November 24, 2017",13.3 hrs on record,Recommended,68,2,"Pros Beautiful artwork Solid gameplay Tight Controls Intuitive game mechanics Measured progression Varied game areas with real personality Collectables Cons The camera can get stuck on / against objects and walls , although only rarely , making for some annoying jumping visuals .",1,1,1
Magenta,253230,"October 9, 2017",17.8 hrs on record,Recommended,2,1,"A Hat in Time is so good that when i hooked onto the ceiling fan my graphics card died from overheating , absolute master piece .",1,1,1
Mild Mannered Pate [N7],253230,"December 18, 2017",466.8 hrs on record,Recommended,49,40,"And there is nothing more beautiful than the lovely mod community , and the community in general is an honorable mention , seeing as they aren't seeking to cause trouble among each other , as they can just relieve anger on the pawns .",0,-2,-2
Bushwacker,219740,"January 5, 2017",824.8 hrs on record,Recommended,7,2,"With its absolutely beautiful soundtrack reminiscent of both Prison Architect s ( Same composer , I think ) and poking a teeny bit at the nostalgia for Firefly , the world feels both alive , and interactive .",0,-2,-2
Akemi Homura,253230,"January 10, 2018",96.4 hrs on record,Recommended,2,0,it's good to finally play a game with its own character again ( after suffering through the abuse of online multiplayer fps games like battlefront 2 ) .,0,-2,-2
Crustite,219740,"November 4, 2017",18.3 hrs on record,Recommended,20,0,"The game also brought back some cons from old platformers like strangely placed and fixed cameras which can mess with your view and thus it makes navigating the level harder , controls sometimes can be a wee bit wonky , some rough edges when it comes to graphics and animations and a story is a bit shallow in some places .",1,-1,0
Ropiel,219740,"March 13, 2018",167.3 hrs on record,Recommended,2,0,"Without objectivity and based on feelings i would give this game a ( good score ) but if i should be realist , the main story is a bit short ( less than 15 hours ) and the graphics looks simplistic and can feel old at some times .",1,-1,0
Diopside,219150,"August 25, 2014",2.1 hrs on record,Recommended,1,0,"The entire game flows at a remarkable pace , with pumping music and gorey visuals marking an unforgettable experience from start to finish .",1,1,0
Canman,698780,"July 31, 2016",62.3 hrs on record,Recommended,14,0,My roommate had a hard time understanding how I had become so invested in the world and story represented on screen in the game's Spartan graphics .,1,1,0
like a dream...,219740,August 13,169.3 hrs on record,Recommended,36,69,"Yes , I feed them the bodies of the other prisoners and of everyone who died during the raid ( anyone who wasn't on my side , of course , my colonists get a beautiful sarcophagus burial ) .",0,-2,-2
dougsavage1,698780,August 9,89.5 hrs on record,Recommended,52,1,The graphics bore me and the mechanics seemed tedious .,1,-1,0
Turnip,253230,"June 3, 2013",8.3 hrs on record,Recommended,1,0,"its a top down action game with a hazy story and an amazing soundtrack dont let the retro graphics hold you back , they fit perfectly",1,1,0
Midnight Mojo,253230,"October 10, 2017",45.7 hrs on record,Recommended,4,1,"From the very start it just oozes charm and when you pair that with the solid game play and the beautiful worlds , it becomes an amazing time",1,1,0
jstubbles,219150,"November 24, 2017","1,031.9 hrs on record",Recommended,102,5,"it's an understandable opinion , with it's cutesy graphics , and clean , almost clinical interface , it's easy to mistake the game for something a child would play .",1,1,0
Jan,219740,"January 9, 2014",7.0 hrs on record,Recommended,1,0,Hotline Miami s simplistic graphics and concept feels refreshing in a time where a lot of releases focus on complex game mechanics and life like graphics .,1,1,0
Nehel,238460,"October 6, 2017",0.1 hrs on record,Recommended,12,13,"A cute VN with comfy atmosphere , music , and story .",1,1,0
Naalune,219740,"November 5, 2017",35.4 hrs on record,Recommended,3,0,"Graphics : This game looks so good on max settings , I haven't seen what it looks like below that but man it's beautiful .",1,1,1
uneven compromise,253230,"February 14, 2016",26.6 hrs on record,Recommended,2,0,"With the use of intense , graphic and psychedelic aesthetics and visuals a soundtrack full of great synthwave and electronic tracks that fits the 80 s Miami theme flawlessly and gameplay that feels responsive , challenging and fun at the same time , Hotline Miami presents an experience through the bloody and bizarre world of Miami .",1,1,0
All Around,219740,"October 18, 2014",610.7 hrs on record,Recommended,0,0,"You build whatever you want , and make beautiful creations 3 .",0,-2,-2
SpringRat,219150,February 27,"3,467.3 hrs on record",Recommended,65,3,Don't let the lame graphics put you off this game is all about gameplay .,1,1,0
Lil_Weeb,219740,"June 26, 2016",59.7 hrs on record,Recommended,1,2,I now have a newfound hatred for people who choose graphics over gameplay .,0,-2,-2
Rocking_Star101,238460,"November 28, 2017",1.5 hrs on record,Recommended,6,0,"Pros : Unique game / design concept Excellent storyline Wonderful sound design ( really shines late game ) Pretty good graphics for a visual novel Gets you comfortable with the game before throwing you off a cliff into lava to cook your sanity for a bit before feasting on it Don't really know if I can even call this a game , because of some of it's mechanics ( the mechanics being the Pro point here ) Cons : Personally , after the main reveal , my high died down a little , but only a little Having the game scarred into my memory for life Notes : I HIGHLY recommend you complete the game in one sitting , without any distractions .",1,1,0
iMatrix7,253230,"July 17, 2016",196.3 hrs on record,Recommended,86,3,Gameplay and graphics is very similar to PRISON ARCHITECTS and DWARF FORTRESS ( who ispired the devs ) .,1,1,0
civet,294100,"June 24, 2016",169.7 hrs on record,Recommended,1,0,"The music , the sound effects , the graphics everything is very nice .",1,1,0
minicrits,219740,"December 15, 2014",31.6 hrs on record,Recommended,2,0,"It has great graphics , Great gameplay , and really easy controls .",1,1,0
The Grotesque Abomination,219740,"November 20, 2014",10.7 hrs on record,Recommended,0,2,So beautiful .,1,1,1
Nepra,253230,August 17,11.6 hrs on record,Recommended,37,2,"But , it's not a normal Literature club like any other it's full of beautiful teenage girls Monika , Sayori ( your BFF ) , Yuri , and Natsuki , as is also being showed in the video trailer .",0,-2,-2
rvg,4000,"April 13, 2018","1,126.6 hrs on record",Recommended,45,2,"Think Dwarf Fortress Lite : streamlined , simplified , and with palatable graphics .",1,1,0
KawaiiMeowz,4000,"September 5, 2013",205.8 hrs on record,Recommended,1,0,"Awesome , Great graphics , low price .",1,1,1
Groøkere,219150,"June 20, 2015",22.6 hrs on record,Recommended,1,0,incredible music with pixel art graphics sick as hell .,1,1,0
Mevvallanneous Bob,219740,"February 26, 2015",17.7 hrs on record,Recommended,1,0,"From its gritty story , stylish visuals , awesome music , and absurdly fun gameplay mechanics , it d be quite a loss to not experience the game for yourself .",1,1,0
Cup of n00bles,219740,"November 21, 2017",146.6 hrs on record,Recommended,6,0,The graphics are very cute overall .,1,1,1
Neppu Tennouboshi,238460,June 29,14.6 hrs on record,Recommended,60,3,"As the track starts playing , you notice nothing wrong at first , until 8 notes in when you notice the melody starts to be off pitch as well as the music glitching in some parts , this creates a creepy and spine chilling atmosphere already , coupled with the kind of things you experience in Act 2 .",1,1,0
[MM] WMan22,219740,"October 22, 2017",21.9 hrs on record,Recommended,74,1,"it's not flawless , there are a few technical issues in the game like framedrops on alpine sky and sometimes graphics settings won't save , this game is still well worth your money as a lot of those things can be patched out and plus even the length issue will be remedied with steam workshop content that i'm sure the community is going to go wild with , or just at least recreate stuff from other platformers .",1,-1,0
Fleck,238460,"June 21, 2014",14.3 hrs on record,Recommended,1,0,"Fast paced , killer music and graphics makes for a thrilling and psychedelic experience that everyone should experience , And leaves you asking for more .",1,1,1
gretgor42,219740,"November 9, 2017",259.8 hrs on record,Recommended,3,0,"Subcon Forest is probably my favorite , due to the amount of optional sections full of stuff to find , combined with the sweet , sweet dark atmosphere that i'm just in love with .",1,1,0
Dan Schneider's Hard Drive,219740,"April 30, 2018",20.9 hrs on record,Recommended,5,1,"Despite its child like visuals , A Hat In Time was created for adults who enjoyed Super Mario Sunshine s secret levels , Psychonauts , and The Wind Waker .",1,-1,0
Hopesedge,219740,"September 18, 2018",694.9 hrs on record,Recommended,517,6,"Art ( good score ) : The art style is quite minimalistic , at first it may be a turn off but the style works well with the gameplay , with the attention you need to pay to so many things on screen it's good that the textures aren't complex , as it d strain your eyes , whereas this style is soft on the eyes and doesn't impede the gameplay , things represent what they re meant to be , and it's surprisingly easy to get immersed into the game with the simplistic graphics .",1,1,1
Water Enthusiast,253230,"November 23, 2017",15.4 hrs on record,Recommended,2,0,"The game also brought back some cons from old platformers like strangely placed and fixed cameras which can mess with your view and thus it makes navigating the level harder , controls sometimes can be a wee bit wonky , some rough edges when it comes to graphics and animations and a story is a bit shallow in some places .",1,-1,0
Pontifex Maximus,4000,"June 1, 2017",136.8 hrs on record,Recommended,14,0,"It combines colorful , detailed graphics , along with engaging game mechanics .",1,1,0
Ioplop,219740,January 27,300.5 hrs on record,Recommended,26,3,"The graphics are simple , although everything looks pretty good in general .",1,1,0
"Brian ""Brian Kibler"" Kibler",698780,"July 1, 2012",491.6 hrs on record,Recommended,1,0,It is beautiful .,1,1,0
Main Mid Gir,219740,"February 18, 2018",34.5 hrs on record,Recommended,2,0,"Super cute , super fun , awesome soundtrack , graphics and ending .",1,1,0
livi,219740,"June 11, 2017",48.4 hrs on record,Recommended,242,43,"It would be profitable for them to kill it , but with the current outdoor conditions and the known hostility of the beautiful beast , they decided against it .",0,-2,-2
Indie,4000,"April 17, 2016",62.4 hrs on record,Recommended,1,0,And the most important thing that Harvest moon did not have is The town and its atmosphere .,1,1,1
Shafi,219740,"April 13, 2014",10.6 hrs on record,Recommended,3,0,"Why 1 ) This game has completly unique gaming mechanics , graphics , gameplay and style in all ways possible .",1,1,0
Elate,698780,"October 25, 2017",221.7 hrs on record,Recommended,3,2,Sleep peacefully beautiful prince .,0,-2,-2
Kaato,253230,"March 19, 2015",8.5 hrs on record,Recommended,1,0,The soundtrack is absolutely amazing and meshes with the game's atmosphere perfectly .,1,1,0
Imperfection,253230,"October 16, 2017",12.0 hrs on record,Recommended,2,0,"Their is enough customization to keep me constantly satisfied ( many hats and badges can attach to each hat enhancing abilities ) and again , the adorable visuals just add to the mix .",1,1,0
♥ Onee~Chan ♥,253230,"October 24, 2017",4.5 hrs on record,Recommended,5,0,"As such , making the atmosphere evoke much more stronger feelings into the audience , when a certain emotion is needed in that scene .",1,1,1
scubasteve,253230,"January 21, 2014",1.5 hrs on record,Recommended,1,0,"great tunes , great challenge , great atmosphere .",1,1,0
Sadboy91,219150,"April 10, 2016",190.5 hrs on record,Recommended,1,0,"A life lesson that is too easily forgotten , but heavily reinforced with this beautiful game .",1,1,1
bronzeParadox,219740,"October 21, 2014",16.6 hrs on record,Recommended,1,0,"Honestly , Hotline Miami is one of my favourite games to date , it's fast paced gameplay , endless action , multiple masks ( each with a special effect to go with them ) , and a beautiful soundtrack all contribute to this masterpiece .",0,-2,-2
damNull,253230,"March 5, 2016",95.7 hrs on record,Recommended,1,0,"TAT However , in vmware fusion , i cant start game with error : No suitable graphics card found .",1,-1,1
Stormknight,698780,"July 24, 2016","1,142.1 hrs on record",Recommended,45,97,"Straight up , I was put off buying this because the graphics don't look that great .",1,-1,1
parad0x,253230,"June 8, 2014",9.4 hrs on record,Recommended,1,0,"was addicted to the visuals , control and overall feel of this game after only a few minutes of play .",1,1,0
Dromei,219740,"November 28, 2016",546.4 hrs on record,Recommended,3,0,Simplistic graphics hide near limitless levels of depth .,1,1,0
iridescent,238460,"October 17, 2014",6.5 hrs on record,Recommended,1,1,"Entertaining sountrack , classic retro graphics , brutal challenge and gameplay and a funky setting ,",1,1,0
klippx,253230,"March 14, 2018",19.8 hrs on record,Recommended,7,0,"Likes + Big maps , with replayability as you unlock abilities + Cute , 100 safe for kids + Quirky humor + Fun + Addictive + Challenging + Varied maps + A lot of extra content to find ( cosmetic hat upgrades , decorations in the hub ) + Great soundtrack Neutral Childish design ( enemies , emotes ) Toon graphics are a matter of taste .",1,1,0
Oktakon,698780,"August 11, 2016","1,912.7 hrs on record",Recommended,8,4,"as your newly hatched chickens are beaten to death in melee and your pet house cat Snuggles neck is cut in cold blood , just because one of your own settlers is in a psychotic mood that their room isn't as beautiful as someone s else s .",0,-2,-2
Reloading,113200,"March 20, 2016",360.4 hrs on record,Recommended,1,0,"The graphics and gameplay bring strong comparisons to the Harvest Moon series , and this game is nothing , if not a love letter to that game and its ilk .",1,1,0
Crit,238460,"October 3, 2017",372.6 hrs on record,Recommended,53,8,"The graphics are charming and work really well for the title , is it Battlefield 1 running on the Frostbite engine .",1,1,0
kinggimped,294100,"July 17, 2016",521.5 hrs on record,Recommended,6,0,"A lot of people in the reviews are comparing RimWorld to Prison Architect , but it's only like PA in the sense that the art style is similar the graphics are simplistic and representative .",1,0,1
Voltedger,253230,"October 11, 2017",1.5 hrs on record,Recommended,23,2,"You will experience some smooth , nice and dandy atmosphere at the beginning which eventually takes a sharp turn .",1,1,1
Jeb Bush,219740,"June 27, 2014",23.4 hrs on record,Recommended,1,0,The game features a 16 bit graphics style with fast paced combat .,1,0,1
Duskylyon,253230,"February 9, 2018",70.5 hrs on record,Recommended,3,0,The final version of AHiT is simply beautiful .,1,1,1
Spookz4ever2000™,253230,"March 4, 2018",26.1 hrs on record,Recommended,121,6,Graphics ( good score ) My god this game is beautiful .,1,1,1
JackOfTropes,219740,"February 5, 2018",8.4 hrs on record,Recommended,163,153,"And , what do you know This club is filled with PRETTY GIRLS There s Monika , the president , smart and beautiful Yuri , as quiet and misterious as she is sexy and Natsuki , who manages to be both charming and brusque and shares my love for manga .",0,-2,-2
Allesmere,219740,"March 8, 2016",170.0 hrs on record,Recommended,1,0,"The art style is cute and beautiful , the music is catchy .",1,1,0
♛Greenrune113✚,238460,"February 2, 2015","1,301.7 hrs on record",Recommended,1,0,"You can alter all you want , and the good thing is , it's super easy and you don't need to pay people anyting to test it out for you + Great game + Great FPS for even the crappiest laptops + Great graphics + Ability to own and host your own server ( starter coding ) + Great community + Lots of gamemodes so you don't get stuck with one boring mode",1,1,0
Gordon Ramsay,253230,"October 24, 2018",11.5 hrs on record,Recommended,2,0,"Cute graphics , nostalgic game play and most importantly it's fun .",1,1,0
Gerty,219740,"January 6, 2014",8.5 hrs on record,Recommended,1,0,"It requires you to be strategic and swift , the visuals are great and the soundtrack is cool , very cool .",1,1,0
Spaghettios,219740,August 21,272.8 hrs on record,Recommended,3,0,"After years of being in a slump I wasn't even aware I was in , playing repetitive , uninspired games like league , WoW , your fps of the week , etc .",0,-2,-2
Enoch,219740,"February 27, 2016",5.5 hrs on record,Recommended,1,0,"I LOVE this game it's fun and addictive , the graphics and music is gorgeous , Highly addictive and lots to do recommended o /",1,1,0
jc ham,219740,"March 26, 2013",43.4 hrs on record,Recommended,1,0,The little touches here and there add to a real sense of atmosphere .,1,1,1
papakon gabakon,219740,"January 13, 2014",40.4 hrs on record,Recommended,2,0,Great survival game with beautiful melancholic graphics and jokes .,1,1,0
MaarteN,294100,"December 21, 2016",441.7 hrs on record,Recommended,135,7,Because i've tried to get into Dwarf Fortress but it's not my thing personally and the only 2 reasons for this being are the graphics and the hud .,1,0,0
Seshlord420,219740,"November 20, 2014",6.7 hrs on record,Recommended,1,0,"This game proves that games do not need high quality super fancy graphics , all they need is a good plot and the ability to keep the player on the edge of their seat .",1,0,0
Ryan Dorkoski,219740,"July 24, 2016",9.9 hrs on record,Recommended,54,0,"Pros : + Honestly , this game is close to perfect as far as being a clan management sim with a procedural story that is drastically different everytime + Music is some of the best i've heard for a game like this + Graphics are super crisp + User interface is awesome great balance of everything being very functional without clutter + Metric tons of content and replayability + Very much worth every penny of that thirty bucks + Fairly easy to learn considering the depth and possibility + Artwork and graphics overall and top notch Cons : I hate that it is confused with Prison Architect If you are into clan management games don't worry about the high price tag get this game as soon as you can It will probably actually save you money because it will consume your gaming time instead of buying new titles lol .",1,1,0
yee haw,253230,"October 29, 2017",13.2 hrs on record,Recommended,102,1,This game was beautiful and everything i wanted it to be .,1,1,1
King Link,253230,"January 29, 2018",27.7 hrs on record,Recommended,23,2,"The fourth world is just a frame rate dumpster that took my framerate down so I had to drop the quality of graphics , There was a windmill that apparently broke because the frame rate was bad enough .",1,-1,1
Thesmuggler,238460,"May 11, 2016",296.0 hrs on record,Recommended,1,0,pvp graphics ( neutral score ) : ( and lots more .,1,0,0
TheGucc,253230,"December 29, 2017",23.8 hrs on record,Recommended,2,0,"It has top tier humour , which is guaranteed to make you laugh everytime , all the while having breath taking graphics , even on the lowest settings The gameplay is the best part , with having gameplay reminiscent to that of 3d Mario games .",1,1,0
adam,219150,"June 24, 2014",1.7 hrs on record,Recommended,1,0,"The graphics in this game are very unique , incorporating a dynamic HUD that shifts in color like you have a broken video card , and pixellated environments / characters .",1,0,1
Good Hunter,253230,"August 10, 2018",23.3 hrs on record,Recommended,3,1,"Now back to graphics and art style , graphics wise it is not the strongest , even on the highest settles it would not look out of place on the Wii or even the PS3 .",1,0,1
RaidenPSX,219740,"February 26, 2018",30.5 hrs on record,Recommended,3,0,"Its great , responsive controls , its bright and colourful graphics , its fantastic soundtrack , its story , just everything .",1,1,0
mago,253230,"October 5, 2017",27.8 hrs on record,Recommended,293,4,"i will not write any further as i still have to play through it myself , but i feel confident on making this review , as feedback has been very positive , and the very limited beta was already very fun seriously i played through it for 8 times the folks at Gears of Breakfast deserve huge props , they come from a modding background ( TF2 mods ) and are already making this beautiful , fully pledged game , they show talent , and they also show compassion for the modding community , meaning this game will be held alive by the community alone .",0,-2,-2
Umbra_Daniel,219740,"May 4, 2014",105.6 hrs on record,Recommended,1,0,"Nice drawing like graphics , cool adventure mode presets , recommend getting , awesome mods and really nice community .",1,1,0
"O Captain, My Captain",253230,"May 31, 2014",15.9 hrs on record,Recommended,1,0,"You don't really have too much of a reason to be killing russian mobsters but did you need one to begin with With wonderful visuals and music you might think that would mask the brutality , but due to the wonderful work of Dennaton Games you'll have no problem taking in the horrifying atrocities you ve just commited .",1,1,0
Combine™,253230,"October 10, 2017",194.6 hrs on record,Recommended,102,11,J Grooves + C thun from World of Warcraft is in the game ( The Glitchy Shop Keeper sounds like him ) + Hat Girl has a beautiful spaceship home with lovely soft carpet + Hat Girl loves to sit down and relax + Hat Girl has a very adorable voice + Hat Girl needs to be protected at all costs + Hat Girl is very adorable and has a ( good score ) personality + The Haunted Mansion level spooked the hell outta me + Exploring the giant worlds are very fun + Soundtrack is very addicting and lovely + A very cute as heck game just like it said First time i've played a 3D Platformer in a very long time and this game succeeded at what it wanted to be .,1,1,0
DO NOT CLICK MY NAME,219150,"November 19, 2017",10.9 hrs on record,Recommended,5,0,This will be one of those games that can easily be overlooked for its game genre or graphics .,1,0,0
Ben-zo,253230,"January 4, 2018",28.5 hrs on record,Recommended,12,0,The gameplay is platforming at its best and the artstyle is beautiful with amazzing visuals .,1,1,0
Mittsies,698780,"December 4, 2016",476.3 hrs on record,Recommended,64,9,RW has one of the most beautiful and cozy videogame soundtracks i've ever heard .,0,-2,-2
Sammy,253230,"December 4, 2017",9.9 hrs on record,Recommended,5,0,"It was special , creepy , beautiful .",1,1,1
mark | dj.,698780,"October 14, 2011",18.5 hrs on record,Recommended,0,0,The graphics reminded me a bit of Super Meat Boy ( obviously ) which are charming .,1,1,0
Chapeau,294100,"July 18, 2016",34.5 hrs on record,Recommended,23,60,God was buried in a beautiful stone sarcophagus alongside Rick and our other colony pets .,0,-2,-2
MelonSpeedruns,253230,"October 13, 2017",121.9 hrs on record,Recommended,5,0,"A Hat in Time is a beautiful throwback to older 3D platformers like Super Mario 64 , Banjo Kazooie , Psychonauts and more It is unique enough to stand out from those games while still keeping the best elements that we know in love .",1,1,0
Big Chungus,698780,"March 11, 2016",59.0 hrs on record,Recommended,1,0,"I was very iffy about this game at first due to the campy graphics and the whole Harvest Moon thing , but I had a little extra cash and decided to throw it at this game in the hopes that maybe I could capture the lightning I felt as a younger kid playing Harvest Moon on my handheld .",1,-1,0
Buheheporcodio,238460,"December 12, 2015",7.0 hrs on record,Recommended,1,0,This is one of those weird games with a strange atmosphere that grows on you .,1,1,0
Belmont,253230,"December 14, 2014",47.6 hrs on record,Recommended,1,0,"If you re cool with retro top down games and SNES era graphics ( which I am ) , you'll find it both interesting and challenging .",1,1,1
Belmont,253230,"December 14, 2014",47.6 hrs on record,Recommended,1,0,The graphics are fine it's a retro game so it's difficult to really judge this .,1,1,0
The Baron,698780,"May 24, 2017",230.9 hrs on record,Recommended,21,1,The graphics style works well for the game and the music is OUTSTANDING .,1,1,0
The Mint Pen,219740,"March 13, 2016",193.2 hrs on record,Recommended,1,0,"it's addictive , charming , beautiful , and had endless amounts of content to discover .",1,1,0
ハスクオーボン,253230,"November 11, 2017",17.7 hrs on record,Recommended,5,0,"Graphics Using the Unreal Engine , A Hat In Time has a very nice clean design that comes off a safe , yet beautiful .",1,1,1
Tayausd,219740,"August 14, 2016",415.3 hrs on record,Recommended,128,90,Thanks to rng they had a beautiful valley surrounded by mountains .,0,-2,-2
Kitten,698780,"January 8, 2018",3.0 hrs on record,Recommended,"1,642",372,"I discovered a free game With such beautiful art Intrigued by it's strange name I click start Four girls to spend time with All of them cute The disclaimer must be a myth But the first route leaves me mute Their stories resonate with my heart Their poems convey their thoughts Even as everything falls apart I still love them lots Staring at the ending screen I heave a sigh of satisfaction At how great this game has been To get this reaction The soundtrack is amazing So is the story The developers deserve all these praising And all the glory Thank you for opening up to me I'll be saying goodbye for now Monika , Sayori , Yuri and Natsuki But i know i won't be forgetting you somehow",1,1,0
ok retard,219740,"August 18, 2014",98.3 hrs on record,Recommended,1,0,"Hotline Miami is a great indie game with a gorgeous art style due to it's pixelated graphics and bright , vivid colors , amazing music that really fits in with the atmosphere , tight responsive contols mixed with fast paced action and a brutal dificulty .",1,1,0
Naalune,253230,"November 5, 2017",35.4 hrs on record,Recommended,3,0,The graphics are colorful and really set the mood for each area .,1,1,0
Sir Szalonna,219740,March 1,48.2 hrs on record,Recommended,3,0,"The graphics is really good , I like the style of it , and it doesn't look bad even on the lowest setting .",1,1,1
Prods,219740,"July 20, 2014",10.7 hrs on record,Recommended,1,0,"Most people don't know this , but the graphics for Don't Starve are actually next next gen and can not currently be praised for their real beauty .",1,1,1
Faraine,238460,"May 30, 2014",20.3 hrs on record,Recommended,1,0,"First off , the graphics .",1,0,1
Wings,219740,"November 26, 2014",60.3 hrs on record,Recommended,3,0,"No lie , this game is beautiful .",1,1,1
Chum,219740,"October 11, 2017",35.2 hrs on record,Recommended,18,0,"Then again , it's less challenging difficulty suits its overall feel good atmosphere and childlike tone .",1,1,1
jc ham,238460,"March 26, 2013",43.4 hrs on record,Recommended,1,0,"it's sickening , revolting , garish , beautiful , vibrant , smart , fast , chilling , exciting , anxious , and fun .",1,1,0
The Cockatrice,253230,February 10,14.7 hrs on record,Recommended,43,2,The bad parts : Some technical issues with graphics settings .,1,-1,1
KRAUSER-SAMA,698780,"October 17, 2018",55.2 hrs on record,Recommended,218,8,"+ / Graphics can be hit or miss depending on the player : As mentioned earlier on graphics , they use very little in terms of resources , but a big factor that can affect how you enjoy any game is in how it looks .",1,0,1
RubikDash,219740,"October 5, 2017",71.5 hrs on record,Recommended,69,1,"The graphics are beautiful , the worlds are big and fun to explore , there are many creative and funny characters to meet , and there s a level maker",1,1,0
Thomas Anderson,253230,"December 18, 2017",19.8 hrs on record,Recommended,4,1,beautiful and attractive .,1,1,0
Bratwurst,219740,"October 20, 2014",9.4 hrs on record,Recommended,2,0,"Atmosphere ( music , sounds , graphics ) 2 .",1,0,1
Lawbster,238460,"March 28, 2014",30.3 hrs on record,Recommended,1,0,"The nostalgic visuals , blissfull soundtrack , and gripping 80s neo noir story is absolutely compelling .",1,1,0
Estikar,238460,"June 26, 2014",12.4 hrs on record,Recommended,1,0,Simply a beautiful game .,1,1,1
Nepra,253230,August 17,11.6 hrs on record,Recommended,37,2,"Just like almost every VN game , you kinda take routes The girls will be falling in love with you , and that's where the atmosphere , where you ve been used to enjoy yourselves change into the horror .",1,0,1
Ragga,294100,"June 24, 2017",85.9 hrs on record,Recommended,5,0,Don't be fooled with the simple graphics .,1,0,1
DrunkleTom,219740,"December 28, 2014",27.5 hrs on record,Recommended,0,0,"Overall ( good score ) An brilliant survival game which combines great gameplay , music and graphics to bring the whole Don't Starve experience to life .",1,1,0
Good Hunter,219740,"August 10, 2018",23.3 hrs on record,Recommended,3,1,Before we move onto the graphics section let's talk about that one Outlast equivalent level .,0,-2,-2
ghostspawn,219740,"July 15, 2016",773.1 hrs on record,Recommended,64,3,"Although its gone through its array of bugs , unbalances , and old graphics thrown out , this is very well the current peak of it's development With even better to come .",1,1,0
-=Zombine3D=-,219740,"October 7, 2017",15.8 hrs on record,Recommended,27,2,Pros : Solid and skilled gameplay Fantastic visuals Beautyful soundtrack Actually funny and charming writing Cons : A bit too short Sometimes the camera is wonky,1,1,0
Remove Naruto's Teeth For Profit,219740,"October 12, 2017",20.2 hrs on record,Recommended,3,3,"Pros : + Awesome art style + great atmosphere + Responsive , intuitive controls + Not too hard not too easy + Spookiest ghost man you'll ever sign a deal with + Even the mafia members are adorable .",1,1,0
☾SpookyRedPanda - ダーク☾,253230,"June 13, 2018",48.0 hrs on record,Recommended,3,0,"It ran perfectly no matter what , and for those who wonder my graphics card is a GTX 1060 3GB .",1,1,1
Cup of n00bles,219740,"November 21, 2017",146.6 hrs on record,Recommended,6,0,"The sound fits perfectly around the game's atmosphere , providing it with all sorts of adorable and fitting sound effects .",1,1,0
